ITI_length,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,correct_response,date,expName,expStart,expVersion,fix_cross_prc.started,frameRate,image_prc.started,image_prc.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_part2.started,instruction_part3.started,instruction_part4.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,key_resp_prc.started,match_idx,nonmatch_pres_side,notes,participant,psychopyVersion,settings.started,settings.stopped,sound_pres_prc.started,spoken_word_prc.started,thisN,thisRepN,thisRow.t,thisTrialN,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
,,,,,,,,,,,,,,,,,,2026-07-21_11h50.34.424,TSRlearn_localizer-concepts,2026-07-21 11h50.35.725376 +0200,,,60.122999631327716,,,,,,,,,,,,,,,,,,,,,0,2025.2.4,0.017735100002028048,0.017855499987490475,,,,,,,,,,,,,,
,0.0644044000073336,g,11.549563399981707,0.526240199978929,,,,,,,,,,,,,,2026-07-21_11h50.34.424,TSRlearn_localizer-concepts,2026-07-21 11h50.35.725376 +0200,,,60.122999631327716,,,,,,,,,0.052354799991007894,12.140796999970917,,,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,
,,,,,0.1919136000215076,g,1.1835125000216067,12.652568099962082,,,,,,,,,,2026-07-21_11h50.34.424,TSRlearn_localizer-concepts,2026-07-21 11h50.35.725376 +0200,,,60.122999631327716,,,,,,12.162603799952194,,,,,12.145566799968947,14.03722589998506,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,
,,,,,,,,,0.09591220004949719,g,0.7219605999998748,14.538117899966892,,,,,,2026-07-21_11h50.34.424,TSRlearn_localizer-concepts,2026-07-21 11h50.35.725376 +0200,,,60.122999631327716,,,,,,,14.062038299976848,,,,,,14.054299399955198,15.37141469999915,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.11229160003131256,g,0.25165009999182075,15.872359399974812,,2026-07-21_11h50.34.424,TSRlearn_localizer-concepts,2026-07-21 11h50.35.725376 +0200,,,60.122999631327716,,,,,,,,15.38750179996714,,,,,,,15.379334199998993,16.239927999966312,,,,,0,2025.2.4,,,,,,,,,,,,,,,,
0.75,,,,,,,,,,,,,,,,,y,,,,,17.125370699970517,,16.35471719998168,17.125370699970517,16.3403241999913,17.09225200000219,anchor.jpg,,,,,,,,,,,,17.125370699970517,1,right,,,,,,17.1175183999585,17.125417833282455,0,0,2026-07-21_11:50:52.064703,0,0,0,0,0,anchor,ancre,Anker,
