subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	trigger_value	trigger_onset	trigger_delay	response_time	response	expected_response	wrd_img_match	correct
0	n/a	n/a	word	73.24518420000095	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	11	image	73.49860009999247	0.753098266668772	image	flower	flower_45.jpg	6	91.90148030000273	18.40288020001026	n/a	n/a	n/a	1	n/a
0	1	11	word	74.25169836666124	0.9004827000026125	word	Blume_german	n/a	106	92.66238779999549	18.41068943333424	n/a	n/a	n/a	1	n/a
0	1	6	response	74.54666199999338	0.0	trigger	n/a	n/a	128	n/a	n/a	1.135864900003071	r	n/a	n/a	n/a
0	1	6	feedback	74.5771883999987	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	6	possible_button_press	74.75201489999017	0.0	response	n/a	n/a	n/a	n/a	n/a	1.135864900003071	r	m	1	0
0	n/a	n/a	fix_cross_iti	74.76241399999708	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	11	fix_cross_after_trial	75.77425819999189	1.176470066671996	fixation cross	n/a	n/a	94	94.17706849999377	18.402810300001875	n/a	n/a	n/a	n/a	n/a
0	1	12	image	76.9727198999899	0.7608514666683419	image	house	house_39.jpg	9	95.37557479999668	18.402854900006787	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	76.9956339999917	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	12	word	77.73357136665824	0.533048700002837	word	Haus_german	n/a	109	96.13631489999534	18.4027435333371	n/a	n/a	n/a	1	n/a
0	n/a	n/a	word	77.75856360000034	0.0	trigger	n/a	n/a	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	7	response	78.71251219999976	0.0	trigger	n/a	n/a	128	n/a	n/a	0.7593944999971427	r	n/a	n/a	n/a
0	1	7	feedback	78.74170919999597	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	7	possible_button_press	78.92964239999128	0.0	response	n/a	n/a	n/a	n/a	n/a	0.7593944999971427	r	m	1	0
0	n/a	n/a	fix_cross_iti	78.94277609999699	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	12	fix_cross_after_trial	79.23329009998997	0.7664697666662192	fixation cross	n/a	n/a	94	97.63610190000327	18.402811800013296	n/a	n/a	n/a	n/a	n/a
0	1	13	image	80.05666129999736	0.7595832666595612	image	hammer	hammer_42.jpg	7	98.45952370000305	18.402862400005688	n/a	n/a	n/a	0	n/a
0	1	13	word	80.81624456665692	0.8987044000095921	word	Blume_german	n/a	106	99.21903229999589	18.402787733338968	n/a	n/a	n/a	0	n/a
0	n/a	n/a	image	81.23034759999427	0.0	trigger	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	81.99301219999325	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	13	fix_cross_after_trial	82.54863259999547	1.1496394666649081	fixation cross	n/a	n/a	94	100.95143459999235	18.402801999996882	n/a	n/a	n/a	n/a	n/a
0	1	8	possible_button_press	83.4934607999894	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	83.50725229999807	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	14	image	83.71889259999443	0.7625861666640645	image	dog	dog_15.jpg	5	102.1217389999947	18.40284640000027	n/a	n/a	n/a	1	n/a
0	1	14	word	84.4814787666585	0.49902830000792164	word	Hund_german	n/a	105	102.8844495999947	18.402970833336198	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	84.68905869999435	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	85.47333769999386	0.0	trigger	n/a	n/a	104	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	14	fix_cross_after_trial	85.98109519999707	0.9997658666727745	fixation cross	n/a	n/a	94	104.38390600000275	18.402810800005682	n/a	n/a	n/a	n/a	n/a
0	1	9	feedback	86.95892569998978	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	15	image	87.00013200000103	0.7638752666573652	image	chair	chair_40.jpg	4	105.40299469999445	18.40286269999342	n/a	n/a	n/a	1	n/a
0	1	9	possible_button_press	87.15940009999031	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	r	0	0
0	n/a	n/a	fix_cross_iti	87.17335499999172	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	15	word	87.7640072666584	0.5660251000081189	word	Stuhl_german	n/a	104	106.16665309999371	18.402645833335313	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	88.4280110999971	0.0	trigger	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	89.2066499999928	0.0	trigger	n/a	n/a	105	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	15	fix_cross_after_trial	89.28211960000044	0.9311241666621441	fixation cross	n/a	n/a	94	107.6849266999925	18.40280709999206	n/a	n/a	n/a	n/a	n/a
0	1	16	image	90.28807799999777	0.7583574666680448	image	ball	ball_36.jpg	1	108.69094230000337	18.402864300005604	n/a	n/a	n/a	1	n/a
0	1	10	possible_button_press	90.6816603999905	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	90.69925489999878	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	16	word	91.04643546666581	0.7819698999956017	word	Ball_german	n/a	101	109.44903129999875	18.40259583333294	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	91.90148030000273	0.0	trigger	n/a	n/a	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	16	fix_cross_after_trial	92.54614739998942	0.8991599666808412	fixation cross	n/a	n/a	94	110.94897379999747	18.402826400008053	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	92.66238779999549	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	17	image	93.46602900000289	0.7622657666545507	image	bicycle	bicycle_10.jpg	2	111.86887239999487	18.40284339999198	n/a	n/a	n/a	1	n/a
0	1	11	possible_button_press	94.15645909999148	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	94.17706849999377	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	17	word	94.22829476665744	0.7008640999993077	word	Fahrrad_german	n/a	102	112.63117639999837	18.402881633340925	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	95.37557479999668	0.0	trigger	n/a	n/a	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	17	fix_cross_after_trial	95.74476549999963	1.0164111666565674	fixation cross	n/a	n/a	94	114.1475677999988	18.402802299999166	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	96.13631489999534	0.0	trigger	n/a	n/a	109	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	18	image	96.7805503999989	0.7639152666709066	image	hand	hand_19.jpg	8	115.18341369999689	18.40286329999799	n/a	n/a	n/a	1	n/a
0	1	18	word	97.54446566666981	0.4827703999908408	word	Hand_german	n/a	108	115.94718540000031	18.4027197333305	n/a	n/a	n/a	1	n/a
0	1	12	possible_button_press	97.62292110000271	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	97.63610190000327	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	98.45952370000305	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	18	fix_cross_after_trial	98.8106786999997	2.099176066669557	fixation cross	n/a	n/a	94	117.21348959999159	18.40281089999189	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	99.21903229999589	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	13	feedback	100.73542689999158	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	13	possible_button_press	100.93713559999014	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	r	0	0
0	n/a	n/a	fix_cross_iti	100.95143459999235	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	19	image	100.96772950000013	0.7586073666646058	image	bread	bread_47.jpg	3	119.37060519999068	18.402875699990545	n/a	n/a	n/a	1	n/a
0	1	19	word	101.72633686666474	0.9166055999958189	word	Brot_german	n/a	103	120.12942469998961	18.403087833324875	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	102.1217389999947	0.0	trigger	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	102.8844495999947	0.0	trigger	n/a	n/a	105	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	19	fix_cross_after_trial	103.24236659999588	0.8830818666649662	fixation cross	n/a	n/a	94	121.64517019999039	18.402803599994513	n/a	n/a	n/a	n/a	n/a
0	1	20	image	104.14640719999443	0.762195566672986	image	ball	ball_04.jpg	1	122.54927589998988	18.40286869999545	n/a	n/a	n/a	1	n/a
0	1	14	possible_button_press	104.37022099999012	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	104.38390600000275	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	20	word	104.90860276666741	0.7824199000024237	word	Ball_german	n/a	101	123.31136839999817	18.40276563333076	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	105.40299469999445	0.0	trigger	n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	106.16665309999371	0.0	trigger	n/a	n/a	104	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	20	fix_cross_after_trial	106.42471539998951	1.0998908666699805	fixation cross	n/a	n/a	94	124.82751940000162	18.40280400001211	n/a	n/a	n/a	n/a	n/a
0	1	21	image	107.54405739999493	0.7634219666690711	image	jacket	jacket_37.jpg	10	125.94691959999909	18.402862200004165	n/a	n/a	n/a	1	n/a
0	1	15	possible_button_press	107.67211639999005	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	107.6849266999925	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	21	word	108.307479366664	0.5330957999976818	word	Jacke_german	n/a	110	126.71015509999415	18.402675733330156	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	108.69094230000337	0.0	trigger	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	109.44903129999875	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	21	fix_cross_after_trial	109.82335259999672	0.8336253666678033	fixation cross	n/a	n/a	94	128.2261482999893	18.402795699992566	n/a	n/a	n/a	n/a	n/a
0	1	22	image	110.69270319999487	0.7639543666630573	image	bicycle	bicycle_09.jpg	2	129.09559040000022	18.402887200005352	n/a	n/a	n/a	1	n/a
0	1	16	possible_button_press	110.93700639999588	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	110.94897379999747	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	22	word	111.45665756665792	0.6997472000075504	word	Fahrrad_german	n/a	102	129.86038289999124	18.403725333333313	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	111.86887239999487	0.0	trigger	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	112.63117639999837	0.0	trigger	n/a	n/a	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	22	fix_cross_after_trial	112.97257659999013	1.1829221666742171	fixation cross	n/a	n/a	94	131.37538139999378	18.40280480000365	n/a	n/a	n/a	n/a	n/a
0	1	17	possible_button_press	114.13396510000166	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	114.1475677999988	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	23	image	114.21253269999579	0.7599043666744194	image	ball	ball_08.jpg	1	132.6153934000031	18.402860700007295	n/a	n/a	n/a	0	n/a
0	1	23	word	114.97243706667021	0.498666499988758	word	Hund_german	n/a	105	133.37553819999448	18.40310113332427	n/a	n/a	n/a	0	n/a
0	n/a	n/a	image	115.18341369999689	0.0	trigger	n/a	n/a	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	115.94718540000031	0.0	trigger	n/a	n/a	108	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	23	fix_cross_after_trial	116.70478089999233	0.8999593666706289	fixation cross	n/a	n/a	94	135.10758850000275	18.40280760001042	n/a	n/a	n/a	n/a	n/a
0	1	18	response	116.99923989998933	0.0	trigger	n/a	n/a	128	n/a	n/a	0.8774295000039274	r	n/a	n/a	n/a
0	1	18	feedback	117.02920370000356	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	18	possible_button_press	117.1996683999896	0.0	response	n/a	n/a	n/a	n/a	n/a	0.8774295000039274	r	m	1	0
0	n/a	n/a	fix_cross_iti	117.21348959999159	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	24	image	117.62562150000304	0.7619864666669685	image	house	house_14.jpg	9	136.02848949999316	18.40286799999012	n/a	n/a	n/a	1	n/a
0	1	24	word	118.38760796667	0.5332673999946564	word	Haus_german	n/a	109	136.79040519999398	18.40279723332398	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	119.37060519999068	0.0	trigger	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	24	fix_cross_after_trial	119.90377419999277	0.9830074666718076	fixation cross	n/a	n/a	94	138.3065804999933	18.40280630000052	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	120.12942469998961	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	25	image	120.90621109999483	0.7640963666674736	image	bicycle	bicycle_34.jpg	2	139.30907099999604	18.402859900001204	n/a	n/a	n/a	1	n/a
0	1	19	possible_button_press	121.63124309999694	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	121.64517019999039	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	25	word	121.67030746666231	0.716106599997147	word	Fahrrad_german	n/a	102	140.0726827000035	18.40237523334119	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	122.54927589998988	0.0	trigger	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	25	fix_cross_after_trial	123.18612779999967	1.0497365666563212	fixation cross	n/a	n/a	94	141.58892999999807	18.402802199998405	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	123.31136839999817	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	26	image	124.27136359999713	0.7644306666664136	image	hammer	hammer_21.jpg	7	142.67423540000163	18.402871800004505	n/a	n/a	n/a	1	n/a
0	1	20	possible_button_press	124.8138512000005	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	124.82751940000162	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	26	word	125.03579426666354	0.5161521999980323	word	Hammer_german	n/a	107	143.43852019999758	18.40272593333404	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	125.94691959999909	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	26	fix_cross_after_trial	126.55216549999022	0.849204466667544	fixation cross	n/a	n/a	94	144.9550489999965	18.402883500006283	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	126.71015509999415	0.0	trigger	n/a	n/a	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	27	image	127.42056699999375	0.7641141666720443	image	ball	ball_28.jpg	1	145.8234281999903	18.40286119999655	n/a	n/a	n/a	1	n/a
0	1	27	word	128.1846811666658	0.7826457000046503	word	Ball_german	n/a	101	146.58728969999356	18.402608533327765	n/a	n/a	n/a	1	n/a
0	1	21	possible_button_press	128.2121283000015	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	128.2261482999893	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	129.09559040000022	0.0	trigger	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	27	fix_cross_after_trial	129.7006709999987	0.8997165666699232	fixation cross	n/a	n/a	94	148.10347039999033	18.402799399991636	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	129.86038289999124	0.0	trigger	n/a	n/a	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	28	image	130.65875249999226	0.7621910666678389	image	hand	hand_49.jpg	8	149.06160319999617	18.40285070000391	n/a	n/a	n/a	1	n/a
0	1	22	possible_button_press	131.36147819999314	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	131.37538139999378	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	28	word	131.4209435666601	0.4953504000004614	word	Hand_german	n/a	108	149.83801330000279	18.417069733342686	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	132.6153934000031	0.0	trigger	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	28	fix_cross_after_trial	132.93311969999922	1.2529586666680927	fixation cross	n/a	n/a	94	151.33592630000203	18.402806600002805	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	133.37553819999448	0.0	trigger	n/a	n/a	105	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	29	image	134.22662289999425	0.7586369666717303	image	hammer	hammer_32.jpg	7	152.62961740000173	18.40299450000748	n/a	n/a	n/a	1	n/a
0	1	23	feedback	134.89102419999836	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	29	word	134.98525986666598	0.5138097000017297	word	Hammer_german	n/a	107	153.40148859999317	18.416228733327188	n/a	n/a	n/a	1	n/a
