subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
0	1	10	word	79.52039523333272	0.4991917333352234	word	Hund_german	n/a	n/a	n/a	n/a	1	n/a
0	1	10	possible_button_press	81.00487029999931	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	10	fix_cross_after_trial	81.01945370000249	1.1330173666649586	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	11	image	82.20756110000002	0.761516566668675	image	flower	flower_45.jpg	n/a	n/a	n/a	1	n/a
0	1	11	word	82.98574433333536	0.899366133333146	word	Blume_german	n/a	n/a	n/a	n/a	1	n/a
0	1	11	possible_button_press	84.47083249999923	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	11	fix_cross_after_trial	84.48528680000163	1.1830362666662637	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	12	image	85.68854930000089	0.7629257666669815	image	house	house_39.jpg	n/a	n/a	n/a	1	n/a
0	1	12	word	86.45147506666787	0.5492688000013004	word	Haus_german	n/a	n/a	n/a	n/a	1	n/a
0	1	12	possible_button_press	87.61983160000091	0.0	response	n/a	n/a	0.8500878999984707	r	m	1	0
0	1	12	fix_cross_after_trial	87.63443120000011	1.766073466668118	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	13	image	89.45559250000224	0.7614477666650288	image	hammer	hammer_42.jpg	n/a	n/a	n/a	0	n/a
0	1	13	word	90.21704026666727	0.8991782000011881	word	Blume_german	n/a	n/a	n/a	n/a	0	n/a
0	1	13	possible_button_press	91.68569430000207	0.0	response	n/a	n/a	1.1300612000013643	r	r	0	1
0	1	13	fix_cross_after_trial	91.69973870000103	2.150020666668084	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	14	image	93.8859670999991	0.7633188666698203	image	dog	dog_15.jpg	n/a	n/a	n/a	1	n/a
0	1	14	word	94.64928596666893	0.48313149999739835	word	Hund_german	n/a	n/a	n/a	n/a	1	n/a
0	1	14	possible_button_press	96.1507440000023	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	14	fix_cross_after_trial	96.16541180000058	0.9993701666683279	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
