subject	trial_type	block_name	sequence_name	route_num	trial_num	component_label	concept_label	concept_exemplar	onset	duration	type_of_stimulus	trigger_value	trigger_onset	trigger_delay	response_time	press_onset_est	response	response_meaning	expected_response	correct	distance_correct
1	learn	1.0	A	1	3	distractor 02 (far)	dog/dog_31.jpg	dog/dog_31.jpg	145.25859330000822	0.4966766000725329	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	145.25865850003902	0.0	trigger	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	3	n/a	n/a	n/a	145.6394877000712	0.0	choice	n/a	n/a	n/a	0.41427559999283403	145.67286890000105	r	center	left	0	n/a
1	n/a	1.0	A	1	3	image_selected	n/a	n/a	145.63952120009344	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	3	correct_moving	n/a	n/a	145.9010507001076	0.9862193999579176	feedback	52	145.90113850007765	8.779997006058693e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	145.90113850007765	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	4	current_image	bicycle/bicycle_18.jpg	bicycle/bicycle_18.jpg	147.04899470007513	0.4222790999338031	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	4	corr_next_image	bread/bread_40.jpg	bread/bread_40.jpg	147.04899470007513	0.4222855999832973	image	3	147.04906010010745	6.54000323265791e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	4	distractor 01 (close)	hand/hand_30.jpg	hand/hand_30.jpg	147.04899470007513	0.42229020001832396	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	4	distractor 02 (far)	jacket/jacket_12.jpg	jacket/jacket_12.jpg	147.04899470007513	0.42229449993465096	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	147.04906010010745	0.0	trigger	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	4	n/a	n/a	n/a	147.35523530002683	0.0	choice	n/a	n/a	n/a	0.3247963999165222	147.37379109999165	b	right	left	0	n/a
1	n/a	1.0	A	1	4	image_selected	n/a	n/a	147.35526890004985	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	4	correct_moving	n/a	n/a	147.63317310006823	0.9877767999423668	feedback	52	147.63326260005124	8.949998300522566e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	147.63326260005124	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	5	current_image	bread/bread_40.jpg	bread/bread_40.jpg	148.90372310008388	0.38432660000398755	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	5	corr_next_image	hand/hand_30.jpg	hand/hand_30.jpg	148.90372310008388	0.3843331999378279	image	8	148.90378160006367	5.849997978657484e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	5	distractor 01 (close)	ball/ball_39.jpg	ball/ball_39.jpg	148.90372310008388	0.3843374999705702	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	5	distractor 02 (far)	lamp/lamp_01.jpg	lamp/lamp_01.jpg	148.90372310008388	0.3843415000010282	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	148.90378160006367	0.0	trigger	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	5	n/a	n/a	n/a	149.187588000088	0.0	choice	n/a	n/a	n/a	0.33526960003655404	149.23899270012043	g	left	center	0	n/a
1	n/a	1.0	A	1	5	image_selected	n/a	n/a	149.18761790008284	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	5	correct_moving	n/a	n/a	149.52270190010313	0.9798164999810979	feedback	52	149.52278850006405	8.659996092319489e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	149.52278850006405	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	6	current_image	hand/hand_30.jpg	hand/hand_30.jpg	150.68751790001988	0.5493885000469163	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	6	corr_next_image	chair/chair_15.jpg	chair/chair_15.jpg	150.68751790001988	0.5493948000948876	image	4	150.68756890005898	5.100003909319639e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	6	distractor 01 (close)	hammer/hammer_05.jpg	hammer/hammer_05.jpg	150.68751790001988	0.5493993000127375	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	6	distractor 02 (far)	key/key_01.jpg	key/key_01.jpg	150.68751790001988	0.5494035000447184	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	150.68756890005898	0.0	trigger	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	6	n/a	n/a	n/a	151.1200452001067	0.0	choice	n/a	n/a	n/a	0.4454484999878332	151.13296640000772	r	center	center	1	n/a
1	n/a	1.0	A	1	6	image_selected	n/a	n/a	151.12007550010458	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	6	correct_moving	n/a	n/a	151.40336060000118	0.9820203999988735	feedback	52	151.4034242000198	6.360001862049103e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	151.4034242000198	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	7	current_image	chair/chair_15.jpg	chair/chair_15.jpg	152.57181850005873	0.5805427000159398	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	7	corr_next_image	house/house_10.jpg	house/house_10.jpg	152.57181850005873	0.5805490999482572	image	9	152.5718703001039	5.180004518479109e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	7	distractor 01 (close)	key/key_01.jpg	key/key_01.jpg	152.57181850005873	0.5805533999809995	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	7	distractor 02 (far)	bicycle/bicycle_18.jpg	bicycle/bicycle_18.jpg	152.57181850005873	0.5805576000129804	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	152.5718703001039	0.0	trigger	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	7	n/a	n/a	n/a	153.03614570002537	0.0	choice	n/a	n/a	n/a	0.505335699999705	153.07715420005843	g	left	right	0	n/a
1	n/a	1.0	A	1	7	image_selected	n/a	n/a	153.0361785000423	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	7	correct_moving	n/a	n/a	153.31397210003342	0.9873783000512049	feedback	52	153.31405770010315	8.560006972402334e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	153.31405770010315	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	8	current_image	house/house_10.jpg	house/house_10.jpg	154.46509310009424	0.4863300999859348	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	8	corr_next_image	jacket/jacket_12.jpg	jacket/jacket_12.jpg	154.46509310009424	0.48633629991672933	image	10	154.465147000039	5.389994475990534e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	8	distractor 01 (close)	fish/fish_01.jpg	fish/fish_01.jpg	154.46509310009424	0.4863406999502331	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	8	distractor 02 (far)	hand/hand_30.jpg	hand/hand_30.jpg	154.46509310009424	0.4863446999806911	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	154.465147000039	0.0	trigger	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	8	n/a	n/a	n/a	154.83477590000257	0.0	choice	n/a	n/a	n/a	0.40422240004409105	154.86931550013833	b	right	left	0	n/a
1	n/a	1.0	A	1	8	image_selected	n/a	n/a	154.83480320009403	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	8	correct_moving	n/a	n/a	155.09640110004693	0.9876743999775499	feedback	52	155.09646180004347	6.0699996538460255e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	155.09646180004347	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	9	current_image	jacket/jacket_12.jpg	jacket/jacket_12.jpg	156.26847470004577	0.49932419997639954	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	9	corr_next_image	hammer/hammer_05.jpg	hammer/hammer_05.jpg	156.26847470004577	0.4993314000312239	image	7	156.26852530008182	5.0600036047399044e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	9	distractor 01 (close)	flower/flower_48.jpg	flower/flower_48.jpg	156.26847470004577	0.49933620006777346	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	9	distractor 02 (far)	bread/bread_40.jpg	bread/bread_40.jpg	156.26847470004577	0.4993407999863848	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	156.26852530008182	0.0	trigger	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	9	n/a	n/a	n/a	156.6562795001082	0.0	choice	n/a	n/a	n/a	0.40597449999768287	156.67444920004345	b	right	center	0	n/a
1	n/a	1.0	A	1	9	image_selected	n/a	n/a	156.65634430001955	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	9	correct_moving	n/a	n/a	156.93451650009956	0.9824942999985069	feedback	52	156.934584200033	6.769993342459202e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	156.934584200033	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	10	current_image	hammer/hammer_05.jpg	hammer/hammer_05.jpg	158.06356720009353	0.686886899988167	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	10	corr_next_image	ball/ball_39.jpg	ball/ball_39.jpg	158.06356720009353	0.6868939999258146	image	1	158.0636216000421	5.439994856715202e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	10	distractor 01 (close)	guitar/guitar_01.jpg	guitar/guitar_01.jpg	158.06356720009353	0.6868985999608412	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	10	distractor 02 (far)	house/house_10.jpg	house/house_10.jpg	158.06356720009353	0.6869026999920607	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	158.0636216000421	0.0	trigger	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	10	n/a	n/a	n/a	158.6338870000327	0.0	choice	n/a	n/a	n/a	0.6182967000640929	158.68186390015762	b	right	center	0	n/a
1	n/a	1.0	A	1	10	image_selected	n/a	n/a	158.6339178000344	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	10	correct_moving	n/a	n/a	158.8789875000948	0.9873704999918118	feedback	52	158.87906450009905	7.700000423938036e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	158.87906450009905	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	11	current_image	ball/ball_39.jpg	ball/ball_39.jpg	160.02752890007105	0.556295600021258	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	11	corr_next_image	dog/dog_31.jpg	dog/dog_31.jpg	160.02752890007105	0.5563025999581441	image	5	160.02757890010253	5.000003147870302e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	11	distractor 01 (close)	fish/fish_01.jpg	fish/fish_01.jpg	160.02752890007105	0.5563073999946937	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	11	distractor 02 (far)	chair/chair_15.jpg	chair/chair_15.jpg	160.02752890007105	0.5563119000289589	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	160.02757890010253	0.0	trigger	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	11	n/a	n/a	n/a	160.46744390006643	0.0	choice	n/a	n/a	n/a	0.48454870004206896	160.51207760011312	g	left	right	0	n/a
1	n/a	1.0	A	1	11	image_selected	n/a	n/a	160.46747620007955	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	11	correct_moving	n/a	n/a	160.72652030002791	0.9897380999755114	feedback	52	160.72661410004366	9.380001574754715e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	160.72661410004366	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	12	current_image	dog/dog_31.jpg	dog/dog_31.jpg	162.02335690008476	0.7260771000292152	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	12	corr_next_image	lamp/lamp_01.jpg	lamp/lamp_01.jpg	162.02335690008476	0.7260836999630556	image	14	162.0234111000318	5.419994704425335e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	12	distractor 01 (close)	flower/flower_48.jpg	flower/flower_48.jpg	162.02335690008476	0.7260882999980822	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	12	distractor 02 (far)	hand/hand_30.jpg	hand/hand_30.jpg	162.02335690008476	0.7260924000293016	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	162.0234111000318	0.0	trigger	14	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	12	n/a	n/a	n/a	162.63329260004684	0.0	choice	n/a	n/a	n/a	0.6721895000664517	162.69554640015122	g	left	center	0	n/a
1	n/a	1.0	A	1	12	image_selected	n/a	n/a	162.6333248000592	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	12	correct_moving	n/a	n/a	162.99156330002006	0.9910957000683993	feedback	52	162.99164790008217	8.460006210952997e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	162.99164790008217	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	13	current_image	lamp/lamp_01.jpg	lamp/lamp_01.jpg	164.26783910009544	0.4977019999641925	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	13	corr_next_image	key/key_01.jpg	key/key_01.jpg	164.26783910009544	0.49770880001597106	image	15	164.26790020009503	6.10999995842576e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	13	distractor 01 (close)	guitar/guitar_01.jpg	guitar/guitar_01.jpg	164.26783910009544	0.49771329993382096	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	13	distractor 02 (far)	hammer/hammer_05.jpg	hammer/hammer_05.jpg	164.26783910009544	0.4977175999665633	image	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	choice_display	n/a	n/a	164.26790020009503	0.0	trigger	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	13	n/a	n/a	n/a	164.64954110002145	0.0	choice	n/a	n/a	n/a	0.4349035999039188	164.70274269999936	r	center	right	0	n/a
1	n/a	1.0	A	1	13	image_selected	n/a	n/a	164.64958100009244	0.0	trigger	51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	13	correct_moving	n/a	n/a	165.00607350002974	0.9926370000466704	feedback	52	165.00615400006063	8.050003089010715e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	feedback	n/a	n/a	165.00615400006063	0.0	trigger	52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	learn	1.0	A	1	13	fix_cross_replay_break	n/a	n/a	166.0284721000353	5.015054566731379	replay_break	53	166.02850010001566	2.7999980375170708e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	replay_break	n/a	n/a	166.02850010001566	0.0	trigger	53	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	replay_break_end	n/a	n/a	171.0293318000622	0.0	trigger	54	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	retr	block1	A	n/a	0	retrieval_ITIcross	n/a	n/a	172.22571320005227	0.6340453667255872	fixcross	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2
1	retr	block1	A	n/a	0	image_1_retr	bread/bread_40.jpg	bread/bread_40.jpg	172.89771170006134	1.0114330666295075	image	3	172.89775280002505	4.109996370971203e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	image_1_retr	n/a	n/a	172.89775280002505	0.0	trigger	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	retr	block1	A	n/a	0	image_2_retr	flower/flower_48.jpg	flower/flower_48.jpg	174.2178318001097	1.00781356665928	image	6	174.2178688000422	3.699993249028921e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	image_2_retr	n/a	n/a	174.2178688000422	0.0	trigger	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	reflection_start	n/a	n/a	175.47573650011327	0.0	trigger	31	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	reflection_end	n/a	n/a	177.31058090005536	0.0	trigger	32	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	order_options	n/a	n/a	177.35808350006118	0.0	trigger	59	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	retr_order	block1	A	n/a	0	n/a	n/a	n/a	179.9762787000509	0.0	choice	n/a	n/a	n/a	2.6168801999883726	n/a	b	center	right	False	2
1	n/a	block1	A	n/a	0	order_response	n/a	n/a	179.9763118000701	0.0	trigger	55	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	retr_order	block1	A	n/a	0	n/a	n/a	n/a	180.0928618001053	0.0	choice	n/a	n/a	n/a	2.6168801999883726	n/a	b	right	right	True	2
1	n/a	n/a	n/a	n/a	n/a	distance_options	n/a	n/a	180.12350270000752	0.0	trigger	58	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	retr_distance	block1	A	n/a	0	n/a	n/a	n/a	182.00899840006605	0.0	choice	n/a	n/a	n/a	2.6168801999883726	n/a	n/a	2	2	False	2
1	n/a	block1	A	n/a	0	distance_response	n/a	n/a	182.00903430010658	0.0	trigger	56	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	retr_distance	block1	A	n/a	0	n/a	n/a	n/a	182.10929760010913	0.0	choice	n/a	n/a	n/a	1.3903932999819517	n/a	2	2	2	True	2
1	retr	block1	A	n/a	1	retrieval_ITIcross	n/a	n/a	182.12344990007114	0.432890966596716	fixcross	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3
1	retr	block1	A	n/a	1	image_1_retr	jacket/jacket_12.jpg	jacket/jacket_12.jpg	182.59233760007191	1.0137257666249582	image	10	182.59237399999984	3.639992792159319e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	image_1_retr	n/a	n/a	182.59237399999984	0.0	trigger	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	retr	block1	A	n/a	1	image_2_retr	hand/hand_30.jpg	hand/hand_30.jpg	183.89406640001107	1.0114810667621725	image	8	183.8941111000022	4.469999112188816e-05	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	n/a	n/a	n/a	image_2_retr	n/a	n/a	183.8941111000022	0.0	trigger	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
