subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	trigger_value	trigger_onset	trigger_delay	response_time	press_onset_est	response	expected_response	wrd_img_match	correct
3	1	4	image	71.8434358999948	0.7647734666864068	image	chair	chair_24.jpg	4	71.84350610000547	7.020001066848636e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	71.84350610000547	0.0	trigger	n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	4	word	72.62375820003217	0.5664875666300446	word	Stuhl_german	n/a	104	72.62378570000874	2.7499976567924023e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	72.62378570000874	0.0	trigger	n/a	n/a	104	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	4	possible_button_press	74.10944130003918	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	4	fix_cross_after_trial	74.12376540002879	0.9834621666852996	fixation cross	n/a	n/a	94	74.12380190001568	3.649998689070344e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	74.12380190001568	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	5	image	75.12595459999284	0.7641681666757592	image	hammer	hammer_17.jpg	7	75.12610130000394	0.00014670001110062003	n/a	n/a	n/a	n/a	0	n/a
3	n/a	n/a	image	75.12610130000394	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	5	word	75.89007000002312	0.7663011666775361	word	Ball_german	n/a	101	75.89009729999816	2.729997504502535e-05	n/a	n/a	n/a	n/a	0	n/a
3	n/a	n/a	word	75.89009729999816	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	5	possible_button_press	77.10836589999963	0.0	response	n/a	n/a	n/a	n/a	n/a	1.0429004000034183	76.93297040002653	r	r	0	1
3	1	5	response	77.10837650002213	0.0	trigger	n/a	n/a	127	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	5	feedback	77.13946120004402	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	5	fix_cross_after_trial	77.32294730003923	1.9160095666341164	fixation cross	n/a	n/a	94	77.32297620002646	2.889998722821474e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	77.32297620002646	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	6	image	79.27457180002239	0.7643599666810275	image	jacket	jacket_36.jpg	10	79.2746380000026	6.619998021051288e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	79.2746380000026	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	6	word	80.07135800004471	0.5341232666435332	word	Jacke_german	n/a	110	80.07138730003498	2.929999027401209e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	80.07138730003498	0.0	trigger	n/a	n/a	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	6	possible_button_press	81.54089090001071	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	6	fix_cross_after_trial	81.55502289999276	1.2328080667105183	fixation cross	n/a	n/a	94	81.55504720000317	2.4300010409206152e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	81.55504720000317	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	7	image	82.85236340004485	0.7521308666366764	image	bicycle	bicycle_48.jpg	2	82.85248820000561	0.00012479996075853705	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	82.85248820000561	0.0	trigger	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	7	word	83.6044962000451	0.7168564666683466	word	Fahrrad_german	n/a	102	83.6045407000347	4.449998959898949e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	83.6045407000347	0.0	trigger	n/a	n/a	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	7	possible_button_press	85.1066456999979	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	7	fix_cross_after_trial	85.12107360002119	1.1992663666644745	fixation cross	n/a	n/a	94	85.12110920000123	3.559998003765941e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	85.12110920000123	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	8	image	86.35753969999496	0.7626320666788757	image	hammer	hammer_13.jpg	7	86.35763340000995	9.370001498609781e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	86.35763340000995	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	8	word	87.12014180002734	0.5162397666756675	word	Hammer_german	n/a	107	87.12017930002185	3.749999450519681e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	87.12017930002185	0.0	trigger	n/a	n/a	107	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	8	possible_button_press	88.62154960003681	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	8	fix_cross_after_trial	88.63580910000019	0.8332279666831397	fixation cross	n/a	n/a	94	88.63582950003911	2.0400038920342922e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	88.63582950003911	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	9	image	89.54611049999949	0.7559364666851849	image	flower	flower_25.jpg	6	89.54620030004298	8.980004349723458e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	89.54620030004298	0.0	trigger	n/a	n/a	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	9	word	90.30214000004344	0.8988997666204028	word	Blume_german	n/a	106	90.30216690001544	2.6899971999228e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	90.30216690001544	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	9	possible_button_press	91.80393700004788	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	9	fix_cross_after_trial	91.8182823000243	0.9834261666440085	fixation cross	n/a	n/a	94	91.8183022000012	1.9899976905435324e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	91.8183022000012	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	10	image	92.87239460001001	0.762044166684305	image	bread	bread_42.jpg	3	92.87247679999564	8.219998562708497e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	92.87247679999564	0.0	trigger	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	10	word	93.63458890002221	0.9161578666574002	word	Brot_german	n/a	103	93.63461820001248	2.929999027401209e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	93.63461820001248	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	10	possible_button_press	95.13669620000292	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	10	fix_cross_after_trial	95.15081670001382	0.966257566648224	fixation cross	n/a	n/a	94	95.1508509000414	3.42000275850296e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	95.1508509000414	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	11	image	96.15399360004812	0.7628507666561433	image	chair	chair_13.jpg	4	96.15407570003299	8.209998486563563e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	96.15407570003299	0.0	trigger	n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	11	word	96.916882599995	0.5661374666999706	word	Stuhl_german	n/a	104	96.91692020004848	3.760005347430706e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	96.91692020004848	0.0	trigger	n/a	n/a	104	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	11	possible_button_press	98.41824339999584	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	11	fix_cross_after_trial	98.43288100004429	1.2328608666469023	fixation cross	n/a	n/a	94	98.4329027000349	2.169999061152339e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	98.4329027000349	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	12	image	99.70115259999875	0.7644171667091229	image	dog	dog_35.jpg	5	99.70121700002346	6.440002471208572e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	99.70121700002346	0.0	trigger	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	12	word	100.46578540001065	0.4827878666731209	word	Hund_german	n/a	105	100.46581810002681	3.270001616328955e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	100.46581810002681	0.0	trigger	n/a	n/a	105	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	12	possible_button_press	101.95126020000316	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	12	fix_cross_after_trial	101.9653105000034	0.8161819666895695	fixation cross	n/a	n/a	94	101.9653506000177	4.010001430287957e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	101.9653506000177	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	13	image	102.8172505000257	0.7645309666443296	image	house	house_38.jpg	9	102.81732670002384	7.619999814778566e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	102.81732670002384	0.0	trigger	n/a	n/a	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	13	word	103.5974599000183	0.5335510666520946	word	Haus_german	n/a	109	103.59749370004283	3.3800024539232254e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	103.59749370004283	0.0	trigger	n/a	n/a	109	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	13	possible_button_press	105.08390980004333	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	13	fix_cross_after_trial	105.09774530003779	1.199282366669891	fixation cross	n/a	n/a	94	105.09778080001706	3.549997927621007e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	105.09778080001706	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	14	image	106.31602900003782	0.7646122666231037	image	ball	ball_29.jpg	1	106.31610060000094	7.159996312111616e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	106.31610060000094	0.0	trigger	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	14	word	107.08035500004189	0.7823431666513585	word	Ball_german	n/a	101	107.08039439999266	3.93999507650733e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	107.08039439999266	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	14	possible_button_press	108.58256800001254	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	14	fix_cross_after_trial	108.59652760002064	0.8830372666746058	fixation cross	n/a	n/a	94	108.59655560000101	2.7999980375170708e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	108.59655560000101	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	15	image	109.49843460001284	0.7641935666945443	image	hand	hand_02.jpg	8	109.49850780004635	7.320003351196647e-05	n/a	n/a	n/a	n/a	0	n/a
3	n/a	n/a	image	109.49850780004635	0.0	trigger	n/a	n/a	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	15	word	110.26241510000546	0.8993105666634307	word	Blume_german	n/a	106	110.26244280004175	2.770003629848361e-05	n/a	n/a	n/a	n/a	0	n/a
3	n/a	n/a	word	110.26244280004175	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	15	possible_button_press	111.49776620004559	0.0	response	n/a	n/a	n/a	n/a	n/a	1.0731422999524511	111.3355573999579	r	r	0	1
3	1	15	response	111.4977765000076	0.0	trigger	n/a	n/a	127	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	15	feedback	111.52810630004387	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	15	fix_cross_after_trial	111.72873610001989	1.8325966666491382	fixation cross	n/a	n/a	94	111.72875930002192	2.3200002033263445e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	111.72875930002192	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	16	image	113.59727590001421	0.7640538666785375	image	hammer	hammer_19.jpg	7	113.59733980003512	6.390002090483904e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	113.59733980003512	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	16	word	114.36165090004215	0.515941866619201	word	Hammer_german	n/a	107	114.36168600001838	3.509997623041272e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	114.36168600001838	0.0	trigger	n/a	n/a	107	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	16	possible_button_press	115.86350160004804	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	16	fix_cross_after_trial	115.87762250000378	0.9326994667101332	fixation cross	n/a	n/a	94	115.87765810004203	3.560003824532032e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	115.87765810004203	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	17	image	116.84602789999917	0.7646038666755572	image	jacket	jacket_07.jpg	10	116.84609800000908	7.010000990703702e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	116.84609800000908	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	17	word	117.61071500001708	0.5498702666993864	word	Jacke_german	n/a	110	117.61074690002715	3.190001007169485e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	117.61074690002715	0.0	trigger	n/a	n/a	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	17	possible_button_press	119.1117020000238	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	17	fix_cross_after_trial	119.12604270002339	1.1162827666887694	fixation cross	n/a	n/a	94	119.12607120000757	2.8499984182417393e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	119.12607120000757	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	18	image	120.27837240003282	0.7635086666598596	image	bicycle	bicycle_06.jpg	2	120.27845270000398	8.029997115954757e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	120.27845270000398	0.0	trigger	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	18	word	121.04235590004828	0.70421826665212	word	Fahrrad_german	n/a	102	121.04237660003128	2.069998299703002e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	121.04237660003128	0.0	trigger	n/a	n/a	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	18	possible_button_press	122.53286580002168	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	18	fix_cross_after_trial	122.54300970002078	0.8816500666473672	fixation cross	n/a	n/a	94	122.54305090004345	4.120002267882228e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	122.54305090004345	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	19	image	123.5081654000096	0.74948726670506	image	house	house_43.jpg	9	123.5082521000295	8.670001989230514e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	123.5082521000295	0.0	trigger	n/a	n/a	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	19	word	124.25773140002275	0.5508187666457758	word	Haus_german	n/a	109	124.2577661999967	3.479997394606471e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	124.2577661999967	0.0	trigger	n/a	n/a	109	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	19	possible_button_press	125.76070149999578	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	19	fix_cross_after_trial	125.77434840000933	1.1661655666578241	fixation cross	n/a	n/a	94	125.77437030000146	2.1899992134422064e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	125.77437030000146	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	20	image	126.97982230002526	0.760818866667492	image	bread	bread_29.jpg	3	126.97990130004473	7.90000194683671e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	126.97990130004473	0.0	trigger	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	20	word	127.74064950004686	0.9322860666473218	word	Brot_german	n/a	103	127.74068600003375	3.649998689070344e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	127.74068600003375	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	20	possible_button_press	128.6308004000457	0.0	response	n/a	n/a	n/a	n/a	n/a	0.7384263999992982	128.47907590004615	r	m	1	0
3	1	20	response	128.63081170001533	0.0	trigger	n/a	n/a	128	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	20	feedback	128.6562888000044	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	20	fix_cross_after_trial	128.84018280002056	2.0828314666908057	fixation cross	n/a	n/a	94	128.8402100999956	2.729997504502535e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	128.8402100999956	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	21	image	130.9714607000351	0.751081366677937	image	house	house_33.jpg	9	130.97154540003976	8.47000046633184e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	130.97154540003976	0.0	trigger	n/a	n/a	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	21	word	131.7225185999996	0.5491702666661524	word	Haus_german	n/a	109	131.7225485999952	2.9999995604157448e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	131.7225485999952	0.0	trigger	n/a	n/a	109	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	21	possible_button_press	133.22439420002047	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	21	fix_cross_after_trial	133.2387661000248	0.882826766643376	fixation cross	n/a	n/a	94	133.23879960004706	3.350002225488424e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	133.23879960004706	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	22	image	134.15713440004038	0.7644630666511887	image	jacket	jacket_29.jpg	10	134.15720740001416	7.299997378140688e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	134.15720740001416	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	22	word	134.92172330000903	0.5492505666955196	word	Jacke_german	n/a	110	134.9217506000423	2.7300033252686262e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	134.9217506000423	0.0	trigger	n/a	n/a	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	22	possible_button_press	135.87294590001693	0.0	response	n/a	n/a	n/a	n/a	n/a	0.7001281999982893	135.62185150000732	r	m	1	0
3	1	22	response	135.87295560003258	0.0	trigger	n/a	n/a	128	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	22	feedback	135.9038371000206	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	22	fix_cross_after_trial	136.08796350000193	2.2321523666653604	fixation cross	n/a	n/a	94	136.08799250004813	2.900004619732499e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	136.08799250004813	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	23	image	138.35754749999614	0.7622881666796104	image	hammer	hammer_37.jpg	7	138.3576343000168	8.680002065375447e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	138.3576343000168	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	23	word	139.11879969999427	0.5175612666683094	word	Hammer_german	n/a	107	139.11882740003057	2.770003629848361e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	139.11882740003057	0.0	trigger	n/a	n/a	107	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	23	possible_button_press	140.60626790003153	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
3	1	23	fix_cross_after_trial	140.61914990004152	1.232759366630745	fixation cross	n/a	n/a	94	140.6191712000291	2.1299987565726042e-05	n/a	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	140.6191712000291	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	24	image	141.88831539999228	0.7636629666706369	image	flower	flower_17.jpg	6	141.88839830004144	8.290004916489124e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	141.88839830004144	0.0	trigger	n/a	n/a	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	24	word	142.65192610002123	0.8994352666816496	word	Blume_german	n/a	106	142.65195319999475	2.7099973522126675e-05	n/a	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	142.65195319999475	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
