subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	trigger_value	trigger_onset	trigger_delay	response_time	response	expected_response	wrd_img_match	correct
0	1	5	possible_button_press	81.12912159999541	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	81.14291039999807	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	14	image	81.81578369998897	0.7625123666696396	image	dog	dog_15.jpg	5	110.8555473999877	29.03976369999873	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	81.99481599999126	0.0	trigger	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	14	word	82.57829606665861	0.5007868000102462	word	Hund_german	n/a	105	111.63382779998938	29.055531733330767	n/a	n/a	n/a	1	n/a
0	n/a	n/a	word	82.7596896999894	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	14	fix_cross_after_trial	84.09341809999023	0.9996041666784237	fixation cross	n/a	n/a	94	113.13312569999835	29.039707600008114	n/a	n/a	n/a	n/a	n/a
0	1	6	possible_button_press	84.24662409999291	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	84.25986739998916	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	15	image	85.11238859999867	0.7643811666678317	image	chair	chair_40.jpg	4	114.15215470000112	29.039766100002453	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	85.49494799999229	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	15	word	85.8767697666665	0.5670164999901317	word	Stuhl_german	n/a	104	114.93254660000093	29.055776833334434	n/a	n/a	n/a	1	n/a
0	n/a	n/a	word	86.25841429999855	0.0	trigger	n/a	n/a	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	15	fix_cross_after_trial	87.39197159999458	0.9324253666602687	fixation cross	n/a	n/a	94	116.43167179999	29.039700199995423	n/a	n/a	n/a	n/a	n/a
0	1	7	possible_button_press	87.76149799999257	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	87.77418929999112	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	16	image	88.38326609999058	0.7581052666685224	image	ball	ball_36.jpg	1	117.4230111999932	29.03974510000262	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	89.04443789999641	0.0	trigger	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	16	word	89.1413713666591	0.7822470999963116	word	Ball_german	n/a	101	118.1809413999872	29.039570033328104	n/a	n/a	n/a	1	n/a
0	n/a	n/a	word	89.80751400000008	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	8	response	90.4262083999929	0.0	trigger	n/a	n/a	128	n/a	n/a	0.4993248999962816	r	n/a	n/a	n/a
0	1	8	feedback	90.45721529998991	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	16	fix_cross_after_trial	90.64082770000095	0.9015165666680929	fixation cross	n/a	n/a	94	119.68053169999621	29.039703999995254	n/a	n/a	n/a	n/a	n/a
0	1	8	possible_button_press	90.64583209999546	0.0	response	n/a	n/a	n/a	n/a	n/a	0.4993248999962816	r	m	1	0
0	n/a	n/a	fix_cross_iti	90.6563851999963	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	17	image	91.58376119998866	0.7569819666716882	image	bicycle	bicycle_10.jpg	2	120.62352569999348	29.03976450000482	n/a	n/a	n/a	1	n/a
0	1	17	word	92.34074316666035	0.7156259000039427	word	Fahrrad_german	n/a	102	121.38019689999055	29.039453733330205	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	92.83466319998843	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	93.62319169999682	0.0	trigger	n/a	n/a	104	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	17	fix_cross_after_trial	93.85620179999387	1.0166335666620085	fixation cross	n/a	n/a	94	122.89590639999369	29.039704599999823	n/a	n/a	n/a	n/a	n/a
0	1	18	image	94.89247339998838	0.7634655666809209	image	hand	hand_19.jpg	8	123.93222239999159	29.039749000003212	n/a	n/a	n/a	1	n/a
0	1	9	feedback	95.10555419999582	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	9	possible_button_press	95.29853029998776	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	r	0	0
0	n/a	n/a	fix_cross_iti	95.30874979999498	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	18	word	95.6559389666693	0.49986169999465346	word	Hand_german	n/a	108	124.69559109999682	29.03965213332752	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	96.55911599998944	0.0	trigger	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	18	fix_cross_after_trial	97.17185509999399	1.1036390666743188	fixation cross	n/a	n/a	94	126.21154819999356	29.039693099999567	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	97.32159009999305	0.0	trigger	n/a	n/a	105	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	10	response	98.1922743999894	0.0	trigger	n/a	n/a	128	n/a	n/a	0.6840039000089746	r	n/a	n/a	n/a
0	1	10	feedback	98.22040849999757	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	19	image	98.32865519999177	0.7607122666707085	image	bread	bread_47.jpg	3	127.36840279999888	29.039747600007104	n/a	n/a	n/a	1	n/a
0	1	10	possible_button_press	98.4114583999908	0.0	response	n/a	n/a	n/a	n/a	n/a	0.6840039000089746	r	m	1	0
0	n/a	n/a	fix_cross_iti	98.42306859999371	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	19	word	99.08936746666248	0.932020599997486	word	Brot_german	n/a	103	128.1281011999963	29.038733733333828	n/a	n/a	n/a	1	n/a
0	1	19	fix_cross_after_trial	100.60433239999111	0.8839929666758337	fixation cross	n/a	n/a	94	129.64402279999922	29.039690400008112	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	100.6114099999977	0.0	trigger	n/a	n/a	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	101.37035449998803	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	20	image	101.51038649999828	0.7608047666620052	image	ball	ball_04.jpg	1	130.55013789999066	29.039751399992383	n/a	n/a	n/a	1	n/a
0	1	20	word	102.27119126666028	0.7818606000073487	word	Ball_german	n/a	101	131.31058839999605	29.03939713333577	n/a	n/a	n/a	1	n/a
0	1	11	possible_button_press	102.87264099999447	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	102.88612729999295	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	20	fix_cross_after_trial	103.78691379999509	1.099543166670884	fixation cross	n/a	n/a	94	132.8266106999945	29.0396968999994	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	104.0909365999978	0.0	trigger	n/a	n/a	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	104.85202839999693	0.0	trigger	n/a	n/a	109	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	21	image	104.90625030000228	0.7637768666648128	image	jacket	jacket_37.jpg	10	133.94599619999644	29.03974589999416	n/a	n/a	n/a	1	n/a
0	1	21	word	105.6700271666671	0.5494965999969281	word	Jacke_german	n/a	110	134.70943179998721	29.039404633320117	n/a	n/a	n/a	1	n/a
0	1	12	possible_button_press	106.35598839999875	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	106.36859939999704	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	21	fix_cross_after_trial	107.18591590000142	0.8195738666584305	fixation cross	n/a	n/a	94	136.2256206999882	29.039704799986794	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	107.19434959998762	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	107.95179909998842	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	22	image	108.02168649999658	0.7639252666597542	image	bicycle	bicycle_09.jpg	2	137.06144089999725	29.039754400000675	n/a	n/a	n/a	1	n/a
0	1	22	word	108.78561176665633	0.6993616000108887	word	Fahrrad_german	n/a	102	137.8253074999957	29.039695733339357	n/a	n/a	n/a	1	n/a
0	1	13	feedback	109.46760789999098	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	13	possible_button_press	109.65627719998884	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	r	0	0
0	n/a	n/a	fix_cross_iti	109.66724179999437	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	22	fix_cross_after_trial	110.30147609999403	1.1830070666658514	fixation cross	n/a	n/a	94	139.34117239998886	29.03969629999483	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	110.8555473999877	0.0	trigger	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	23	image	111.54538440000033	0.7557306666606394	image	ball	ball_08.jpg	1	140.58512749998772	29.03974309998739	n/a	n/a	n/a	0	n/a
0	n/a	n/a	word	111.63382779998938	0.0	trigger	n/a	n/a	105	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	23	word	112.30111506666097	0.4988344000012148	word	Hund_german	n/a	105	141.34055609999632	29.03944103333535	n/a	n/a	n/a	0	n/a
0	1	14	possible_button_press	113.11935090000043	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	113.13312569999835	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	23	fix_cross_after_trial	114.01694669999415	0.899819666669174	fixation cross	n/a	n/a	94	143.0566492999933	29.039702599999146	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	114.15215470000112	0.0	trigger	n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	114.93254660000093	0.0	trigger	n/a	n/a	104	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	24	image	114.93855669999903	0.7613253666679896	image	house	house_14.jpg	9	143.9783189999871	29.03976229998807	n/a	n/a	n/a	1	n/a
0	1	24	word	115.69988206666702	0.5493468999920879	word	Haus_german	n/a	109	144.7394290999946	29.03954703332758	n/a	n/a	n/a	1	n/a
0	1	15	possible_button_press	116.41769809999096	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	116.43167179999	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	24	fix_cross_after_trial	117.21595149999484	0.9830394666680888	fixation cross	n/a	n/a	94	146.25564519999898	29.039693700004136	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	117.4230111999932	0.0	trigger	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	118.1809413999872	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	25	image	118.21827169999597	0.7632340666644097	image	bicycle	bicycle_34.jpg	2	147.2580229999876	29.03975129999162	n/a	n/a	n/a	1	n/a
0	1	25	word	118.98150576666038	0.7002609000046505	word	Fahrrad_german	n/a	102	148.02205569999933	29.04054993333895	n/a	n/a	n/a	1	n/a
0	1	16	possible_button_press	119.66779249999672	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	119.68053169999621	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	25	fix_cross_after_trial	120.49822139999014	1.049945466675382	fixation cross	n/a	n/a	94	149.53791459999047	29.03969320000033	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	120.62352569999348	0.0	trigger	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	121.38019689999055	0.0	trigger	n/a	n/a	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	26	image	121.58503879999625	0.7644516666662469	image	hammer	hammer_21.jpg	7	150.62479399998847	29.039755199992214	n/a	n/a	n/a	1	n/a
0	1	26	word	122.3494904666625	0.5147125999937998	word	Hammer_german	n/a	107	151.38810779999767	29.038617333335168	n/a	n/a	n/a	1	n/a
0	1	17	possible_button_press	122.87487089999195	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	122.89590639999369	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	26	fix_cross_after_trial	123.86390679999022	0.8497108666672659	fixation cross	n/a	n/a	94	152.90361349999148	29.03970670000126	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	123.93222239999159	0.0	trigger	n/a	n/a	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	124.69559109999682	0.0	trigger	n/a	n/a	108	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	27	image	124.733187299993	0.7636740666678463	image	ball	ball_28.jpg	1	153.77294599999732	29.039758700004313	n/a	n/a	n/a	1	n/a
0	1	27	word	125.49686136666085	0.7824474000080954	word	Ball_german	n/a	101	154.53649990000122	29.039638533340366	n/a	n/a	n/a	1	n/a
0	1	18	possible_button_press	126.19734689999314	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	126.21154819999356	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	27	fix_cross_after_trial	127.01296169999114	0.8998091666765333	fixation cross	n/a	n/a	94	156.05265829998825	29.039696599997114	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	127.36840279999888	0.0	trigger	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	28	image	127.97103519999655	0.7588341666599092	image	hand	hand_49.jpg	8	157.01085149998835	29.0398162999918	n/a	n/a	n/a	1	n/a
0	n/a	n/a	word	128.1281011999963	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	28	word	128.72986936665646	0.48226160000194795	word	Hand_german	n/a	108	157.76912430000084	29.03925493334438	n/a	n/a	n/a	1	n/a
0	1	19	possible_button_press	129.63020129999495	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	129.64402279999922	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	28	fix_cross_after_trial	130.24533189999056	1.2494803666670862	fixation cross	n/a	n/a	94	159.28502789999766	29.039696000007098	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	130.55013789999066	0.0	trigger	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	131.31058839999605	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	29	image	131.51650279999012	0.7618989666700884	image	hammer	hammer_32.jpg	7	160.5562585000007	29.039755700010573	n/a	n/a	n/a	1	n/a
0	1	29	word	132.2784017666602	0.5160937000036938	word	Hammer_german	n/a	107	161.31768499998725	29.03928323332704	n/a	n/a	n/a	1	n/a
0	1	20	possible_button_press	132.81276879999496	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	132.8266106999945	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	29	fix_cross_after_trial	133.3108871000004	2.099348166655801	fixation cross	n/a	n/a	94	162.35058139999455	29.039694299994153	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	133.94599619999644	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	134.70943179998721	0.0	trigger	n/a	n/a	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	30	image	135.42967139999382	0.7639100666749812	image	chair	chair_26.jpg	4	164.4694223999977	29.03975100000389	n/a	n/a	n/a	1	n/a
0	1	30	word	136.1935814666688	0.565621599991573	word	Stuhl_german	n/a	104	165.23311789998843	29.039536433319626	n/a	n/a	n/a	1	n/a
0	1	21	possible_button_press	136.21137429999362	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	n/a	n/a	fix_cross_iti	136.2256206999882	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	image	137.06144089999725	0.0	trigger	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	30	fix_cross_after_trial	137.69299349999346	0.999698066665843	fixation cross	n/a	n/a	94	166.7326946999965	29.039701200003037	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	137.8253074999957	0.0	trigger	n/a	n/a	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	31	image	138.72843550000107	0.7639857666547698	image	dog	dog_16.jpg	5	167.76818629998888	29.039750799987814	n/a	n/a	n/a	1	n/a
0	1	22	possible_button_press	139.32736349999323	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
