ITI_length,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,correct_response,date,expName,expStart,expVersion,fix_cross_prc.started,frameRate,image_prc.started,image_prc.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,key_resp_prc.started,match_idx,nonmatch_pres_side,notes,participant,psychopyVersion,settings.started,settings.stopped,sound_pres_prc.started,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
,,,,,,,,,,,,,,,,,,2026-08-05_16h39.27.373,TSRlearn_localizer-concepts,2026-08-05 16h39.29.628513 +0200,,,60.09033981659616,,,,,,,,,,,,,,,,,,,,,,0,2025.2.4,0.012425299999449635,0.012491199999203673,,,,,,,,,,,,,,,
,0.04805639999904088,r,1.3745058000022254,0.5257199999978184,,,,,,,,,,,,,,2026-08-05_16h39.27.373,TSRlearn_localizer-concepts,2026-08-05 16h39.29.628513 +0200,,,60.09033981659616,,,,,,0.05806339999980992,,,,0.04373729999861098,2.060057999999117,,,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
,,,,,0.07205360000079963,r,0.46142260000124224,2.5749520999997912,,,,,,,,,,2026-08-05_16h39.27.373,TSRlearn_localizer-concepts,2026-08-05 16h39.29.628513 +0200,,,60.09033981659616,,,,,,,2.0751153999990493,,,,,2.065015399999538,3.110404799997923,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
,,,,,,,,,0.07217640000089887,r,0.21157400000083726,3.6247377999970922,,,,,,2026-08-05_16h39.27.373,TSRlearn_localizer-concepts,2026-08-05 16h39.29.628513 +0200,,,60.09033981659616,,,,,,,,3.14041559999896,,,,,,3.1223159000001033,3.9105143999986467,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.44836689999647206,r,0.7157433000029414,4.424357799998688,,2026-08-05_16h39.27.373,TSRlearn_localizer-concepts,2026-08-05 16h39.29.628513 +0200,,,60.09033981659616,,,,,,,,,3.9401771999982884,,,,,,,3.919346599999699,4.794497499999125,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
0.75,,,,,,,,,,,,,,,,,y,,,,,5.656942199999321,,4.861144699996657,5.656942199999321,4.838679399999819,5.6096919999981765,anchor.jpg,,,,,,,,,,,,,5.656942199999321,1,right,,,,,,5.641227899999649,5.657413699999597,6.22420449999845,0,0,2026-08-05_16:39:34.478599,0,0,0,0,0,anchor,ancre,Anker,
