subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
1	n/a	n/a	instruction_part1	0.06817959999898449	2.137001600000076	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	instruction_part2	2.224151999998867	0.5654719999984081	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	instruction_part3	2.8177770000002056	0.5706651999971655	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	instruction_part4	3.4176105999977153	0.5746097000010195	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	instruction_start	42.771175299996685	1.8885355000020354	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	n/a	n/a	instruction_start_2	44.68816319999678	n/a	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	1	image	46.342508999998245	0.7631514666684467	image	hammer	hammer_16.jpg	n/a	n/a	n/a	1	n/a
1	1	1	possible_button_press	48.82318049999958	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	1	fix_cross_after_trial	48.83777579999878	1.1494250666658132	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	2	image	50.070226699997875	0.7506617666661128	image	house	house_46.jpg	n/a	n/a	n/a	1	n/a
1	1	2	possible_button_press	52.54040579999855	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	2	fix_cross_after_trial	52.55260789999738	0.801423766668691	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	3	image	53.50550839999778	0.7639370666659175	image	flower	flower_29.jpg	n/a	n/a	n/a	1	n/a
1	1	3	possible_button_press	55.97363629999745	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	3	fix_cross_after_trial	55.98553509999692	1.149642766668208	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	4	image	57.18922029999885	0.7634671666676383	image	ball	ball_39.jpg	n/a	n/a	n/a	1	n/a
1	1	4	possible_button_press	59.6571331999985	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	4	fix_cross_after_trial	59.66756529999839	1.0670039666658937	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	5	image	60.769795899999735	0.7498043666639802	image	jacket	jacket_15.jpg	n/a	n/a	n/a	1	n/a
1	1	5	possible_button_press	63.22697139999946	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	5	fix_cross_after_trial	63.24967729999844	0.8335274666681158	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	6	image	64.14118139999846	0.7582641666670185	image	chair	chair_45.jpg	n/a	n/a	n/a	1	n/a
1	1	6	possible_button_press	66.60757879999801	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	6	fix_cross_after_trial	66.6166682999974	0.8864752666670626	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	7	image	67.5537951999977	0.767771466668151	image	bread	bread_02.jpg	n/a	n/a	n/a	1	n/a
1	1	7	possible_button_press	70.0336948999975	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	7	fix_cross_after_trial	70.04748579999796	0.9005585666675557	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	8	image	71.0002938999969	0.7640639666681324	image	hand	hand_10.jpg	n/a	n/a	n/a	1	n/a
1	1	8	possible_button_press	73.48374419999891	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	8	fix_cross_after_trial	73.496729399998	1.1834156666666473	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	9	image	74.7553291999975	0.7579756666675763	image	bicycle	bicycle_50.jpg	n/a	n/a	n/a	1	n/a
1	1	9	possible_button_press	77.24490789999982	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	9	fix_cross_after_trial	77.27452949999861	1.021255366668143	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	10	image	78.3361496999969	0.77209366666672	image	house	house_22.jpg	n/a	n/a	n/a	0	n/a
1	1	10	possible_button_press	80.81343939999715	0.0	response	n/a	n/a	[]	m	r	0	0
1	1	10	fix_cross_after_trial	80.8315290999999	0.9289457666639152	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	11	image	81.7967796999983	0.7642885666684975	image	dog	dog_07.jpg	n/a	n/a	n/a	1	n/a
1	1	11	possible_button_press	84.26677909999853	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	11	fix_cross_after_trial	84.27684759999829	1.1164519666674693	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	12	image	85.56887959999949	0.762011766666788	image	ball	ball_22.jpg	n/a	n/a	n/a	1	n/a
1	1	12	possible_button_press	88.04440169999725	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	12	fix_cross_after_trial	88.0629588999982	1.0643920666664286	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	13	image	89.16355399999884	0.7661377666666027	image	hammer	hammer_32.jpg	n/a	n/a	n/a	1	n/a
1	1	13	possible_button_press	91.64447199999995	0.0	response	n/a	n/a	[]	m	m	1	1
1	1	13	fix_cross_after_trial	91.66245399999752	0.7957905666664971	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	1	14	image	92.54972239999915	0.7583048666677001	image	bread	bread_46.jpg	n/a	n/a	n/a	1	n/a
1	1	14	possible_button_press	95.02661549999902	0.0	response	n/a	n/a	[]	m	m	1	1
