ITI_length,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,correct_response,date,expName,expStart,expVersion,fix_cross_prc.started,frameRate,image_prc.started,image_prc.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_part2.started,instruction_part3.started,instruction_part4.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,key_resp_prc.started,match_idx,nonmatch_pres_side,notes,participant,psychopyVersion,settings.started,settings.stopped,sound_pres_prc.started,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
,,,,,,,,,,,,,,,,,,2026-07-21_11h51.55.927,TSRlearn_localizer-concepts,2026-07-21 11h51.56.990159 +0200,,,60.09037592800944,,,,,,,,,,,,,,,,,,,,,0,2025.2.4,0.010314100014511496,0.010390900017227978,,,,,,,,,,,,,,,
,0.07971189997624606,g,4.822554900019895,0.5261521000065841,,,,,,,,,,,,,,2026-07-21_11h51.55.927,TSRlearn_localizer-concepts,2026-07-21 11h51.56.990159 +0200,,,60.09037592800944,,,,,,,,,0.026450300007127225,5.441866200009827,,,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
,,,,,0.12853340001311153,r,1.8864575999905355,5.942006500030402,,,,,,,,,,2026-07-21_11h51.55.927,TSRlearn_localizer-concepts,2026-07-21 11h51.56.990159 +0200,,,60.09037592800944,,,,,,5.458129699982237,,,,,5.446740599989425,7.960852499993052,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
,,,,,,,,,0.1918378999689594,g,3.7836955999955535,8.461135699995793,,,,,,2026-07-21_11h51.55.927,TSRlearn_localizer-concepts,2026-07-21 11h51.56.990159 +0200,,,60.09037592800944,,,,,,,7.978665600006934,,,,,,7.9706879000295885,12.457479700038675,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.16040179994888604,r,4.206531100033317,12.966192300023977,,2026-07-21_11h51.55.927,TSRlearn_localizer-concepts,2026-07-21 11h51.56.990159 +0200,,,60.09037592800944,,,,,,,,12.483169900020584,,,,,,,12.466893300006632,17.336245500016958,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
0.75,,,,,,,,,,,,,,,,,y,,,,,18.202239700010978,,17.445211499987636,18.202239700010978,17.43189310003072,18.18624050001381,anchor.jpg,,,,,,,,,,,,18.202239700010978,1,right,,,,,,18.191999900038354,18.202753966678088,18.752490999992006,0,0,2026-07-21_11:52:14.426849,0,0,0,0,0,anchor,ancre,Anker,
