subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
0	n/a	n/a	instruction_part1	0.04173380000065663	1.587613899999269	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part2	1.6587761000009777	0.6359185999972397	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part3	2.3245118000013463	0.9203747999999905	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part4	3.274096599998302	0.911534800001391	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start	41.11226969999916	2.5193609000016295	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start_2	43.66212359999918	n/a	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	1	image	44.57385499999873	0.7569269666676206	image	hammer	hammer_47.jpg	n/a	n/a	n/a	1	n/a
0	1	1	word	45.347448633333016	0.5313588333335559	word	Hammer_german	n/a	n/a	n/a	n/a	1	n/a
0	1	1	possible_button_press	46.81747539999924	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	1	fix_cross_after_trial	46.82923899999878	0.9825322666658991	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	2	image	47.88217150000128	0.7624651666667575	image	hand	hand_50.jpg	n/a	n/a	n/a	1	n/a
0	1	2	word	48.644636666668035	0.4847418999997899	word	Hand_german	n/a	n/a	n/a	n/a	1	n/a
0	1	2	possible_button_press	50.14811879999979	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	2	fix_cross_after_trial	50.16070749999926	0.7846660666657641	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	3	image	50.982295499998145	0.7627547666672996	image	hammer	hammer_37.jpg	n/a	n/a	n/a	1	n/a
0	1	3	word	51.745050266665444	0.5158838999996078	word	Hammer_german	n/a	n/a	n/a	n/a	1	n/a
0	1	3	possible_button_press	53.24654499999815	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	3	fix_cross_after_trial	53.26015460000053	1.0678585666648956	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	4	image	54.40200679999907	0.757744866667295	image	jacket	jacket_45.jpg	n/a	n/a	n/a	1	n/a
0	1	4	word	55.15975166666637	0.5485915999997815	word	Jacke_german	n/a	n/a	n/a	n/a	1	n/a
0	1	4	possible_button_press	56.66283570000087	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	4	fix_cross_after_trial	56.677476099997875	1.182210566669042	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	5	image	57.89574459999858	0.762543966666513	image	house	house_24.jpg	n/a	n/a	n/a	1	n/a
0	1	5	word	58.65828856666509	0.5499731000018073	word	Haus_german	n/a	n/a	n/a	n/a	1	n/a
0	1	5	possible_button_press	60.145380599999044	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	5	fix_cross_after_trial	60.158109399999375	0.8159848666657723	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	6	image	61.01077109999824	0.7648900666684	image	bread	bread_32.jpg	n/a	n/a	n/a	1	n/a
0	1	6	word	61.77566116666664	0.915530199999921	word	Brot_german	n/a	n/a	n/a	n/a	1	n/a
0	1	6	possible_button_press	63.27602679999836	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	6	fix_cross_after_trial	63.29004290000012	1.1827078666649555	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	7	image	64.50954120000097	0.7636970666647045	image	jacket	jacket_19.jpg	n/a	n/a	n/a	1	n/a
0	1	7	word	65.27323826666567	0.5328685999993468	word	Jacke_german	n/a	n/a	n/a	n/a	1	n/a
0	1	7	possible_button_press	66.77707689999806	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	7	fix_cross_after_trial	66.79016509999929	1.2314505666656856	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	8	image	68.05853769999885	0.7639829666661768	image	bread	bread_28.jpg	n/a	n/a	n/a	1	n/a
0	1	8	word	68.82252066666503	0.9322504000010667	word	Brot_german	n/a	n/a	n/a	n/a	1	n/a
0	1	8	possible_button_press	70.30887380000058	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	8	fix_cross_after_trial	70.32127050000054	1.1016228666669718	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	9	image	71.49573410000085	0.759107666665173	image	jacket	jacket_48.jpg	n/a	n/a	n/a	0	n/a
0	1	9	word	72.25484176666602	0.566015200001857	word	Stuhl_german	n/a	n/a	n/a	n/a	0	n/a
0	1	9	possible_button_press	73.9739042000001	0.0	response	n/a	n/a	[]	m	r	0	0
0	1	9	fix_cross_after_trial	73.98712729999897	1.2004082666683331	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	10	image	75.24407000000065	0.7594817666652176	image	dog	dog_10.jpg	n/a	n/a	n/a	1	n/a
0	1	10	word	76.00355176666586	0.5011095000008936	word	Hund_german	n/a	n/a	n/a	n/a	1	n/a
0	1	10	possible_button_press	77.50532920000114	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	10	fix_cross_after_trial	77.51913240000067	1.1338065666643757	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	11	image	78.70802940000067	0.7608954666650476	image	flower	flower_45.jpg	n/a	n/a	n/a	1	n/a
0	1	11	word	79.46892486666572	0.8985993999995117	word	Blume_german	n/a	n/a	n/a	n/a	1	n/a
0	1	11	possible_button_press	80.97044240000105	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	11	fix_cross_after_trial	80.98536120000063	1.1841495666669886	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	12	image	82.20457449999958	0.7625761666679551	image	house	house_39.jpg	n/a	n/a	n/a	1	n/a
0	1	12	word	82.96715066666754	0.5499171999981627	word	Haus_german	n/a	n/a	n/a	n/a	1	n/a
0	1	12	possible_button_press	84.46941040000092	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	12	fix_cross_after_trial	84.48298839999916	0.7673110666658118	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	13	image	85.3052108999982	0.7612154666678776	image	hammer	hammer_42.jpg	n/a	n/a	n/a	0	n/a
0	1	13	word	86.06642636666608	0.9016803000013169	word	Blume_german	n/a	n/a	n/a	n/a	0	n/a
0	1	13	possible_button_press	87.76826409999921	0.0	response	n/a	n/a	[]	m	r	0	0
0	1	13	fix_cross_after_trial	87.78282269999909	1.1522498666675034	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	14	image	88.98901769999793	0.7594421666692739	image	dog	dog_15.jpg	n/a	n/a	n/a	1	n/a
0	1	14	word	89.7484598666672	0.49949569999807863	word	Hund_german	n/a	n/a	n/a	n/a	1	n/a
0	1	14	possible_button_press	91.23590309999781	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	14	fix_cross_after_trial	91.24782499999856	1.0018612666683708	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	15	image	92.27083729999868	0.7601499666673277	image	chair	chair_40.jpg	n/a	n/a	n/a	1	n/a
0	1	15	word	93.030987266666	0.5655060999997659	word	Stuhl_german	n/a	n/a	n/a	n/a	1	n/a
0	1	15	possible_button_press	94.53410119999899	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	15	fix_cross_after_trial	94.5465879000003	0.9330717666673678	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	16	image	95.55287419999877	0.7612191666669474	image	ball	ball_36.jpg	n/a	n/a	n/a	1	n/a
0	1	16	word	96.33076003333238	0.7809563333355385	word	Ball_german	n/a	n/a	n/a	n/a	1	n/a
0	1	16	possible_button_press	97.81520330000058	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	16	fix_cross_after_trial	97.82941610000125	0.8999224666661263	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	17	image	98.75041269999929	0.7615730666659744	image	bicycle	bicycle_10.jpg	n/a	n/a	n/a	1	n/a
0	1	17	word	99.51198576666526	0.7163524999996298	word	Fahrrad_german	n/a	n/a	n/a	n/a	1	n/a
0	1	17	possible_button_press	101.00026419999995	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	17	fix_cross_after_trial	101.01319090000106	1.015166866666064	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	18	image	102.06371880000006	0.7512751666656783	image	hand	hand_19.jpg	n/a	n/a	n/a	1	n/a
0	1	18	word	102.81499396666574	0.4965921000002709	word	Hand_german	n/a	n/a	n/a	n/a	1	n/a
0	1	18	possible_button_press	104.31333190000078	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	18	fix_cross_after_trial	104.32879609999873	1.1144807666680805	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	19	image	105.50022080000053	0.7595693666664971	image	bread	bread_47.jpg	n/a	n/a	n/a	1	n/a
0	1	19	word	106.25979016666703	0.9190462000005937	word	Brot_german	n/a	n/a	n/a	n/a	1	n/a
0	1	19	possible_button_press	107.7651345000013	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	19	fix_cross_after_trial	107.77598729999954	0.8827922666680621	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	20	image	108.67890719999923	0.7631470666676847	image	ball	ball_04.jpg	n/a	n/a	n/a	1	n/a
0	1	20	word	109.44205426666691	0.782501499998034	word	Ball_german	n/a	n/a	n/a	n/a	1	n/a
0	1	20	possible_button_press	110.92869119999887	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	20	fix_cross_after_trial	110.94185769999967	1.0999381666663481	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	21	image	112.06093119999787	0.7502984666682693	image	jacket	jacket_37.jpg	n/a	n/a	n/a	1	n/a
0	1	21	word	112.81122966666614	0.5459066000003077	word	Jacke_german	n/a	n/a	n/a	n/a	1	n/a
0	1	21	possible_button_press	114.30957159999889	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	21	fix_cross_after_trial	114.32389359999797	0.8192928666687891	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	22	image	115.16245939999862	0.7621227666679857	image	bicycle	bicycle_09.jpg	n/a	n/a	n/a	1	n/a
0	1	22	word	115.92458216666661	0.6993925999995554	word	Fahrrad_german	n/a	n/a	n/a	n/a	1	n/a
0	1	22	possible_button_press	117.42670279999948	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	22	fix_cross_after_trial	117.43963119999898	1.1837586666663498	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	23	image	118.66196019999916	0.7618573666661774	image	ball	ball_08.jpg	n/a	n/a	n/a	0	n/a
0	1	23	word	119.42381756666533	0.4984965000003285	word	Hund_german	n/a	n/a	n/a	n/a	0	n/a
0	1	23	possible_button_press	121.14179579999836	0.0	response	n/a	n/a	[]	m	r	0	0
0	1	23	fix_cross_after_trial	121.15629849999823	0.8988208666671795	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	24	image	122.07731499999863	0.761905966668806	image	house	house_14.jpg	n/a	n/a	n/a	1	n/a
0	1	24	word	122.83922096666744	0.5481761999981245	word	Haus_german	n/a	n/a	n/a	n/a	1	n/a
0	1	24	possible_button_press	124.3394120999983	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	24	fix_cross_after_trial	124.35461600000053	0.9824457666657196	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
