ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.keys,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.keys,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2025.2.4,0.02806290000444278,0.02819939999608323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.1601840999937849,r,0.6200113999948371,0.5379240000038408,,,,,,,,,,,,,,,,,,,,,,,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,,,,None,,,,,,,,,,0.07212060000165366,,,,,,0.06157819999498315,1.3254928999958793,,,,,,,,,,,,,,,,,,,,,,,3,,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.10089929999958258,r,1.2410086000018055,1.837839999992866,,,,,,,,,,,,,,,,,,,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,,,,None,,,,,,,,,,,1.3541522000014083,,,,,,,1.3345337999926414,1.8904378000006545,,,,,,,,,,,,,,,,,,,,,3,,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.12366270000347868,r,0.45804149999457877,2.4040174999972805,,,,,,,,,,,,,,,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,,,,None,,,,,,,,,,,,1.9203357999940636,,,,,,,,1.9081555000011576,2.4243209999985993,,,,,,,,,,,,,,,,,,,3,,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9138082999998005,r,0.39852699999755714,2.9543397999950685,,,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,,,,None,,,,,,,,,,,,,2.4542524999997113,,,,,,,,,2.432960499994806,3.726007200006279,,,,,,,,,,,,,,,,,3,,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.75,6.076908599992748,6.824742900003912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,6.087583200001973,6.87210189999314,4.586100100001204,None,,,3.815138100006152,4.586100100001204,,,3.7918973000050755,4.558430599994608,anchor.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,4.586100100001204,6.087583200001973,1,right,,3,,2025.2.4,,,,,4.566420500006643,6.076813499996206,,,4.571766366662147,5.13667870000063,0,0,2026-08-06_16:54:35.423681,0,,,,,,,,,,None,0,0,0,0,anchor,ancre,Anker,
,,0.89,9.139703399996506,10.03948059999675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,9.15210510000179,10.088287999999011,7.6517006999929436,None,,,6.87210189999314,7.6517006999929436,,,6.854971099994145,7.624857999995584,ant.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,7.6517006999929436,9.15210510000179,1,left,,3,,2025.2.4,,,,,7.635838300004252,9.139635800005635,,,7.638305166667366,8.36978470000031,1,0,2026-08-06_16:54:38.480645,1,,,,,,,,,,None,1,1,0,1,ant,fourmi,Ameise,
,,0.85,12.555903500004206,13.404686499998206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,12.568606800006819,13.453679700003704,10.853929899996729,None,,,10.088287999999011,10.853929899996729,,,10.068485600000713,10.837193300001672,axe.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,10.853929899996729,12.369329299996025,0,left,,3,,2025.2.4,,,,,10.842061100003775,12.55584679999447,,,10.851364166668889,11.418498600003659,2,0,2026-08-06_16:54:41.696831,2,,,,,,,,,,None,2,2,0,2,horse,cheval,Pferd,
,,1.01,15.703410999994958,16.71858460000658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,15.716521599999396,16.786515900006634,14.216824500006624,None,,,13.453679700003704,14.216824500006624,,,13.439757900006953,14.189222800006974,bus.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,14.216824500006624,15.716521599999396,1,right,,3,,2025.2.4,,,,,14.195226299998467,15.703358600003412,,,14.202709366673178,14.700630999999703,3,0,2026-08-06_16:54:45.062223,3,,,,,,,,,,None,3,3,0,3,bus,bus,Bus,
,,1.04,19.253662999995868,20.300903900002595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,19.26668410000275,20.352758299995912,17.549908300003153,None,,,16.786515900006634,17.549908300003153,,,16.761958300005062,17.536945999992895,ball.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,17.549908300003153,19.04857699999411,0,right,,3,,2025.2.4,,,,,17.54213719999825,19.253570000000764,,,17.55037646666848,18.182575600003474,4,0,2026-08-06_16:54:48.395059,4,,,,,,,,,,None,4,4,0,4,face,visage,Gesicht,
,,0.99,22.617233800003305,23.616315999999642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,22.63110830000369,23.66661149999709,21.131639700004598,None,,,20.352758299995912,21.131639700004598,,,20.34183629999461,21.101652700002887,banana.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,21.131639700004598,22.63110830000369,1,right,,3,,2025.2.4,,,,,21.11133780000091,22.617178800006513,,,21.11556016667261,21.784216999993077,5,0,2026-08-06_16:54:51.961301,5,,,,,,,,,,None,5,5,0,5,banana,banane,Banane,
,,0.79,25.932506600001943,26.73158360000525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,25.94645259999379,26.782096099996124,24.430224600000656,None,,,23.66661149999709,24.430224600000656,,,23.648660499995458,24.416169300006004,glasses.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,24.430224600000656,25.930095499992603,1,left,,3,,2025.2.4,,,,,24.42120339999383,25.932460600000923,,,24.430403966664258,24.946793099996285,6,0,2026-08-06_16:54:55.275154,6,,,,,,,,,,None,6,6,0,6,glasses,lunettes,Brille,
,,0.77,29.047670999992988,29.831371899999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,29.061977999997907,29.881546100004925,27.54599589999998,None,,,26.782096099996124,27.54599589999998,,,26.76001699999324,27.53214759999537,basket.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,27.54599589999998,29.04540430000634,1,right,,3,,2025.2.4,,,,,27.53620669999509,29.04762430000119,,,27.546215466664094,28.04570170000079,7,0,2026-08-06_16:54:58.390639,7,,,,,,,,,,None,7,7,0,7,basket,panier,Korb,
,,1.23,32.347452799993334,33.58021610000287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,32.36110739999276,33.63048959999287,30.644902900006855,None,,,29.881546100004925,30.644902900006855,,,29.864534499996807,30.630842600003234,bear.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,30.644902900006855,32.144413000001805,0,right,,3,,2025.2.4,,,,,30.63484650000464,32.34739629999967,,,30.64490696665986,31.211554699999397,8,0,2026-08-06_16:55:01.490089,8,,,,,,,,,,None,8,8,0,8,milk,lait,Milch,
,,1.1,35.89562959999603,36.99534350000613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,35.91000519999943,37.04567579999275,34.3937847000052,None,,,33.63048959999287,34.3937847000052,,,33.60790829999314,34.37943200000154,belt.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,34.3937847000052,35.89312199999404,1,left,,3,,2025.2.4,,,,,34.38179549999768,35.8955813000066,,,34.393875566664306,34.97679210000206,9,0,2026-08-06_16:55:05.239033,9,,,,,,,,,,None,9,9,0,9,belt,ceinture,Gürtel,
,,1.25,39.311493799992604,40.56090470000345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,39.32558429999335,40.7238842999941,37.80921720000333,None,,,37.04567579999275,37.80921720000333,,,37.02433010000095,37.79512819999945,bike.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,37.80921720000333,39.30881899999804,1,left,,3,,2025.2.4,,,,,37.797676500005764,39.31144689999928,,,37.80957146665993,38.50922629999695,10,0,2026-08-06_16:55:08.654219,10,,,,,,,,,,None,10,10,0,10,bicycle,vélo,Fahrrad,
,,,,,,,,,,,,,,,,,,,,,,,,42.02376310000545,r,0.5638972000015201,41.07500080000318,,,,,,,,,,,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,,,,None,,,,,,,,,,,,,,40.7238842999941,,,,,,,,,,40.70291279999947,45.5427051000006,,,,,,,,,,,,,,,3,,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8007321000040974,r,4.306951000005938,46.056718099993304,,,,,,,2026-08-06_16h54.30.036,,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,,,,,,,,None,,,,,,,,,,,,,,,45.57228199999372,,,,,,,,,,,45.555223799994565,46.192542100005085,,,,,,,,,,,,,3,,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.74174270000367,49.8916462000052,1.15,,,1,49.89999409999291,49.900050700001884,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,29,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,47.2398089000053,48.73903139999311,48.755883599995286,49.97680030000629,,,,None,46.47841110000445,47.2398089000053,,,46.46448349999264,47.22537709999597,,,house\house_29.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,47.2398089000053,,,,,None,,3,,2025.2.4,,,47.23368029999256,48.74167449999368,,,47.23974896666574,47.789411100005964,,,0,0,2026-08-06_16:55:18.086954,0,1,None,,None,,0,0,0,0,,,,,,house,Maison,Haus,
52.24033529999724,53.2568797999993,1.01,,,1,53.256967099994654,53.257014500006335,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,44,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,50.73906449999777,52.25470010000572,52.25470010000572,53.29259199999797,,,,None,49.97680030000629,50.73906449999777,,,49.94887039999594,50.724995099997614,,,bicycle\bicycle_44.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,50.73906449999777,,,,,None,,3,,2025.2.4,,,50.72735840000678,52.24027140000544,,,50.738855866660984,51.455052699995576,,,1,0,2026-08-06_16:55:21.585343,1,2,None,,None,,1,1,0,1,,,,,,bicycle,Vélo,Fahrrad,
55.55681559999357,56.422538700004225,0.86,,,1,56.42263830000593,56.42268540000077,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,18,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,54.07025020000583,55.570398900003056,55.570398900003056,56.47274129999278,,,,None,53.29259199999797,54.07025020000583,,,53.27296010000282,54.04007800000545,,,chair\chair_18.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,54.07025020000583,,,,,None,,3,,2025.2.4,,,54.06190279999282,55.556747099995846,,,54.07104623333046,54.63731979999284,,,2,0,2026-08-06_16:55:24.901135,2,3,None,,None,,2,2,0,2,,,,,,chair,Chaise,Stuhl,
58.738592199995765,59.6716688000015,0.92,,,1,59.67173719999846,59.671773800000665,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,20,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,57.23673069999495,58.735906000001705,58.752645800006576,59.72204999999667,,,,None,56.47274129999278,57.23673069999495,,,56.46098129999882,57.22232659999281,,,jacket\jacket_20.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,57.23673069999495,,,,,None,,3,,2025.2.4,,,57.227331500005675,58.73852230000193,,,57.23656576667078,57.786298899998656,,,3,0,2026-08-06_16:55:28.081284,3,4,None,,None,,3,3,0,3,,,,,,jacket,Veste,Jacke,
61.98780519999855,63.00416690000566,1.01,,,1,63.00425339999492,63.00429890000669,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,17,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,60.50174870000046,62.0017996999959,62.0017996999959,63.07669750000059,,,,None,59.72204999999667,60.50174870000046,,,59.71039589999418,60.47583549999399,,,flower\flower_17.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,60.50174870000046,,,,,None,,3,,2025.2.4,,,60.47988899999473,61.987736800001585,,,60.48906596666008,61.401943899996695,,,4,0,2026-08-06_16:55:31.330593,4,5,None,,None,,4,4,0,4,,,,,,flower,Fleur,Blume,
65.3718693999981,67.46933659999922,1.09,,,1,67.46942419999687,67.46947149999323,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,47,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,63.83452619999298,65.38436710000678,65.38436710000678,67.52179280000564,,,,None,63.07669750000059,63.83452619999298,,,63.05156259999785,63.82036729999527,,,bread\bread_47.jpg,,,,,,,,,,,,,,,,,,,0,1,2.636636700000963,r,2.0245736000069883,63.83452619999298,,,,,None,,3,,2025.2.4,,,63.824864099995466,65.37174309999682,,,63.83457126666714,64.755244400003,,,5,0,2026-08-06_16:55:34.685241,5,6,None,2.636636700000963,r,2.0245736000069883,5,5,0,5,,,,,,bread,Pain,Brot,
69.41907119999814,71.6022335000016,1.17,,,1,71.60232989999349,71.60238139999274,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,1,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,68.28303010000673,,69.43273590000172,71.7991153000039,,,,None,67.52179280000564,68.28303010000673,,,67.49937140000111,68.2691640999983,,,chair\chair_01.jpg,,,,,,,,,,,,,,,,,,,0,1,4.125710200009053,r,1.2272140999994008,68.28303010000673,,,,,None,,3,,2025.2.4,,,68.27345819999755,69.41899599999306,,,68.28319286666034,68.8495319999929,,,6,0,2026-08-06_16:55:39.130336,6,7,None,4.125710200009053,r,1.2272140999994008,6,6,0,6,,,,,,chair,Chaise,Stuhl,
74.05106199999864,75.13344190000498,1.08,,,1,75.13351010000042,75.13354549999349,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,17,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,72.54832879999594,74.048020000002,74.06479709999985,75.20336709999538,,,,None,71.7991153000039,72.54832879999594,,,71.69980790000409,72.53456939999887,,,ball\ball_17.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,72.54832879999594,,,,,None,,3,,2025.2.4,,,72.53810380000505,74.05098050000379,,,72.54859956667157,73.33147030000691,,,7,0,2026-08-06_16:55:43.407658,7,8,None,,None,,7,7,0,7,,,,,,ball,Ballon,Ball,
77.66641229999368,78.79903850000119,1.13,,,1,78.79910879999807,78.79914489999646,,hand,8,6,,,,,,,,,,,,,,,,,,,,,,,,,None,r,2026-08-06_16h54.30.036,16,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,75.96392379999452,77.68063570000231,77.68063570000231,78.8663658000005,,,,None,75.20336709999538,75.96392379999452,,,75.18030510000244,75.94994019999285,,,hand\hand_16.jpg,,,,,,,,,,,,,,,,,,,1,1,,None,,75.96392379999452,,,,,right,,3,,2025.2.4,,,75.95268810000562,77.66634549999435,,,75.96427996666559,76.86366370000178,,,8,0,2026-08-06_16:55:46.811910,8,9,None,,None,,8,8,0,8,,,,,,flower,Fleur,Blume,
81.13170830000308,82.2647047000064,1.13,,,1,82.2647866000043,82.26482290000422,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,35,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,79.62956679999479,81.12899949999701,81.14567199999874,82.33168570000271,,,,None,78.8663658000005,79.62956679999479,,,78.8470290999976,79.61528559999715,,,house\house_35.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,79.62956679999479,,,,,None,,3,,2025.2.4,,,79.62068370000634,81.13163629999326,,,79.62963076666735,80.17982229999325,,,9,0,2026-08-06_16:55:50.474909,9,10,None,,None,,9,9,0,9,,,,,,house,Maison,Haus,
84.597133999996,85.46338289999403,0.86,,,1,85.46344880000106,85.46348429999489,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,21,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,83.0950756999955,84.59452800000145,84.61124240000208,85.51485560000583,,,,None,82.33168570000271,83.0950756999955,,,82.31325760000618,83.08110140000645,,,jacket\jacket_21.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,83.0950756999955,,,,,None,,3,,2025.2.4,,,83.08615129999816,84.5970604000031,,,83.09520436666595,83.64540959999431,,,10,0,2026-08-06_16:55:53.940229,10,11,None,,None,,10,10,0,10,,,,,,jacket,Veste,Jacke,
87.77980079999543,88.96278509999684,1.18,,,1,88.96287709999888,88.96291889999702,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,7,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,86.277056299994,87.77679540000099,87.79335130000254,89.08756770000036,,,,None,85.51485560000583,86.277056299994,,,85.50370519999706,86.2631371000025,,,hand\hand_07.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,86.277056299994,,,,,None,,3,,2025.2.4,,,86.26672149999649,87.77971030000481,,,86.27713906666419,86.77688659999694,,,11,0,2026-08-06_16:55:57.123399,11,12,None,,None,,11,11,0,11,,,,,,hand,Main,Hand,
91.33141879999312,92.41634880000493,1.08,,,1,92.41643699999258,92.41648220000206,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,47,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,89.84251000000222,91.34696700000495,91.34696700000495,92.49656129999494,,,,None,89.08756770000036,89.84251000000222,,,89.05946269999549,89.82845950000046,,,ball\ball_47.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,89.84251000000222,,,,,None,,3,,2025.2.4,,,89.83118589999503,91.33134489999793,,,89.84262456666717,90.62547899999481,,,12,0,2026-08-06_16:56:00.696111,12,13,None,,None,,12,12,0,12,,,,,,ball,Ballon,Ball,
94.76092240000435,95.62719699999434,0.85,,,1,95.62730039999587,95.62734679999994,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,46,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,93.2580539000046,94.7576812000043,94.77674560000014,95.69821099999535,,,,None,92.49656129999494,93.2580539000046,,,92.47544359999301,93.24421220000659,,,hammer\hammer_46.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,93.2580539000046,,,,,None,,3,,2025.2.4,,,93.24813740000536,94.7608379000012,,,93.25824726667294,93.77450749999844,,,13,0,2026-08-06_16:56:04.105104,13,14,None,,None,,13,13,0,13,,,,,,hammer,Marteau,Hammer,
97.96145099999558,99.17836390000593,1.21,,,1,99.1784878000035,99.17855799999961,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,24,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,96.47596579999663,,97.97554719999607,99.24268989999837,,,,None,95.69821099999535,96.47596579999663,,,95.66967069999373,96.44628020000528,,,house\house_24.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,96.47596579999663,,,,,None,,3,,2025.2.4,,,96.45216960000107,97.9613454000064,,,96.45999486666211,97.00707330000296,,,14,0,2026-08-06_16:56:07.306754,14,15,None,,None,,14,14,0,14,,,,,,house,Maison,Haus,
101.49485879999702,102.69324100000085,1.2,,,1,102.69332970000687,102.69337219999579,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,11,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,100.02285049999773,,101.50578160000441,102.76043490000302,,,,None,99.24268989999837,100.02285049999773,,,99.23318090000248,99.99272520000522,,,dog\dog_11.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,100.02285049999773,,,,,None,,3,,2025.2.4,,,99.9994774999941,101.49477760000445,,,100.00616166666829,100.48954130000493,,,15,0,2026-08-06_16:56:10.851233,15,16,None,,None,,15,15,0,15,,,,,,dog,Chien,Hund,
105.02715999999782,106.02359589999833,0.99,,,1,106.02366910000273,106.02370639999572,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,1,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,103.52170430000115,105.02369430000545,105.0392783999996,106.11453920000349,,,,None,102.76043490000302,103.52170430000115,,,102.7464031999989,103.51204509999661,,,bread\bread_01.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,103.52170430000115,,,,,None,,3,,2025.2.4,,,103.51574309999705,105.02706710000348,,,103.52438036667105,104.45488590000605,,,16,0,2026-08-06_16:56:14.368978,16,17,None,,None,,16,16,0,16,,,,,,bread,Pain,Brot,
108.57741579999856,109.55994859999919,0.98,,,1,109.56010449999303,109.56019730000116,,hammer,7,2,,,,,,,,,,,,,,,,,,,,,,,,,None,r,2026-08-06_16h54.30.036,43,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,106.87082880000526,108.59074299999338,108.59074299999338,109.6443733000051,,,,None,106.11453920000349,106.87082880000526,,,106.08376500000304,106.85777719999896,,,hammer\hammer_43.jpg,,,,,,,,,,,,,,,,,,,1,1,,None,,106.87082880000526,,,,,left,,3,,2025.2.4,,,106.8605574999965,108.57733319999534,,,106.87111366667183,107.58701040000597,,,17,0,2026-08-06_16:56:17.723082,17,18,None,,None,,17,17,0,17,,,,,,bicycle,Vélo,Fahrrad,
111.89361100000679,113.07522759999847,1.18,,,1,113.07539100000577,113.07547779999732,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,39,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,110.4107565000013,,111.9063204999984,113.12380289999419,,,,None,109.6443733000051,110.4107565000013,,,109.61752460000571,110.39137909999408,,,flower\flower_39.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,110.4107565000013,,,,,None,,3,,2025.2.4,,,110.39457790000597,111.89344689999416,,,110.40359116666174,111.30457720000413,,,18,0,2026-08-06_16:56:21.252916,18,19,None,,None,,18,18,0,18,,,,,,flower,Fleur,Blume,
115.37380149999808,116.35426019999431,0.97,,,1,116.35437260000617,116.35442649999459,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,31,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,113.886207500007,115.38937459999579,115.38937459999579,116.44925639999565,,,,None,113.12380289999419,113.886207500007,,,113.10574070000439,113.8717650000035,,,hammer\hammer_31.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,113.886207500007,,,,,None,,3,,2025.2.4,,,113.8761771999998,115.37371739999799,,,113.88562336666315,114.40197770000668,,,19,0,2026-08-06_16:56:24.732346,19,20,None,,None,,19,19,0,19,,,,,,hammer,Marteau,Hammer,
118.6952403000032,119.80541420000372,1.1,,,1,119.80554669999401,119.80561789999774,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-06_16h54.30.036,47,TSRlearn_localizer-concepts,2026-08-06 16h54.31.633549 +0200,,117.21687699999893,,118.71753110000282,119.907689700005,,,,None,116.44925639999565,117.21687699999893,,,116.42272050000611,117.18779100000393,,,jacket\jacket_47.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,117.21687699999893,,,,,None,,3,,2025.2.4,,,117.19604409999738,118.69501599999785,,,117.20113256667197,117.73649440000008,,,20,0,2026-08-06_16:56:28.057799,20,21,None,,None,,20,20,0,20,,,,,,jacket,Veste,Jacke,
