subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
0	n/a	n/a	instruction_part1	0.05098080000607297	4.823837600008119	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part2	4.889973099983763	4.112546000047587	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part3	9.023139600001741	19.088497999997344	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part4	28.127992400026415	6.76534119999269	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start	73.29867019999074	108.26501999999164	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start_2	181.57963590003783	n/a	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	1	image	189.93845620000502	0.7557225666862735	image	bread	bread_19.jpg	n/a	n/a	n/a	1	n/a
0	1	1	word	190.6941787666913	0.9328322999645025	word	Brot_german	n/a	n/a	n/a	n/a	1	n/a
0	1	1	possible_button_press	192.39378500002204	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	1	fix_cross_after_trial	192.41016470000613	0.9333308666867026	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	2	image	193.36591059999773	0.7646238666532383	image	chair	chair_27.jpg	n/a	n/a	n/a	1	n/a
0	1	2	word	194.13053446665097	0.5515847000060603	word	Stuhl_german	n/a	n/a	n/a	n/a	1	n/a
0	1	2	possible_button_press	195.84234760003164	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	2	fix_cross_after_trial	195.85888640000485	1.1846098666467526	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	3	image	197.09165469999425	0.7500250666674049	image	flower	flower_47.jpg	n/a	n/a	n/a	1	n/a
0	1	3	word	197.84167976666166	0.889007700025104	word	Blume_german	n/a	n/a	n/a	n/a	1	n/a
0	1	3	possible_button_press	199.55791450000834	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	3	fix_cross_after_trial	199.57411049999064	0.7834225666631767	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	4	image	200.3890865999856	0.755736766677984	image	hammer	hammer_42.jpg	n/a	n/a	n/a	1	n/a
0	1	4	word	201.1448233666636	0.5156979000312276	word	Hammer_german	n/a	n/a	n/a	n/a	1	n/a
0	1	4	possible_button_press	202.84034270001575	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	4	fix_cross_after_trial	202.86020920000738	1.229254766662308	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	5	image	204.10153670003638	0.7547596666302354	image	jacket	jacket_38.jpg	n/a	n/a	n/a	0	n/a
0	1	5	word	204.8562963666666	0.9164612999884412	word	Brot_german	n/a	n/a	n/a	n/a	0	n/a
0	1	5	possible_button_press	206.55574630002957	0.0	response	n/a	n/a	[]	m	r	0	0
0	1	5	fix_cross_after_trial	206.57190490001813	1.2330718666819678	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	6	image	207.8468845000025	0.7581585666669355	image	ball	ball_45.jpg	n/a	n/a	n/a	1	n/a
0	1	6	word	208.60504306666942	0.7714036999968812	word	Ball_german	n/a	n/a	n/a	n/a	1	n/a
0	1	6	possible_button_press	210.32667189999484	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	6	fix_cross_after_trial	210.34205289999954	1.07872876665013	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	7	image	211.4498242000118	0.7546110666628749	image	house	house_17.jpg	n/a	n/a	n/a	1	n/a
0	1	7	word	212.20443526667466	0.5496455000247806	word	Haus_german	n/a	n/a	n/a	n/a	1	n/a
0	1	7	possible_button_press	213.91993750003166	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	7	fix_cross_after_trial	213.936683500011	0.9828077666500405	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	8	image	215.02548270003172	0.7614039666407564	image	ball	ball_07.jpg	n/a	n/a	n/a	1	n/a
0	1	8	word	215.78688666667247	0.7657574000186287	word	Ball_german	n/a	n/a	n/a	n/a	1	n/a
0	1	8	possible_button_press	217.4859928000369	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	8	fix_cross_after_trial	217.50212499999907	0.9502281666539432	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	9	image	218.4805062999949	0.758680766685103	image	hammer	hammer_34.jpg	n/a	n/a	n/a	1	n/a
0	1	9	word	219.23918706668	0.52841199998511	word	Hammer_german	n/a	n/a	n/a	n/a	1	n/a
0	1	9	possible_button_press	220.95246820000466	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	9	fix_cross_after_trial	220.96745160000864	1.1665268666731947	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	10	image	222.1742830000003	0.7595295666872346	image	hand	hand_05.jpg	n/a	n/a	n/a	1	n/a
0	1	10	word	222.93381256668752	0.48691340000368655	word	Hand_german	n/a	n/a	n/a	n/a	1	n/a
0	1	10	possible_button_press	224.6336800000281	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	10	fix_cross_after_trial	224.64981570001692	1.250171866679267	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	11	image	225.9361157999956	0.7639080666743041	image	bicycle	bicycle_45.jpg	n/a	n/a	n/a	1	n/a
0	1	11	word	226.7000238666699	0.7157743999850936	word	Fahrrad_german	n/a	n/a	n/a	n/a	1	n/a
0	1	11	possible_button_press	228.40005370002473	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	11	fix_cross_after_trial	228.41617079998832	0.9332017666932018	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	12	image	229.36023600003682	0.7552259666302064	image	house	house_07.jpg	n/a	n/a	n/a	1	n/a
0	1	12	word	230.11546196666703	0.5318988999933936	word	Haus_german	n/a	n/a	n/a	n/a	1	n/a
0	1	12	possible_button_press	231.8143956999993	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	12	fix_cross_after_trial	231.83063919999404	0.8000953666671933	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	13	image	232.6390051000053	0.7605466666903169	image	dog	dog_39.jpg	n/a	n/a	n/a	1	n/a
0	1	13	word	233.39955176669562	0.5013549999566749	word	Hund_german	n/a	n/a	n/a	n/a	1	n/a
0	1	13	possible_button_press	235.10093710001092	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	13	fix_cross_after_trial	235.11694600002375	1.2012652666346924	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	14	image	236.34468620002735	0.7552921666686245	image	hand	hand_18.jpg	n/a	n/a	n/a	1	n/a
0	1	14	word	237.09997836669598	0.4862814999651164	word	Hand_german	n/a	n/a	n/a	n/a	1	n/a
0	1	14	possible_button_press	238.7966296999948	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	14	fix_cross_after_trial	238.81255309999688	0.8655230666666114	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	15	image	239.6891905000084	0.7553456666685463	image	dog	dog_30.jpg	n/a	n/a	n/a	1	n/a
0	1	15	word	240.44453616667695	0.4859862999874167	word	Hund_german	n/a	n/a	n/a	n/a	1	n/a
0	1	15	possible_button_press	242.14883030002238	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	15	fix_cross_after_trial	242.16601480002282	1.098729766676371	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	16	image	243.28259389998857	0.7679545666944989	image	hammer	hammer_07.jpg	n/a	n/a	n/a	0	n/a
0	1	16	word	244.05054846668307	0.49909260001732036	word	Hand_german	n/a	n/a	n/a	n/a	0	n/a
0	1	16	possible_button_press	245.74951689998852	0.0	response	n/a	n/a	[]	m	r	0	0
0	1	16	fix_cross_after_trial	245.76608070003567	0.8336033666312517	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	17	image	246.6461447000038	0.7521055666768746	image	chair	chair_45.jpg	n/a	n/a	n/a	1	n/a
