subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	trigger_value	trigger_onset	trigger_delay	response_time	response	expected_response	wrd_img_match	correct
3	1	7	feedback	69.20724360000168	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	7	fix_cross_after_trial	69.40773970000737	2.182953066662108	fixation cross	n/a	n/a	94	69.40777170000365	3.199999628122896e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	69.40777170000365	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	7	possible_button_press	69.48524800001178	0.0	response	n/a	n/a	n/a	n/a	n/a	1.2272140999994008	r	m	1	0
3	1	8	image	71.77411910000956	0.7494842666676647	image	ball	ball_17.jpg	1	71.77422320000187	0.00010409999231342226	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	71.77422320000187	0.0	trigger	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	8	word	72.5233326000016	0.782553766668812	word	Ball_german	n/a	101	72.523371400006	3.880000440403819e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	72.523371400006	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	8	possible_button_press	74.02603649999946	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	8	fix_cross_after_trial	74.0398009000055	1.0827945666717511	fixation cross	n/a	n/a	94	74.03984110000602	4.020000051241368e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	74.03984110000602	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	9	image	75.17837090000103	0.7609128666702105	image	hand	hand_16.jpg	8	75.17846090000239	9.000000136438757e-05	n/a	n/a	n/a	0	n/a
3	n/a	n/a	image	75.17846090000239	0.0	trigger	n/a	n/a	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	9	word	75.93892760000017	0.8993586666658899	word	Blume_german	n/a	106	75.9389702000044	4.260000423528254e-05	n/a	n/a	n/a	0	n/a
3	n/a	n/a	word	75.9389702000044	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	9	feedback	77.45514330000151	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	9	possible_button_press	77.6413889000105	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	r	0	0
3	1	9	fix_cross_after_trial	77.65563950000796	1.1326585666577245	fixation cross	n/a	n/a	94	77.6556935000117	5.400000372901559e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	77.6556935000117	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	10	image	78.84136960000615	0.7632649666668527	image	house	house_35.jpg	9	78.84146770001098	9.810000483412296e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	78.84146770001098	0.0	trigger	n/a	n/a	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	10	word	79.60457060000044	0.5494729666718428	word	Haus_german	n/a	109	79.60461280000163	4.220000118948519e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	79.60461280000163	0.0	trigger	n/a	n/a	109	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	10	possible_button_press	81.10668550000992	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	10	fix_cross_after_trial	81.12067580000439	1.1330517666686006	fixation cross	n/a	n/a	94	81.12070720001066	3.1400006264448166e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	81.12070720001066	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	11	image	82.30668950000836	0.763518666663245	image	jacket	jacket_21.jpg	10	82.30680650001159	0.00011700000322889537	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	82.30680650001159	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	11	word	83.07007950000116	0.5493883666679409	word	Jacke_german	n/a	110	83.07012119999854	4.169999738223851e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	83.07012119999854	0.0	trigger	n/a	n/a	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	11	possible_button_press	84.57211069999903	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	11	fix_cross_after_trial	84.58624620000774	0.8663931666708464	fixation cross	n/a	n/a	94	84.58627510000952	2.890000178012997e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	84.58627510000952	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	12	image	85.48985940001148	0.76228346665836	image	hand	hand_07.jpg	8	85.48994290000701	8.349999552592635e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	85.48994290000701	0.0	trigger	n/a	n/a	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	12	word	86.25206009999965	0.4993067666694202	word	Hand_german	n/a	108	86.25211950000084	5.94000011915341e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	86.25211950000084	0.0	trigger	n/a	n/a	108	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	12	possible_button_press	87.75477410000167	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	12	fix_cross_after_trial	87.7683551000082	1.1829561666711612	fixation cross	n/a	n/a	94	87.76838880000287	3.369999467395246e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	87.76838880000287	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	13	image	89.06257150000602	0.7550568666668056	image	ball	ball_47.jpg	1	89.06269890000112	0.00012739999510813504	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	89.06269890000112	0.0	trigger	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	13	word	89.81751380000787	0.7826712666612963	word	Ball_german	n/a	101	89.81755930000509	4.549999721348286e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	89.81755930000509	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	13	possible_button_press	91.30639280000469	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	13	fix_cross_after_trial	91.3219708000106	1.082554966666308	fixation cross	n/a	n/a	94	91.32201280001027	4.199999966658652e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	91.32201280001027	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	14	image	92.47156510000059	0.7616859666780016	image	hammer	hammer_46.jpg	7	92.47165830001177	9.320001117885113e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	92.47165830001177	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	14	word	93.23305770001025	0.5165142666558182	word	Hammer_german	n/a	107	93.23310080000374	4.3099993490614e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	93.23310080000374	0.0	trigger	n/a	n/a	107	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	14	possible_button_press	94.73589730000822	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	14	fix_cross_after_trial	94.75174940000579	0.864016766663795	fixation cross	n/a	n/a	94	94.75179420001223	4.4800006435252726e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	94.75179420001223	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	15	image	95.673214800001	0.7617838666667609	image	house	house_24.jpg	9	95.6733288000105	0.00011400000948924571	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	95.6733288000105	0.0	trigger	n/a	n/a	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	15	word	96.45096960000228	0.5312445666679793	word	Haus_german	n/a	109	96.45110620000924	0.00013660000695381314	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	96.45110620000924	0.0	trigger	n/a	n/a	109	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	15	possible_button_press	97.93641260000004	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	15	fix_cross_after_trial	97.95055100000172	1.2147692666660674	fixation cross	n/a	n/a	94	97.95061189999979	6.089999806135893e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	97.95061189999979	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	16	image	99.21769370000402	0.7634717666699231	image	dog	dog_11.jpg	5	99.21780290000606	0.00010920000204350799	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	99.21780290000606	0.0	trigger	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	16	word	99.99785430000338	0.4661206666680897	word	Hund_german	n/a	105	99.99795380000432	9.950000094249845e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	99.99795380000432	0.0	trigger	n/a	n/a	105	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	16	possible_button_press	101.4698320000025	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	16	fix_cross_after_trial	101.48078540001006	1.1997462666661391	fixation cross	n/a	n/a	94	101.48082460000296	3.919999289792031e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	101.48082460000296	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	17	image	102.73543870000867	0.7639454666680336	image	bread	bread_01.jpg	3	102.73562550000497	0.00018679999629966915	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	102.73562550000497	0.0	trigger	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	17	word	103.4967081000068	0.9326937666667305	word	Brot_german	n/a	103	103.4967394000123	3.130000550299883e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	103.4967394000123	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	17	possible_button_press	105.00213160000567	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	17	fix_cross_after_trial	105.01428220000525	0.998402966670497	fixation cross	n/a	n/a	94	105.01432520001254	4.300000728107989e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	105.01432520001254	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	18	image	106.08954300000914	0.75657446666834	image	hammer	hammer_43.jpg	7	106.08963760000188	9.459999273531139e-05	n/a	n/a	n/a	0	n/a
3	n/a	n/a	image	106.08963760000188	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	18	word	106.84583260001091	0.7189747666600539	word	Fahrrad_german	n/a	102	106.84587830000964	4.569999873638153e-05	n/a	n/a	n/a	0	n/a
3	n/a	n/a	word	106.84587830000964	0.0	trigger	n/a	n/a	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	18	feedback	108.36181990000478	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	18	possible_button_press	108.55238730000565	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	r	0	0
3	1	18	fix_cross_after_trial	108.56574679999903	0.980989866675614	fixation cross	n/a	n/a	94	108.56579330000386	4.650000482797623e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	108.56579330000386	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	19	image	109.61937710001075	0.7592178666566411	image	flower	flower_39.jpg	6	109.61951090001094	0.00013380000018514693	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	109.61951090001094	0.0	trigger	n/a	n/a	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	19	word	110.38576030000695	0.8937808666708094	word	Blume_german	n/a	106	110.38581220000924	5.190000229049474e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	110.38581220000924	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	19	possible_button_press	111.86856500001159	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	19	fix_cross_after_trial	111.88132430000405	1.1816309666649119	fixation cross	n/a	n/a	94	111.88141870000982	9.440000576432794e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	111.88141870000982	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	20	image	113.09880669999984	0.761820466668965	image	hammer	hammer_31.jpg	7	113.09896129999834	0.0001545999984955415	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	113.09896129999834	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	20	word	113.86121130001266	0.5153340666622768	word	Hammer_german	n/a	107	113.86128430000099	7.299998833332211e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	113.86128430000099	0.0	trigger	n/a	n/a	107	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	20	possible_button_press	115.34877390001202	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	20	fix_cross_after_trial	115.36437840000144	0.9782972666764778	fixation cross	n/a	n/a	94	115.36445370000729	7.530000584665686e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	115.36445370000729	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	21	image	116.4242602000013	0.7518761666763254	image	jacket	jacket_47.jpg	10	116.4244161000097	0.0001559000083943829	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	116.4244161000097	0.0	trigger	n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	21	word	117.19188080000458	0.5172210666680854	word	Jacke_german	n/a	110	117.19192660000408	4.579999949783087e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	117.19192660000408	0.0	trigger	n/a	n/a	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	21	possible_button_press	118.67016050001257	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	21	fix_cross_after_trial	118.69253490000847	1.099780566659561	fixation cross	n/a	n/a	94	118.69259850001254	6.36000040685758e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	118.69259850001254	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	22	image	119.88269350001065	0.7588261666571867	image	bread	bread_37.jpg	3	119.88284210000711	0.00014859999646432698	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	119.88284210000711	0.0	trigger	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	22	word	120.6455122000043	0.9290675666745898	word	Brot_german	n/a	103	120.64564020000398	0.00012799999967683107	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	120.64564020000398	0.0	trigger	n/a	n/a	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	22	possible_button_press	122.14435600000434	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	22	fix_cross_after_trial	122.15890230001241	1.1986041666571197	fixation cross	n/a	n/a	94	122.15898210000887	7.979999645613134e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	122.15898210000887	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	23	image	123.39728600000672	0.7597788666646608	image	house	house_32.jpg	9	123.39745550000225	0.0001694999955361709	n/a	n/a	n/a	0	n/a
3	n/a	n/a	image	123.39745550000225	0.0	trigger	n/a	n/a	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	23	word	124.1569759999984	0.7677301666738146	word	Ball_german	n/a	101	124.15702700000838	5.1000009989365935e-05	n/a	n/a	n/a	0	n/a
3	n/a	n/a	word	124.15702700000838	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	23	feedback	125.6573927999998	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	23	possible_button_press	125.86176620000333	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	r	0	0
3	1	23	fix_cross_after_trial	125.87331160000758	0.9198942666591989	fixation cross	n/a	n/a	94	125.87335510000412	4.3499996536411345e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	125.87335510000412	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	24	image	126.85926650000329	0.7640164666702418	image	hand	hand_21.jpg	8	126.85939280000457	0.00012630000128410757	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	126.85939280000457	0.0	trigger	n/a	n/a	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	24	word	127.6232117000036	0.49957346666295166	word	Hand_german	n/a	108	127.62325830000918	4.6600005589425564e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	127.62325830000918	0.0	trigger	n/a	n/a	108	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	24	possible_button_press	128.41924689999723	0.0	response	n/a	n/a	n/a	n/a	n/a	0.7960351999936393	r	m	1	0
3	1	24	response	128.6262041000009	0.0	trigger	n/a	n/a	128	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	24	feedback	128.65547810000135	0.0	trigger	n/a	n/a	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	24	fix_cross_after_trial	128.85582560001058	2.0324669666627244	fixation cross	n/a	n/a	94	128.8558606000006	3.499999002087861e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	128.8558606000006	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	25	image	130.94316720000643	0.7638496666661752	image	flower	flower_32.jpg	6	130.94331909999892	0.00015189999248832464	n/a	n/a	n/a	1	n/a
3	n/a	n/a	image	130.94331909999892	0.0	trigger	n/a	n/a	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	25	word	131.70496450000792	0.898774866658897	word	Blume_german	n/a	106	131.70500680000987	4.230000195093453e-05	n/a	n/a	n/a	1	n/a
3	n/a	n/a	word	131.70500680000987	0.0	trigger	n/a	n/a	106	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	1	25	possible_button_press	133.21195010001247	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
3	1	25	fix_cross_after_trial	133.22227940001176	1.2342501666610417	fixation cross	n/a	n/a	94	133.22232890001033	4.949999856762588e-05	n/a	n/a	n/a	n/a	n/a
3	n/a	n/a	fix_cross_iti	133.22232890001033	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
