ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.keys,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.keys,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
,,0.99,23.406939000007696,24.40604709996842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-03_16h34.17.058,,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,,,,,23.419496199989226,24.48754950001603,21.701743600016925,59.967173977311845,,,20.922401799994987,21.701743600016925,,,20.899889399996027,21.673944999987725,banana.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,21.701743600016925,23.201984899991658,1,right,,0,2025.2.4,,,,,21.68657069996698,23.406853599997703,,,21.702730633326183,22.368919399974402,5,0,2026-08-03_16:34:39.038397,5,,,,,,,,,,None,5,5,0,5,banana,banane,Banane,
,,0.79,26.955559699970763,27.75569419999374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2026-08-03_16h34.17.058,,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,,,,,26.96812689997023,27.820819700020365,25.267395199975,59.967173977311845,,,24.48754950001603,25.267395199975,,,24.467046300007496,25.23907589999726,glasses.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,25.267395199975,26.76931279996643,1,left,,0,2025.2.4,,,,,25.252367499982938,26.955474200018216,,,25.26893863333001,25.784418499970343,6,0,2026-08-03_16:34:42.603544,6,,,,,,,,,,None,6,6,0,6,glasses,lunettes,Brille,
,,0.77,30.289473499986343,31.070901900005993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-03_16h34.17.058,,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,,,,,30.300986299989745,31.135503500001505,28.599803799996153,59.967173977311845,,,27.820819700020365,28.599803799996153,,,27.79918919998454,28.570814199978486,basket.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,28.599803799996153,30.1002548999968,1,right,,0,2025.2.4,,,,,28.577139700006228,30.28938749997178,,,28.583881666654875,29.084307099983562,7,0,2026-08-03_16:34:45.936815,7,,,,,,,,,,None,7,7,0,7,basket,panier,Korb,
,,1.23,33.587790599965956,34.83805359998951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2026-08-03_16h34.17.058,,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,,,,,33.60703760001343,34.90104620001512,31.91510109999217,59.967173977311845,,,31.135503500001505,31.91510109999217,,,31.12071210000431,31.886407800018787,bear.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,31.91510109999217,33.41561540000839,0,right,,0,2025.2.4,,,,,31.899441200017463,33.58769860002212,,,31.899740766679557,32.48246640001889,8,0,2026-08-03_16:34:49.251498,8,,,,,,,,,,None,8,8,0,8,milk,lait,Milch,
,,1.1,37.355157000012696,38.46769859996857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-03_16h34.17.058,,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,,,,,37.365338500007056,38.55024900002172,35.68297079997137,59.967173977311845,,,34.90104620001512,35.68297079997137,,,34.87702519999584,35.6533916000044,belt.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,35.68297079997137,37.23176940000849,1,left,,0,2025.2.4,,,,,35.66208189999452,37.35507350001717,,,35.66529406665747,36.26696779998019,9,0,2026-08-03_16:34:53.017041,9,,,,,,,,,,None,9,9,0,9,belt,ceinture,Gürtel,
,,1.25,41.00123629998416,42.25003709999146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-08-03_16h34.17.058,,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,,,,,41.012979299994186,42.46137859998271,39.31396840000525,59.967173977311845,,,38.55024900002172,39.31396840000525,,,38.52501510002185,39.300489699991886,bike.jpg,,,,,,,,,,,,,,,,,,,,,,,,,None,39.31396840000525,40.81297229998745,1,left,,0,2025.2.4,,,,,39.30451739998534,41.001175299985334,,,39.313913166643275,40.030513799982145,10,0,2026-08-03_16:34:56.666244,10,,,,,,,,,,None,10,10,0,10,bicycle,vélo,Fahrrad,
,,,,,,,,,,,,,,,,,,,,,,,0.1944385000388138,r,5.852621299971361,42.763466499978676,,,,,,,,,,,2026-08-03_16h34.17.058,,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,,,,,,,,59.967173977311845,,,,,,,,,,,,,,42.46137859998271,,,,,,,,,,42.45013339997968,48.81837459997041,,,,,,,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059406999964267015,r,0.04372780001722276,49.32869930000743,,,,,,,2026-08-03_16h34.17.058,,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,,,,,,,,59.967173977311845,,,,,,,,,,,,,,,48.85960480000358,,,,,,,,,,,48.847019999986514,49.449289300013334,,,,,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.349213999987114,53.33193719998235,0.97,,,1,53.35065989999566,53.350767500000075,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-03_16h34.17.058,47,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,50.659293000004254,52.36088940000627,52.36088940000627,53.46306859998731,,,,59.967173977311845,49.8884296999895,50.659293000004254,,,49.85062639997341,50.632298599986825,,,hammer\hammer_47.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,50.659293000004254,,,,,None,,0,2025.2.4,,,50.64391679997789,52.349077699997,,,50.66025763331757,51.17742159997579,,,0,0,2026-08-03_16:35:08.004425,0,1,None,,None,,0,0,0,0,,,,,,hammer,Marteau,Hammer,
55.93083630001638,56.71409459999995,0.77,,,1,56.714217700005975,56.71428949997062,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-08-03_16h34.17.058,50,TSRlearn_localizer-concepts,2026-08-03 16h34.18.129851 +0200,,54.24217990000034,55.94222869997611,55.94222869997611,56.78312849998474,,,,59.967173977311845,53.46306859998731,54.24217990000034,,,53.43353209999623,54.21642269997392,,,hand\hand_50.jpg,,,,,,,,,,,,,,,,,,,0,1,,None,,54.24217990000034,,,,,None,,0,2025.2.4,,,54.22388020000653,55.930719700001646,,,54.22686396667656,54.72619159996975,,,1,0,2026-08-03_16:35:11.579063,1,2,None,,None,,1,1,0,1,,,,,,hand,Main,Hand,
