promptFile	correctFile	dist_01File	dist_02File	correct_pos	dist01_pos	dist02_pos	correct_ans	thisN	thisTrialN	thisRepN	key_resp_2.keys	key_resp_2.rt	key_resp_2.duration	trial_type	img_first	img_second	img_third	opt_left	opt_right	correct_side	correct_key	distance_correct	image_dur_retr	fix_dur_retr	ImageExamplePath	iti_dur_retr	reflection_win_dur	condFileLearning	condFileRetrieval	n_routes_block	block	learningSeq	runIndexWithinSeq	currPosInSeq	promptConcept	correctConcept	dist01Concept	dist02Concept	dist01_diff	dist02_diff	pairTargetPosInSeq	buf1Concept	buf1Exemplar	buf1File	buf2Concept	buf2Exemplar	buf2File	buf13Concept	buf13Exemplar	buf13File	buf14Concept	buf14Exemplar	buf14File	promptTrigNumber	correctTrigNumber	dist01TrigNumber	dist02TrigNumber	key_resp.keys	key_resp.rt	key_resp.duration	miniblockWithinRun	coupleIndexWithinRoute	is_yes	routeIndexWithinBlock	seqOfRoute	retrIm1Trig	retrIm2Trig	continue_button_18.keys	resp.keys	resp_4.keys	resp_4.rt	resp_4.duration	resp.rt	resp.duration	practice_learning.thisRepN	practice_learning.thisTrialN	practice_learning.thisN	practice_learning.thisIndex	retrieval_prc_loop.thisRepN	retrieval_prc_loop.thisTrialN	retrieval_prc_loop.thisN	retrieval_prc_loop.thisIndex	retry_loop.thisRepN	retry_loop.thisTrialN	retry_loop.thisN	retry_loop.thisIndex	Block.thisRepN	Block.thisTrialN	Block.thisN	Block.thisIndex	miniblocks.thisRepN	miniblocks.thisTrialN	miniblocks.thisN	miniblocks.thisIndex	learning_trials.thisRepN	learning_trials.thisTrialN	learning_trials.thisN	learning_trials.thisIndex	retrieval_trials.thisRepN	retrieval_trials.thisTrialN	retrieval_trials.thisN	retrieval_trials.thisIndex	thisRow.t	notes	startup_settings.started	startup_settings.stopped	instructions_01.started	instruction_part1.started	continue_button.started	instructions_01.stopped	continue_button.keys	continue_button.rt	continue_button.duration	instructions_02.started	instruction_part2.started	continue_button_3.started	instructions_02.stopped	continue_button_3.keys	continue_button_3.rt	continue_button_3.duration	instructions_03.started	instruction_part3.started	continue_button_4.started	instructions_03.stopped	continue_button_4.keys	continue_button_4.rt	continue_button_4.duration	instructions_04.started	instruction_part4.started	continue_button_5.started	instructions_04.stopped	continue_button_5.keys	continue_button_5.rt	continue_button_5.duration	instructions_05.started	instruction_part5.started	continue_button_6.started	instructions_05.stopped	continue_button_6.keys	continue_button_6.rt	continue_button_6.duration	instructions_06.started	instruction_part6.started	continue_button_7.started	instructions_06.stopped	continue_button_7.keys	continue_button_7.rt	continue_button_7.duration	instructions_replay_break.started	instructions_part16.started	continue_button_22.started	instructions_replay_break.stopped	continue_button_22.keys	continue_button_22.rt	continue_button_22.duration	practice_choice_display.started	polygon.started	prompt_prc.started	dist_01_prc.started	dist_02_prc.started	correct_prc.started	key_resp_2.started	instructions_choose_2.started	practice_choice_display.stopped	practice_learning.key_resp_2.keys	practice_learning.key_resp_2.rt	practice_learning.key_resp_2.duration	practice_feedback.started	polygon_7.started	prompt_prc_2.started	dist_01_prc_2.started	dist_02_prc_2.started	correct_prc_2.started	practice_feedback.stopped	rest_practice.started	fix_cross_2.started	rest_instruction.started	fix_cross_2.stopped	rest_instruction.stopped	rest_practice.stopped	instruction_retrieval_trials.started	instruction_part7.started	continue_button_8.started	instruction_retrieval_trials.stopped	continue_button_8.keys	continue_button_8.rt	continue_button_8.duration	instruction_retrievalques1.started	instruction_part10.started	continue_button_10.started	instruction_retrievalques1.stopped	continue_button_10.keys	continue_button_10.rt	continue_button_10.duration	instruction_retrievalques1_02.started	instruction_part13.started	continue_button_19.started	instruction_retrievalques1_02.stopped	continue_button_19.keys	continue_button_19.rt	continue_button_19.duration	instruction_retrievalques2.started	instruction_part11.started	continue_button_11.started	instruction_retrievalques2.stopped	continue_button_11.keys	continue_button_11.rt	continue_button_11.duration	instruction_retrievalques2_02.started	instruction_part14.started	continue_button_20.started	instruction_retrievalques2_02.stopped	continue_button_20.keys	continue_button_20.rt	continue_button_20.duration	instruction_refl_period.started	instruction_part12.started	continue_button_14.started	instruction_refl_period.stopped	continue_button_14.keys	continue_button_14.rt	continue_button_14.duration	instruction_refl_period_02.started	instruction_part15.started	continue_button_21.started	instruction_refl_period_02.stopped	continue_button_21.keys	continue_button_21.rt	continue_button_21.duration	retrieval_backg_info.started	instruction_info.started	continue_button_15.started	retrieval_backg_info.stopped	continue_button_15.keys	continue_button_15.rt	continue_button_15.duration	instruction_practice_type1.started	instruction_part8.started	continue_button_9.started	instruction_practice_type1.stopped	continue_button_9.keys	continue_button_9.rt	continue_button_9.duration	retrieval_type1_practice.started	fix_cross_retrbegin.started	fix_cross_retrbegin.stopped	retrieval_type1_practice.stopped	first_image_prc.started	image_1_prc.started	info_example_3.started	image_1_prc.stopped	info_example_3.stopped	first_image_prc.stopped	mask_retr1_prc.started	mask_img1.started	info_example_4.started	mask_retr1_prc.stopped	second_image_prc.started	image_2_prc.started	info_example_5.started	image_2_prc.stopped	info_example_5.stopped	second_image_prc.stopped	mask_retr2_prc.started	mask_img2.started	info_example_6.started	mask_img2.stopped	info_example_6.stopped	mask_retr2_prc.stopped	reflection_period.started	fix_cross_reflretr_2.started	text.started	fix_cross_reflretr_2.stopped	text.stopped	reflection_period.stopped	retr_response_order_prc.started	yes_txt_3.started	no_txt_3.started	polygon_9.started	resp_3.started	info_example_7.started	retr_response_order_prc.stopped	retry_loop.resp_3.keys	retry_loop.resp_3.rt	retry_loop.resp_3.duration	retr_response_distance_prc.started	resp_2.started	info_example.started	opt_2_prc.started	opt_3_prc.started	opt_4_prc.started	opt_5_prc.started	retr_response_distance_prc.stopped	retry_loop.resp_2.keys	retry_loop.resp_2.rt	retry_loop.resp_2.duration	retr_response_feedback.started	text_feedback.started	text_continue.started	continue_button_16.started	retr_response_feedback.stopped	retry_loop.continue_button_16.keys	retry_loop.continue_button_16.rt	retry_loop.continue_button_16.duration	mask_img1.stopped	info_example_4.stopped	info_example_2.started	instructions_07.started	instructions_part7.started	continue_button_13.started	instructions_07.stopped	continue_button_13.keys	continue_button_13.rt	continue_button_13.duration	reset_rows_to_select.started	reset_rows_to_select.stopped	set_learning_rows.started	set_learning_rows.stopped	show_context.started	scene_image.started	show_context.stopped	choice_display.started	scene_image_2.started	polygon_4.started	prompt.started	dist_01.started	dist_02.started	correct.started	chooseNowText.started	key_resp.started	choice_display.stopped	learning_trials.key_resp.keys	learning_trials.key_resp.rt	learning_trials.key_resp.duration	feedback.started	scene_image_3.started	polygon_8.started	prompt_2.started	dist_01_2.started	dist_02_2.started	correct_2.started	feedback.stopped	too_slow_routine.started	too_slow_routine.stopped	rest_period.started	fix_cross.started	fix_cross.stopped	rest_period.stopped	instruction_retr_start.started	instruction_now_retr.started	continue_button_18.started	instruction_now_retr.stopped	continue_button_18.stopped	instruction_retr_start.stopped	miniblocks.continue_button_18.keys	set_retrieval_rows.started	set_retrieval_rows.stopped	retr_ITI.started	fix_cross_retrbegin_2.started	fix_cross_retrbegin_2.stopped	retr_ITI.stopped	first_image.started	image_1.started	image_1.stopped	first_image.stopped	mask_retr1.started	mask_img1_2.started	mask_retr1.stopped	second_image.started	image_2.started	image_2.stopped	second_image.stopped	mask_retr2.started	mask_img2_2.started	mask_img2_2.stopped	mask_retr2.stopped	reflection_period_retr.started	fix_cross_reflretr.started	fix_cross_reflretr.stopped	reflection_period_retr.stopped	retr_response_order.started	polygon_6.started	yes_txt.started	no_txt.started	chooseNowText_2.started	resp.started	retr_response_order.stopped	retrieval_trials.resp.keys	too_slow_routine_1.started	tooSlowtext_4.started	tooSlowtext_4.stopped	too_slow_routine_1.stopped	retr_response_distance.started	chooseNowText_3.started	opt_2.started	opt_3.started	opt_4.started	opt_5.started	resp_4.started	retr_response_distance.stopped	retrieval_trials.resp_4.keys	retrieval_trials.resp_4.rt	retrieval_trials.resp_4.duration	too_slow_routine_2.started	too_slow_routine_2.stopped	mask_img1_2.stopped	chooseNowText_3.stopped	opt_2.stopped	opt_3.stopped	opt_4.stopped	opt_5.stopped	resp_4.stopped	tooSlowtext_2.started	tooSlowtext_2.stopped	yes_txt.stopped	no_txt.stopped	resp.stopped	retrieval_trials.resp.rt	retrieval_trials.resp.duration	participant_ID	date	expName	expVersion	psychopyVersion	frameRate	expStart	
																																																																																																																																																																																																																															68.40869850001764	68.41474550002022	71.413798100024	71.664183600049	g	0.23869850003393367	None																																																																																																																																																																																															3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
																																																																																																																																																																																																																																						71.67152640002314	71.68012520001503	72.16394830000354	74.18091630004346	g	2.0146253999555483	None																																																																																																																																																																																								3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
																																																																																																																																																																																																																																													74.18763960001525	74.19638230005512	74.6800588000333	76.37988740002038	g	1.6928220000118017	None																																																																																																																																																																																	3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
								0	0	0				3	stimuli/practice_images/cow.jpg	stimuli/practice_images/basket.jpg	None	yes	no	left	left	2	2	0.5	stimuli/practice_images/practice_sequence_overview_t3_01.jpg	0.45	1.95																																																				0	0	0	0	0	0	0	0																	76.41292760003125																																																																																																																																													76.39459650003118	76.41292760003125	76.9288249000092	76.84671350003919	76.90577440004563	76.9288249000092	76.9288249000092	78.4281768000219	78.4281768000219	78.4124126000097	78.41593370004557	78.4281768000219	78.4281768000219	78.66276240005391	78.71259990002727	78.74578600004315	78.74578600004315	80.2440273000393	80.2440273000393	80.22874820005381	80.23175170004833	80.2440273000393	80.2440273000393	80.49477150000166	80.49477150000166	80.47851870005252	80.47855330002494	80.49477150000166	80.49477150000166	84.45951130002504	84.45951130002504	84.44372890004888	84.45178190001752	84.45951130002504	84.45951130002504	84.45951130002504	0.00807619997067377	84.45951130002504	86.35986860003322	g	1.782718600006774	None	86.36408610001672	0.004191100015304983	86.37609140004497	86.37609140004497	86.37609140004497	86.37609140004497	86.37609140004497	87.89272400003392	g	1.6928220000118017	10.132455899962224	87.90247350005666	87.92591750004794	87.92591750004794	88.39222840004368	89.67594060004922	g	1.2829686000477523	None																																																																																																																				3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
								1	1	0				3	stimuli/practice_images/cow.jpg	stimuli/practice_images/belt.jpg	None	no	yes	right	right	4	2	0.5	stimuli/practice_images/practice_sequence_overview_t3_02.jpg	0.52	1.89																																																				0	1	1	1	0	0	0	0																	89.70893980003893																																																																																																																																													89.69280310004251	89.70893980003893	90.29120880004484	90.22527700004866	90.27965490001952	90.29120880004484	90.29120880004484	91.79066390002845	91.79066390002845	91.77495060005458	91.77827450004406	91.79066390002845	91.79066390002845	92.02474130003247	92.06367480003973	92.0740255000419	92.0740255000419	93.57371800002875	93.57371800002875	93.55818960000761	93.56184580002446	93.57371800002875	93.57371800002875	93.82428270002129	93.82428270002129	93.80775540001923	93.80779950000579	93.82428270002129	93.82428270002129	97.7221903000027	97.7221903000027	97.70665440004086	97.7105344000156	97.7221903000027	97.7221903000027	97.7221903000027	0.003885999962221831	97.7221903000027	99.22237990004942	g	1.3808212000294589	None	99.22721530002309	0.004805399978067726	99.23823480005376	99.23823480005376	99.23823480005376	99.23823480005376	99.23823480005376	103.77119790000143	g	1.2829686000477523	9.751471499970648	103.77458210004261	103.78686060005566	103.78686060005566	104.27057980000973	104.30434070003685	y	0.023494200024288148	None	92.0740255000419	92.0740255000419																																																																																																																		3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
								2	2	0				3	stimuli/practice_images/belt.jpg	stimuli/practice_images/ant.jpg	None	yes	no	right	up	3	2	0.5	stimuli/practice_images/practice_sequence_overview_t3_03.jpg	0.61	2.15																																																				0	2	2	2	2	0	2	0																	141.9583122000331																																																																																																																																													141.94592890003696	141.9583122000331	142.64144780003699	142.55933560000267	142.62727100000484	142.64144780003699	142.64144780003699	144.15760320000118	144.15760320000118	144.12539310002467	144.14181860000826	144.15760320000118	144.15760320000118	144.39168410003185	144.44102900003782	144.45750509999925	144.45750509999925	145.97366770001827	145.97366770001827	145.94107960001566	145.9594175000093	145.97366770001827	145.97366770001827			146.20751750003546	146.20756770001026	146.2240526000387	146.2240526000387	150.38912510004593	150.38912510004593	150.35700600000564	150.37536700000055	150.38912510004593	150.38912510004593	150.38912510004593	0.018400500004645437	150.38912510004593	152.00581700005569	b	1.4976592999882996	None	152.02443300001323	0.018602399970404804	152.03837100003147	152.03837100003147	152.03837100003147	152.03837100003147	152.03837100003147	157.4382087000413	b	1.4976592999882996	0.3553573000244796	157.46337170002516	157.48809410003014	157.48809410003014	157.95369020005455	158.0711746000452	b	0.11329279997153208	None			140.80867040000157																																																																																																																	3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
																																																																																																																																																																																																																																																																																																																				158.08516850002343	158.10383160004858	159.08673249999993	159.55352440004935	b	0.45862039999337867	None																																																																																																										3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/lamp/lamp_01.jpg	stimuli/key/key_01.jpg	stimuli/bicycle/bicycle_06.jpg	stimuli/bread/bread_29.jpg	right	center	left	right	0	0	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	1	lamp	key	bicycle	bread	0.53	0.42	2	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	14	15	2	3	g	1.8011472999933176	None																											0	0	0	0	0	0	0	0	0	0	0	0					160.702662900032																																																																																																																																																																																																																				159.55950700002722	159.5595521000214	159.55975270003546	159.55978990002768	159.5774725000374	159.58603580005	160.0699283000431	160.48640670004534	160.702662900032	160.702662900032	160.702662900032	160.702662900032	160.702662900032	160.702662900032	160.702662900032	0.42670800001360476	162.41845820000162	g	1.8011472999933176	None	162.62521480000578	162.7178075000411	162.7178075000411	162.7178075000411	162.7178075000411	162.7178075000411	162.7178075000411	163.70214360003592	163.71694560005562	163.71706630004337																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/key/key_01.jpg	stimuli/hand/hand_16.jpg	stimuli/flower/flower_17.jpg	stimuli/chair/chair_11.jpg	right	center	left	right	1	1	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	2	key	hand	flower	chair	0.69	0.53	3	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	15	8	6	4	g	0.6155544999637641	None																											0	0	0	0	0	0	0	0	0	1	1	1					163.917605500028																																																																																																																																																																																																																											163.87742130004335	163.917605500028	163.917605500028	163.917605500028	163.917605500028	163.917605500028	163.917605500028	163.917605500028	0.1603637000080198	164.63629140000558	g	0.6155544999637641	None	164.8398290000041	164.8673893000232	164.8673893000232	164.8673893000232	164.8673893000232	164.8673893000232	164.8673893000232	165.8520246000262	165.8635798000032	165.8636714000022																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/hand/hand_16.jpg	stimuli/ball/ball_11.jpg	stimuli/dog/dog_49.jpg	stimuli/house/house_35.jpg	center	left	right	center	2	2	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	3	hand	ball	dog	house	0.8	0.47	4	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	8	1	5	9	b	0.46106920001329854	None																											0	0	0	0	0	0	0	0	0	2	2	2					166.25064740004018																																																																																																																																																																																																																											166.12688450003043	166.25064740004018	166.25064740004018	166.25064740004018	166.25064740004018	166.25064740004018	166.25064740004018	166.25064740004018	0.26325329998508096	166.71760450000875	b	0.46106920001329854	None	166.9765105000115	167.0175158000202	167.0175158000202	167.0175158000202	167.0175158000202	167.0175158000202	167.0175158000202	168.0008520000265	168.00925040000584	168.00929900002666																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/ball/ball_11.jpg	stimuli/dog/dog_49.jpg	stimuli/jacket/jacket_44.jpg	stimuli/phone/phone_01.jpg	center	left	right	center	3	3	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	4	ball	dog	jacket	phone	0.75	0.36	5	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	1	5	10	17	g	0.5347335999831557	None																											0	0	0	0	0	0	0	0	0	3	3	3					168.25078590004705																																																																																																																																																																																																																											168.2023012000136	168.25078590004705	168.25078590004705	168.25078590004705	168.25078590004705	168.25078590004705	168.25078590004705	168.25078590004705	0.19303990004118532	168.86725340003613	g	0.5347335999831557	None	169.04786420002347	169.08267700002762	169.08267700002762	169.08267700002762	169.08267700002762	169.08267700002762	169.08267700002762	170.06681460002437	170.077579600038	170.07766250002896																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/dog/dog_49.jpg	stimuli/flower/flower_17.jpg	stimuli/bread/bread_29.jpg	stimuli/hammer/hammer_16.jpg	left	right	center	left	4	4	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	5	dog	flower	bread	hammer	0.64	0.53	6	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	5	6	3	7	r	0.49696850002510473	None																											0	0	0	0	0	0	0	0	0	4	4	4					170.29959960002452																																																																																																																																																																																																																											170.24264990002848	170.29959960002452	170.29959960002452	170.29959960002452	170.29959960002452	170.29959960002452	170.29959960002452	170.29959960002452	0.16501910000806674	170.883712400042	r	0.49696850002510473	None	171.01808930002153	171.04899140005	171.04899140005	171.04899140005	171.04899140005	171.04899140005	171.04899140005	172.03394630004186	172.04436050000368	172.044425900036																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/flower/flower_17.jpg	stimuli/jacket/jacket_44.jpg	stimuli/chair/chair_11.jpg	stimuli/pencil/pencil_01.jpg	right	center	left	right	5	5	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	6	flower	jacket	chair	pencil	0.75	0.53	7	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	6	10	4	16	b	0.44500139995943755	None																											0	0	0	0	0	0	0	0	0	5	5	5					172.2483072000323																																																																																																																																																																																																																											172.19564280001214	172.2483072000323	172.2483072000323	172.2483072000323	172.2483072000323	172.2483072000323	172.2483072000323	172.2483072000323	0.15128729998832569	172.78305910003837	b	0.44500139995943755	None	172.9181196000427	172.94852120004361	172.94852120004361	172.94852120004361	172.94852120004361	172.94852120004361	172.94852120004361	174.03259910002816	174.04170640005032	174.04176510003163																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/jacket/jacket_44.jpg	stimuli/bicycle/bicycle_06.jpg	stimuli/hand/hand_16.jpg	stimuli/dog/dog_49.jpg	left	right	center	left	6	6	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	7	jacket	bicycle	hand	dog	0.33	0.2	8	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	10	2	8	5	g	0.3690381000051275	None																											0	0	0	0	0	0	0	0	0	6	6	6					174.24774330004584																																																																																																																																																																																																																											174.18831740005407	174.24774330004584	174.24774330004584	174.24774330004584	174.24774330004584	174.24774330004584	174.24774330004584	174.24774330004584	0.14658880000934005	174.6994560000021	g	0.3690381000051275	None	174.84632780001266	174.8815455000149	174.8815455000149	174.8815455000149	174.8815455000149	174.8815455000149	174.8815455000149	175.86492630001158	175.87338180001825	175.87342840002384																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/bicycle/bicycle_06.jpg	stimuli/chair/chair_11.jpg	stimuli/key/key_01.jpg	stimuli/ball/ball_11.jpg	left	center	right	left	7	7	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	8	bicycle	chair	key	ball	0.47	0.33	9	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	2	4	15	1	r	0.38370449998183176	None																											0	0	0	0	0	0	0	0	0	7	7	7					176.23002720001386																																																																																																																																																																																																																											176.0839751000167	176.23002720001386	176.23002720001386	176.23002720001386	176.23002720001386	176.23002720001386	176.23002720001386	176.23002720001386	0.21059009997406974	176.59879790002014	r	0.38370449998183176	None	176.78511110000545	176.846959800052	176.846959800052	176.846959800052	176.846959800052	176.846959800052	176.846959800052	177.83162630000152	177.84037500002887	177.8404161000508																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/chair/chair_11.jpg	stimuli/bread/bread_29.jpg	stimuli/lamp/lamp_01.jpg	stimuli/flower/flower_17.jpg	right	left	center	right	8	8	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	9	chair	bread	lamp	flower	0.6	0.27	10	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	4	3	14	6	b	0.22338809998473153	None																											0	0	0	0	0	0	0	0	0	8	8	8					178.03043440001784																																																																																																																																																																																																																											177.98907830001554	178.03043440001784	178.03043440001784	178.03043440001784	178.03043440001784	178.03043440001784	178.03043440001784	178.03043440001784	0.14871179999317974	178.34768000000622	b	0.22338809998473153	None	178.4919759000186	178.51264780003112	178.51264780003112	178.51264780003112	178.51264780003112	178.51264780003112	178.51264780003112	179.4970575000043	179.50616810005158	179.50625900004525																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/bread/bread_29.jpg	stimuli/house/house_35.jpg	stimuli/ball/ball_11.jpg	stimuli/bicycle/bicycle_06.jpg	left	center	right	left	9	9	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	10	bread	house	ball	bicycle	0.47	0.2	11	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	3	9	1	2	r	3.3463476999895647	None																											0	0	0	0	0	0	0	0	0	9	9	9					179.6964649000438																																																																																																																																																																																																																											179.65395840001293	179.6964649000438	179.6964649000438	179.6964649000438	179.6964649000438	179.6964649000438	179.6964649000438	179.6964649000438	0.14772170002106577	183.12901950004743	r	3.3463476999895647	None	183.28125370002817	183.3120775000425	183.3120775000425	183.3120775000425	183.3120775000425	183.3120775000425	183.3120775000425	184.29577450000215	184.3041137000546	184.3041646000347																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/house/house_35.jpg	stimuli/hammer/hammer_16.jpg	stimuli/key/key_01.jpg	stimuli/dog/dog_49.jpg	center	right	left	center	10	10	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	11	house	hammer	key	dog	0.67	0.47	12	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	9	7	15	5	b	0.0969096000189893	None																											0	0	0	0	0	0	0	0	0	10	10	10					184.52838090003934																																																																																																																																																																																																																											184.47666890005348	184.52838090003934	184.52838090003934	184.52838090003934	184.52838090003934	184.52838090003934	184.52838090003934	184.52838090003934	0.172537199978251	184.71228590002283	b	0.0969096000189893	None	184.8648437000229	184.89458370005013	184.89458370005013	184.89458370005013	184.89458370005013	184.89458370005013	184.89458370005013	185.8785311000538	185.88777830003528	185.887840600044																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
stimuli/hammer/hammer_16.jpg	stimuli/pencil/pencil_01.jpg	stimuli/lamp/lamp_01.jpg	stimuli/jacket/jacket_44.jpg	center	right	left	center	11	11	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	12	hammer	pencil	lamp	jacket	0.8	0.4	13	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	7	16	14	10	g	0.2569544999860227	None																											0	0	0	0	0	0	0	0	0	11	11	11					186.11070130002918																																																																																																																																																																																																																											186.06988500000443	186.11070130002918	186.11070130002918	186.11070130002918	186.11070130002918	186.11070130002918	186.11070130002918	186.11070130002918	0.18209259997820482	186.46111530001508	g	0.2569544999860227	None	186.59498040005565	186.62784920004196	186.62784920004196	186.62784920004196	186.62784920004196	186.62784920004196	186.62784920004196	187.61179400002584	187.62104500003625	187.62115000002086																																																																												3	2026-08-10_16h16.16.829	TSRlearn_main-blocks		2025.1.1	60.11237407400941	2026-08-10 16h16.21.986656 +0200	
