block,trial_in_block,trial_type,is_buffer,show_word,concept,concept_num,concept_num_word,exemplar_num,image_shown,word_shown_english,word_shown_german,is_prompt,is_mismatch,ITI_length,correct_response,nonmatch_pres_side,source_sequence,source_sequence_position,ITI_length_raw,block_raw,concept_num_raw,concept_num_word_raw,concept_raw,continue_button_break.duration_raw,continue_button_break.keys_raw,continue_button_break.rt_raw,correct_response_raw,exemplar_num_raw,image_shown_raw,is_buffer_raw,is_mismatch_raw,is_prompt_raw,key_resp.keys_raw,nonmatch_pres_side_raw,show_word_raw,source_sequence_position_raw,source_sequence_raw,thisN_raw,thisRepN_raw,thisTrialN_raw,trial_in_block_raw,trial_type_raw,word_shown_english_raw,word_shown_german_raw
1,11,localizer,0,1,rose,9,9,10,rose\rose_10.png,rose,Rose,1,0,0.82,None,None,None,None,0.82,1,9,9,rose,nan,,nan,,10,rose\rose_10.png,0,0,1,,,1,,,10,0,10,11,localizer,rose,Rose
1,12,localizer,0,1,chair,8,8,3,chair\chair_03.png,chair,Stuhl,1,0,0.82,None,None,None,None,0.82,1,8,8,chair,nan,,nan,,3,chair\chair_03.png,0,0,1,,,1,,,11,0,11,12,localizer,chair,Stuhl
1,13,localizer,0,1,saw,10,10,1,saw\saw_01.png,saw,Säge,1,0,1.15,None,None,None,None,1.15,1,10,10,saw,nan,,nan,,1,saw\saw_01.png,0,0,1,,,1,,,12,0,12,13,localizer,saw,Säge
1,14,localizer,0,1,rose,9,9,2,rose\rose_02.png,rose,Rose,1,0,1.19,None,None,None,None,1.19,1,9,9,rose,nan,,nan,,2,rose\rose_02.png,0,0,1,,,1,,,13,0,13,14,localizer,rose,Rose
1,15,localizer,0,1,chair,8,7,10,chair\chair_10.png,book,Buch,1,1,1.19,r,right,None,None,1.19,1,8,7,chair,nan,,nan,r,10,chair\chair_10.png,0,1,1,,right,1,,,14,0,14,15,localizer,book,Buch
1,16,localizer,0,1,fish,2,2,1,fish\fish_01.png,fish,Fisch,1,0,1.07,None,None,None,None,1.07,1,2,2,fish,nan,,nan,,1,fish\fish_01.png,0,0,1,,,1,,,15,0,15,16,localizer,fish,Fisch
1,17,localizer,0,1,bag,1,1,6,bag\bag_06.png,bag,Tasche,1,0,1.12,None,None,None,None,1.12,1,1,1,bag,nan,,nan,,6,bag\bag_06.png,0,0,1,,,1,,,16,0,16,17,localizer,bag,Tasche
1,18,localizer,0,1,book,7,7,5,book\book_05.png,book,Buch,1,0,0.92,None,None,None,None,0.92,1,7,7,book,nan,,nan,,5,book\book_05.png,0,0,1,,,1,,,17,0,17,18,localizer,book,Buch
1,19,localizer,0,1,ball,6,6,2,ball\ball_02.png,ball,Ball,1,0,0.86,None,None,None,None,0.86,1,6,6,ball,nan,,nan,,2,ball\ball_02.png,0,0,1,,,1,,,18,0,18,19,localizer,ball,Ball
1,20,localizer,0,1,chair,8,8,5,chair\chair_05.png,chair,Stuhl,1,0,1.04,None,None,None,None,1.04,1,8,8,chair,nan,,nan,,5,chair\chair_05.png,0,0,1,,,1,,,19,0,19,20,localizer,chair,Stuhl
1,21,localizer,0,1,bag,1,1,2,bag\bag_02.png,bag,Tasche,1,0,0.89,None,None,None,None,0.89,1,1,1,bag,nan,,nan,,2,bag\bag_02.png,0,0,1,,,1,,,20,0,20,21,localizer,bag,Tasche
1,22,localizer,0,1,car,5,5,9,car\car_09.png,car,Auto,1,0,0.97,None,None,None,None,0.97,1,5,5,car,nan,,nan,,9,car\car_09.png,0,0,1,,,1,,,21,0,21,22,localizer,car,Auto
1,23,localizer,0,1,dress,3,3,9,dress\dress_09.png,dress,Kleid,1,0,1.15,None,None,None,None,1.15,1,3,3,dress,nan,,nan,,9,dress\dress_09.png,0,0,1,,,1,,,22,0,22,23,localizer,dress,Kleid
1,24,localizer,0,1,saw,10,10,5,saw\saw_05.png,saw,Säge,1,0,0.9,None,None,None,None,0.9,1,10,10,saw,nan,,nan,,5,saw\saw_05.png,0,0,1,,,1,,,23,0,23,24,localizer,saw,Säge
1,25,localizer,0,1,ball,6,6,3,ball\ball_03.png,ball,Ball,1,0,1.17,None,None,None,None,1.17,1,6,6,ball,nan,,nan,,3,ball\ball_03.png,0,0,1,,,1,,,24,0,24,25,localizer,ball,Ball
1,26,localizer,0,1,dress,3,3,2,dress\dress_02.png,dress,Kleid,1,0,0.97,None,None,None,None,0.97,1,3,3,dress,nan,,nan,,2,dress\dress_02.png,0,0,1,,,1,,,25,0,25,26,localizer,dress,Kleid
1,27,localizer,0,1,bag,1,5,1,bag\bag_01.png,car,Auto,1,1,0.82,r,right,None,None,0.82,1,1,5,bag,nan,,nan,r,1,bag\bag_01.png,0,1,1,,right,1,,,26,0,26,27,localizer,car,Auto
1,28,localizer,0,1,door,4,4,5,door\door_05.png,door,Tür,1,0,0.88,None,None,None,None,0.88,1,4,4,door,nan,,nan,,5,door\door_05.png,0,0,1,,,1,,,27,0,27,28,localizer,door,Tür
1,29,localizer,0,1,fish,2,2,3,fish\fish_03.png,fish,Fisch,1,0,1.13,None,None,None,None,1.13,1,2,2,fish,nan,,nan,,3,fish\fish_03.png,0,0,1,,,1,,,28,0,28,29,localizer,fish,Fisch
1,30,localizer,0,1,chair,8,8,7,chair\chair_07.png,chair,Stuhl,1,0,0.82,None,None,None,None,0.82,1,8,8,chair,nan,,nan,,7,chair\chair_07.png,0,0,1,,,1,,,29,0,29,30,localizer,chair,Stuhl
1,31,localizer,0,1,book,7,7,4,book\book_04.png,book,Buch,1,0,0.86,None,None,None,None,0.86,1,7,7,book,nan,,nan,,4,book\book_04.png,0,0,1,,,1,,,30,0,30,31,localizer,book,Buch
1,32,localizer,0,1,rose,9,9,5,rose\rose_05.png,rose,Rose,1,0,0.8,None,None,None,None,0.8,1,9,9,rose,nan,,nan,,5,rose\rose_05.png,0,0,1,,,1,,,31,0,31,32,localizer,rose,Rose
1,33,localizer,0,1,door,4,4,1,door\door_01.png,door,Tür,1,0,0.83,None,None,None,None,0.83,1,4,4,door,nan,,nan,,1,door\door_01.png,0,0,1,,,1,,,32,0,32,33,localizer,door,Tür
1,34,localizer,0,1,rose,9,9,7,rose\rose_07.png,rose,Rose,1,0,1,None,None,None,None,1.0,1,9,9,rose,nan,,nan,,7,rose\rose_07.png,0,0,1,,,1,,,33,0,33,34,localizer,rose,Rose
1,35,localizer,0,1,book,7,7,9,book\book_09.png,book,Buch,1,0,0.79,None,None,None,None,0.79,1,7,7,book,nan,,nan,,9,book\book_09.png,0,0,1,,,1,,,34,0,34,35,localizer,book,Buch
1,36,localizer,0,1,rose,9,8,4,rose\rose_04.png,chair,Stuhl,1,1,1.1,r,right,None,None,1.1,1,9,8,rose,nan,,nan,r,4,rose\rose_04.png,0,1,1,,right,1,,,35,0,35,36,localizer,chair,Stuhl
1,37,localizer,0,1,car,5,5,1,car\car_01.png,car,Auto,1,0,1.09,None,None,None,None,1.09,1,5,5,car,nan,,nan,,1,car\car_01.png,0,0,1,,,1,,,36,0,36,37,localizer,car,Auto
1,38,localizer,0,1,saw,10,10,8,saw\saw_08.png,saw,Säge,1,0,0.89,None,None,None,None,0.89,1,10,10,saw,nan,,nan,,8,saw\saw_08.png,0,0,1,,,1,,,37,0,37,38,localizer,saw,Säge
1,39,localizer,0,1,fish,2,2,4,fish\fish_04.png,fish,Fisch,1,0,1.08,None,None,None,None,1.08,1,2,2,fish,nan,,nan,,4,fish\fish_04.png,0,0,1,,,1,,,38,0,38,39,localizer,fish,Fisch
1,40,localizer,0,1,chair,8,8,4,chair\chair_04.png,chair,Stuhl,1,0,1.2,None,None,None,None,1.2,1,8,8,chair,nan,,nan,,4,chair\chair_04.png,0,0,1,,,1,,,39,0,39,40,localizer,chair,Stuhl
1,41,localizer,0,1,fish,2,2,2,fish\fish_02.png,fish,Fisch,1,0,0.96,None,None,None,None,0.96,1,2,2,fish,nan,,nan,,2,fish\fish_02.png,0,0,1,,,1,,,40,0,40,41,localizer,fish,Fisch
1,42,localizer,0,1,saw,10,10,10,saw\saw_10.png,saw,Säge,1,0,0.83,None,None,None,None,0.83,1,10,10,saw,nan,,nan,,10,saw\saw_10.png,0,0,1,,,1,,,41,0,41,42,localizer,saw,Säge
1,43,localizer,0,1,book,7,5,1,book\book_01.png,car,Auto,1,1,1.01,r,right,None,None,1.01,1,7,5,book,nan,,nan,r,1,book\book_01.png,0,1,1,,right,1,,,42,0,42,43,localizer,car,Auto
1,44,localizer,0,1,ball,6,6,10,ball\ball_10.png,ball,Ball,1,0,1.11,None,None,None,None,1.11,1,6,6,ball,nan,,nan,,10,ball\ball_10.png,0,0,1,,,1,,,43,0,43,44,localizer,ball,Ball
1,45,localizer,0,1,dress,3,3,1,dress\dress_01.png,dress,Kleid,1,0,0.99,None,None,None,None,0.99,1,3,3,dress,nan,,nan,,1,dress\dress_01.png,0,0,1,,,1,,,44,0,44,45,localizer,dress,Kleid
1,46,localizer,0,1,car,5,5,2,car\car_02.png,car,Auto,1,0,1.03,None,None,None,None,1.03,1,5,5,car,nan,,nan,,2,car\car_02.png,0,0,1,,,1,,,45,0,45,46,localizer,car,Auto
1,47,localizer,0,1,fish,2,2,7,fish\fish_07.png,fish,Fisch,1,0,0.95,None,None,None,None,0.95,1,2,2,fish,nan,,nan,,7,fish\fish_07.png,0,0,1,,,1,,,46,0,46,47,localizer,fish,Fisch
1,48,localizer,0,1,door,4,4,3,door\door_03.png,door,Tür,1,0,0.92,None,None,None,None,0.92,1,4,4,door,nan,,nan,,3,door\door_03.png,0,0,1,,,1,,,47,0,47,48,localizer,door,Tür
1,49,localizer,0,1,bag,1,1,9,bag\bag_09.png,bag,Tasche,1,0,1.13,None,None,None,None,1.13,1,1,1,bag,nan,,nan,,9,bag\bag_09.png,0,0,1,,,1,,,48,0,48,49,localizer,bag,Tasche
1,50,localizer,0,1,ball,6,6,1,ball\ball_01.png,ball,Ball,1,0,0.93,None,None,None,None,0.93,1,6,6,ball,0.08983179996721447,r,0.47750799998175353,,1,ball\ball_01.png,0,0,1,,,1,,,49,0,49,50,localizer,ball,Ball
2,1,localizer,0,1,dress,3,3,7,dress\dress_07.png,dress,Kleid,1,0,1.07,None,None,None,None,1.07,2,3,3,dress,nan,,nan,,7,dress\dress_07.png,0,0,1,,,1,,,50,0,50,1,localizer,dress,Kleid
2,2,localizer,0,1,book,7,7,3,book\book_03.png,book,Buch,1,0,0.81,None,None,None,None,0.81,2,7,7,book,nan,,nan,,3,book\book_03.png,0,0,1,,,1,,,51,0,51,2,localizer,book,Buch
2,3,localizer,0,1,dress,3,3,3,dress\dress_03.png,dress,Kleid,1,0,1.15,None,None,None,None,1.15,2,3,3,dress,nan,,nan,,3,dress\dress_03.png,0,0,1,,,1,,,52,0,52,3,localizer,dress,Kleid
2,4,localizer,0,1,bag,1,4,5,bag\bag_05.png,door,Tür,1,1,1.04,r,left,None,None,1.04,2,1,4,bag,nan,,nan,r,5,bag\bag_05.png,0,1,1,,left,1,,,53,0,53,4,localizer,door,Tür
2,5,localizer,0,1,rose,9,9,1,rose\rose_01.png,rose,Rose,1,0,1.11,None,None,None,None,1.11,2,9,9,rose,nan,,nan,,1,rose\rose_01.png,0,0,1,,,1,,,54,0,54,5,localizer,rose,Rose
2,6,localizer,0,1,chair,8,8,1,chair\chair_01.png,chair,Stuhl,1,0,1.19,None,None,None,None,1.19,2,8,8,chair,nan,,nan,,1,chair\chair_01.png,0,0,1,,,1,,,55,0,55,6,localizer,chair,Stuhl
2,7,localizer,0,1,rose,9,9,8,rose\rose_08.png,rose,Rose,1,0,0.88,None,None,None,None,0.88,2,9,9,rose,nan,,nan,,8,rose\rose_08.png,0,0,1,,,1,,,56,0,56,7,localizer,rose,Rose
2,8,localizer,0,1,chair,8,8,2,chair\chair_02.png,chair,Stuhl,1,0,1.02,None,None,None,None,1.02,2,8,8,chair,nan,,nan,,2,chair\chair_02.png,0,0,1,,,1,,,57,0,57,8,localizer,chair,Stuhl
2,9,localizer,0,1,car,5,5,4,car\car_04.png,car,Auto,1,0,1.07,None,None,None,None,1.07,2,5,5,car,nan,,nan,,4,car\car_04.png,0,0,1,,,1,,,58,0,58,9,localizer,car,Auto
2,10,localizer,0,1,saw,10,10,6,saw\saw_06.png,saw,Säge,1,0,1.02,None,None,None,None,1.02,2,10,10,saw,nan,,nan,,6,saw\saw_06.png,0,0,1,,,1,,,59,0,59,10,localizer,saw,Säge
2,11,localizer,0,1,car,5,5,8,car\car_08.png,car,Auto,1,0,0.81,None,None,None,None,0.81,2,5,5,car,nan,,nan,,8,car\car_08.png,0,0,1,,,1,,,60,0,60,11,localizer,car,Auto
2,12,localizer,0,1,bag,1,1,3,bag\bag_03.png,bag,Tasche,1,0,0.98,None,None,None,None,0.98,2,1,1,bag,nan,,nan,,3,bag\bag_03.png,0,0,1,,,1,,,61,0,61,12,localizer,bag,Tasche
2,13,localizer,0,1,door,4,4,10,door\door_10.png,door,Tür,1,0,1.16,None,None,None,None,1.16,2,4,4,door,nan,,nan,,10,door\door_10.png,0,0,1,,,1,,,62,0,62,13,localizer,door,Tür
2,14,localizer,0,1,rose,9,9,9,rose\rose_09.png,rose,Rose,1,0,1.13,None,None,None,None,1.13,2,9,9,rose,nan,,nan,,9,rose\rose_09.png,0,0,1,,,1,,,63,0,63,14,localizer,rose,Rose
2,15,localizer,0,1,bag,1,1,7,bag\bag_07.png,bag,Tasche,1,0,0.95,None,None,None,None,0.95,2,1,1,bag,nan,,nan,,7,bag\bag_07.png,0,0,1,,,1,,,64,0,64,15,localizer,bag,Tasche
2,16,localizer,0,1,chair,8,3,8,chair\chair_08.png,dress,Kleid,1,1,1.01,r,left,None,None,1.01,2,8,3,chair,nan,,nan,r,8,chair\chair_08.png,0,1,1,,left,1,,,65,0,65,16,localizer,dress,Kleid
2,17,localizer,0,1,fish,2,2,5,fish\fish_05.png,fish,Fisch,1,0,1.23,None,None,None,None,1.23,2,2,2,fish,nan,,nan,,5,fish\fish_05.png,0,0,1,,,1,,,66,0,66,17,localizer,fish,Fisch
2,18,localizer,0,1,chair,8,8,9,chair\chair_09.png,chair,Stuhl,1,0,1.2,None,None,None,None,1.2,2,8,8,chair,nan,,nan,,9,chair\chair_09.png,0,0,1,,,1,,,67,0,67,18,localizer,chair,Stuhl
2,19,localizer,0,1,saw,10,10,3,saw\saw_03.png,saw,Säge,1,0,0.93,None,None,None,None,0.93,2,10,10,saw,nan,,nan,,3,saw\saw_03.png,0,0,1,,,1,,,68,0,68,19,localizer,saw,Säge
2,20,localizer,0,1,ball,6,6,9,ball\ball_09.png,ball,Ball,1,0,0.77,None,None,None,None,0.77,2,6,6,ball,nan,,nan,,9,ball\ball_09.png,0,0,1,,,1,,,69,0,69,20,localizer,ball,Ball
2,21,localizer,0,1,saw,10,10,9,saw\saw_09.png,saw,Säge,1,0,1.08,None,None,None,None,1.08,2,10,10,saw,nan,,nan,,9,saw\saw_09.png,0,0,1,,,1,,,70,0,70,21,localizer,saw,Säge
2,22,localizer,0,1,fish,2,2,9,fish\fish_09.png,fish,Fisch,1,0,0.81,None,None,None,None,0.81,2,2,2,fish,nan,,nan,,9,fish\fish_09.png,0,0,1,,,1,,,71,0,71,22,localizer,fish,Fisch
2,23,localizer,0,1,dress,3,3,10,dress\dress_10.png,dress,Kleid,1,0,1.03,None,None,None,None,1.03,2,3,3,dress,nan,,nan,,10,dress\dress_10.png,0,0,1,,,1,,,72,0,72,23,localizer,dress,Kleid
2,24,localizer,0,1,book,7,7,2,book\book_02.png,book,Buch,1,0,1.04,None,None,None,None,1.04,2,7,7,book,nan,,nan,,2,book\book_02.png,0,0,1,,,1,,,73,0,73,24,localizer,book,Buch
2,25,localizer,0,1,dress,3,3,8,dress\dress_08.png,dress,Kleid,1,0,0.88,None,None,None,None,0.88,2,3,3,dress,nan,,nan,,8,dress\dress_08.png,0,0,1,,,1,,,74,0,74,25,localizer,dress,Kleid
2,26,localizer,0,1,ball,6,6,7,ball\ball_07.png,ball,Ball,1,0,1.24,None,None,None,None,1.24,2,6,6,ball,nan,,nan,,7,ball\ball_07.png,0,0,1,,,1,,,75,0,75,26,localizer,ball,Ball
2,27,localizer,0,1,door,4,4,9,door\door_09.png,door,Tür,1,0,1.12,None,None,None,None,1.12,2,4,4,door,nan,,nan,,9,door\door_09.png,0,0,1,,,1,,,76,0,76,27,localizer,door,Tür
2,28,localizer,0,1,book,7,7,10,book\book_10.png,book,Buch,1,0,0.9,None,None,None,None,0.9,2,7,7,book,nan,,nan,,10,book\book_10.png,0,0,1,,,1,,,77,0,77,28,localizer,book,Buch
2,29,localizer,0,1,ball,6,6,4,ball\ball_04.png,ball,Ball,1,0,0.99,None,None,None,None,0.99,2,6,6,ball,nan,,nan,,4,ball\ball_04.png,0,0,1,,,1,,,78,0,78,29,localizer,ball,Ball
2,30,localizer,0,1,saw,10,2,7,saw\saw_07.png,fish,Fisch,1,1,1.18,r,right,None,None,1.18,2,10,2,saw,nan,,nan,r,7,saw\saw_07.png,0,1,1,,right,1,,,79,0,79,30,localizer,fish,Fisch
2,31,localizer,0,1,car,5,5,7,car\car_07.png,car,Auto,1,0,1.05,None,None,None,None,1.05,2,5,5,car,nan,,nan,,7,car\car_07.png,0,0,1,,,1,,,80,0,80,31,localizer,car,Auto
2,32,localizer,0,1,dress,3,3,4,dress\dress_04.png,dress,Kleid,1,0,1.15,None,None,None,None,1.15,2,3,3,dress,nan,,nan,,4,dress\dress_04.png,0,0,1,,,1,,,81,0,81,32,localizer,dress,Kleid
2,33,localizer,0,1,bag,1,1,4,bag\bag_04.png,bag,Tasche,1,0,1.13,None,None,None,None,1.13,2,1,1,bag,nan,,nan,,4,bag\bag_04.png,0,0,1,,,1,,,82,0,82,33,localizer,bag,Tasche
2,34,localizer,0,1,fish,2,2,6,fish\fish_06.png,fish,Fisch,1,0,0.82,None,None,None,None,0.82,2,2,2,fish,nan,,nan,,6,fish\fish_06.png,0,0,1,,,1,,,83,0,83,34,localizer,fish,Fisch
2,35,localizer,0,1,rose,9,1,6,rose\rose_06.png,bag,Tasche,1,1,1.25,r,left,None,None,1.25,2,9,1,rose,nan,,nan,r,6,rose\rose_06.png,0,1,1,,left,1,,,84,0,84,35,localizer,bag,Tasche
2,36,localizer,0,1,ball,6,6,5,ball\ball_05.png,ball,Ball,1,0,1.24,None,None,None,None,1.24,2,6,6,ball,nan,,nan,,5,ball\ball_05.png,0,0,1,,,1,,,85,0,85,36,localizer,ball,Ball
2,37,localizer,0,1,book,7,7,7,book\book_07.png,book,Buch,1,0,1.21,None,None,None,None,1.21,2,7,7,book,nan,,nan,,7,book\book_07.png,0,0,1,,,1,,,86,0,86,37,localizer,book,Buch
2,38,localizer,0,1,chair,8,8,6,chair\chair_06.png,chair,Stuhl,1,0,1.15,None,None,None,None,1.15,2,8,8,chair,nan,,nan,,6,chair\chair_06.png,0,0,1,,,1,,,87,0,87,38,localizer,chair,Stuhl
2,39,localizer,0,1,fish,2,2,10,fish\fish_10.png,fish,Fisch,1,0,1.17,None,None,None,None,1.17,2,2,2,fish,nan,,nan,,10,fish\fish_10.png,0,0,1,,,1,,,88,0,88,39,localizer,fish,Fisch
2,40,localizer,0,1,door,4,4,2,door\door_02.png,door,Tür,1,0,0.94,None,None,None,None,0.94,2,4,4,door,nan,,nan,,2,door\door_02.png,0,0,1,,,1,,,89,0,89,40,localizer,door,Tür
2,41,localizer,0,1,car,5,5,10,car\car_10.png,car,Auto,1,0,0.77,None,None,None,None,0.77,2,5,5,car,nan,,nan,,10,car\car_10.png,0,0,1,,,1,,,90,0,90,41,localizer,car,Auto
2,42,localizer,0,1,ball,6,6,8,ball\ball_08.png,ball,Ball,1,0,1.08,None,None,None,None,1.08,2,6,6,ball,nan,,nan,,8,ball\ball_08.png,0,0,1,,,1,,,91,0,91,42,localizer,ball,Ball
2,43,localizer,0,1,door,4,4,6,door\door_06.png,door,Tür,1,0,0.98,None,None,None,None,0.98,2,4,4,door,nan,,nan,,6,door\door_06.png,0,0,1,,,1,,,92,0,92,43,localizer,door,Tür
2,44,localizer,0,1,book,7,7,8,book\book_08.png,book,Buch,1,0,0.76,None,None,None,None,0.76,2,7,7,book,nan,,nan,,8,book\book_08.png,0,0,1,,,1,,,93,0,93,44,localizer,book,Buch
2,45,localizer,0,1,rose,9,9,3,rose\rose_03.png,rose,Rose,1,0,1.08,None,None,None,None,1.08,2,9,9,rose,nan,,nan,,3,rose\rose_03.png,0,0,1,,,1,,,94,0,94,45,localizer,rose,Rose
2,46,localizer,0,1,fish,2,6,8,fish\fish_08.png,ball,Ball,1,1,1.13,r,left,None,None,1.13,2,2,6,fish,nan,,nan,r,8,fish\fish_08.png,0,1,1,,left,1,,,95,0,95,46,localizer,ball,Ball
2,47,localizer,0,1,saw,10,10,2,saw\saw_02.png,saw,Säge,1,0,1.23,None,None,None,None,1.23,2,10,10,saw,nan,,nan,,2,saw\saw_02.png,0,0,1,,,1,,,96,0,96,47,localizer,saw,Säge
2,48,localizer,0,1,bag,1,1,10,bag\bag_10.png,bag,Tasche,1,0,1.21,None,None,None,None,1.21,2,1,1,bag,nan,,nan,,10,bag\bag_10.png,0,0,1,,,1,,,97,0,97,48,localizer,bag,Tasche
2,49,localizer,0,1,door,4,4,4,door\door_04.png,door,Tür,1,0,1.24,None,None,None,None,1.24,2,4,4,door,nan,,nan,,4,door\door_04.png,0,0,1,,,1,,,98,0,98,49,localizer,door,Tür
2,50,localizer,0,1,car,5,5,3,car\car_03.png,car,Auto,1,0,1.01,None,None,None,None,1.01,2,5,5,car,0.14302189997397363,r,0.4949481000076048,,3,car\car_03.png,0,0,1,,,1,,,99,0,99,50,localizer,car,Auto
3,1,localizer,0,1,dress,3,3,2,dress\dress_02.png,dress,Kleid,1,0,1.24,None,None,None,None,1.24,3,3,3,dress,nan,,nan,,2,dress\dress_02.png,0,0,1,,,1,,,100,0,100,1,localizer,dress,Kleid
3,2,localizer,0,1,bag,1,1,6,bag\bag_06.png,bag,Tasche,1,0,1.08,None,None,None,None,1.08,3,1,1,bag,nan,,nan,,6,bag\bag_06.png,0,0,1,,,1,,,101,0,101,2,localizer,bag,Tasche
3,3,localizer,0,1,rose,9,10,9,rose\rose_09.png,saw,Säge,1,1,1.08,r,right,None,None,1.08,3,9,10,rose,nan,,nan,r,9,rose\rose_09.png,0,1,1,,right,1,,,102,0,102,3,localizer,saw,Säge
3,4,localizer,0,1,door,4,4,7,door\door_07.png,door,Tür,1,0,1.03,None,None,None,None,1.03,3,4,4,door,nan,,nan,,7,door\door_07.png,0,0,1,,,1,,,103,0,103,4,localizer,door,Tür
3,5,localizer,0,1,book,7,7,8,book\book_08.png,book,Buch,1,0,1,None,None,None,None,1.0,3,7,7,book,nan,,nan,,8,book\book_08.png,0,0,1,,,1,,,104,0,104,5,localizer,book,Buch
3,6,localizer,0,1,chair,8,8,1,chair\chair_01.png,chair,Stuhl,1,0,0.96,None,None,None,None,0.96,3,8,8,chair,nan,,nan,,1,chair\chair_01.png,0,0,1,,,1,,,105,0,105,6,localizer,chair,Stuhl
3,7,localizer,0,1,saw,10,10,1,saw\saw_01.png,saw,Säge,1,0,1.04,None,None,None,None,1.04,3,10,10,saw,nan,,nan,,1,saw\saw_01.png,0,0,1,,,1,,,106,0,106,7,localizer,saw,Säge
3,8,localizer,0,1,car,5,5,10,car\car_10.png,car,Auto,1,0,0.9,None,None,None,None,0.9,3,5,5,car,nan,,nan,,10,car\car_10.png,0,0,1,,,1,,,107,0,107,8,localizer,car,Auto
3,9,localizer,0,1,ball,6,6,3,ball\ball_03.png,ball,Ball,1,0,0.9,None,None,None,None,0.9,3,6,6,ball,nan,,nan,,3,ball\ball_03.png,0,0,1,,,1,,,108,0,108,9,localizer,ball,Ball
3,10,localizer,0,1,door,4,4,2,door\door_02.png,door,Tür,1,0,1.17,None,None,None,None,1.17,3,4,4,door,nan,,nan,,2,door\door_02.png,0,0,1,,,1,,,109,0,109,10,localizer,door,Tür
3,11,localizer,0,1,rose,9,9,2,rose\rose_02.png,rose,Rose,1,0,1.17,None,None,None,None,1.17,3,9,9,rose,nan,,nan,,2,rose\rose_02.png,0,0,1,,,1,,,110,0,110,11,localizer,rose,Rose
3,12,localizer,0,1,chair,8,8,7,chair\chair_07.png,chair,Stuhl,1,0,1.13,None,None,None,None,1.13,3,8,8,chair,nan,,nan,,7,chair\chair_07.png,0,0,1,,,1,,,111,0,111,12,localizer,chair,Stuhl
3,13,localizer,0,1,fish,2,2,9,fish\fish_09.png,fish,Fisch,1,0,0.81,None,None,None,None,0.81,3,2,2,fish,nan,,nan,,9,fish\fish_09.png,0,0,1,,,1,,,112,0,112,13,localizer,fish,Fisch
