block,trial_in_block,trial_type,is_buffer,show_word,concept,concept_num,concept_num_word,exemplar_num,image_shown,word_shown_english,word_shown_german,is_prompt,is_mismatch,ITI_length,correct_response,nonmatch_pres_side,source_sequence,source_sequence_position,ITI_length_raw,block_raw,concept_num_raw,concept_num_word_raw,concept_raw,continue_button_break.duration_raw,continue_button_break.keys_raw,continue_button_break.rt_raw,correct_response_raw,exemplar_num_raw,image_shown_raw,is_buffer_raw,is_mismatch_raw,is_prompt_raw,key_resp.keys_raw,nonmatch_pres_side_raw,show_word_raw,source_sequence_position_raw,source_sequence_raw,thisN_raw,thisRepN_raw,thisTrialN_raw,trial_in_block_raw,trial_type_raw,word_shown_english_raw,word_shown_german_raw
8,9,localizer,0,1,roll,6,4,6,roll\roll_06.png,fan,Ventilator,1,1,0.81,r,right,None,None,0.81,8,6,4,roll,nan,,nan,r,6,roll\roll_06.png,0,1,1,,right,1,,,358,0,358,9,localizer,fan,Ventilator
8,10,localizer,0,1,bottle,2,2,9,bottle\bottle_09.png,bottle,Flasche,1,0,0.94,None,None,None,None,0.94,8,2,2,bottle,nan,,nan,,9,bottle\bottle_09.png,0,0,1,,,1,,,359,0,359,10,localizer,bottle,Flasche
8,11,localizer,0,1,ball,8,1,3,ball\ball_03.png,suit,Anzug,1,1,0.94,r,right,None,None,0.94,8,8,1,ball,nan,,nan,r,3,ball\ball_03.png,0,1,1,,right,1,,,360,0,360,11,localizer,suit,Anzug
8,12,localizer,0,1,saw,9,9,10,saw\saw_10.png,saw,Säge,1,0,0.95,None,None,None,None,0.95,8,9,9,saw,nan,,nan,,10,saw\saw_10.png,0,0,1,,,1,,,361,0,361,12,localizer,saw,Säge
8,13,localizer,0,1,suit,1,1,5,suit\suit_05.png,suit,Anzug,1,0,0.83,None,None,None,None,0.83,8,1,1,suit,nan,,nan,,5,suit\suit_05.png,0,0,1,,,1,,,362,0,362,13,localizer,suit,Anzug
8,14,localizer,0,1,bus,7,7,3,bus\bus_03.png,bus,Bus,1,0,0.79,None,None,None,None,0.79,8,7,7,bus,nan,,nan,,3,bus\bus_03.png,0,0,1,,,1,,,363,0,363,14,localizer,bus,Bus
8,15,localizer,0,1,bottle,2,2,8,bottle\bottle_08.png,bottle,Flasche,1,0,0.94,None,None,None,None,0.94,8,2,2,bottle,nan,,nan,,8,bottle\bottle_08.png,0,0,1,,,1,,,364,0,364,15,localizer,bottle,Flasche
8,16,localizer,0,1,saw,9,9,4,saw\saw_04.png,saw,Säge,1,0,1.01,None,None,None,None,1.01,8,9,9,saw,nan,,nan,,4,saw\saw_04.png,0,0,1,,,1,,,365,0,365,16,localizer,saw,Säge
8,17,localizer,0,1,watch,3,3,6,watch\watch_06.png,watch,Uhr,1,0,0.84,None,None,None,None,0.84,8,3,3,watch,nan,,nan,,6,watch\watch_06.png,0,0,1,,,1,,,366,0,366,17,localizer,watch,Uhr
8,18,localizer,0,1,fan,4,4,1,fan\fan_01.png,fan,Ventilator,1,0,0.87,None,None,None,None,0.87,8,4,4,fan,nan,,nan,,1,fan\fan_01.png,0,0,1,,,1,,,367,0,367,18,localizer,fan,Ventilator
8,19,localizer,0,1,suit,1,1,6,suit\suit_06.png,suit,Anzug,1,0,0.99,None,None,None,None,0.99,8,1,1,suit,nan,,nan,,6,suit\suit_06.png,0,0,1,,,1,,,368,0,368,19,localizer,suit,Anzug
8,20,localizer,0,1,desk,10,10,8,desk\desk_08.png,desk,Schreibtisch,1,0,1.12,None,None,None,None,1.12,8,10,10,desk,nan,,nan,,8,desk\desk_08.png,0,0,1,,,1,,,369,0,369,20,localizer,desk,Schreibtisch
8,21,localizer,0,1,fan,4,4,4,fan\fan_04.png,fan,Ventilator,1,0,1.07,None,None,None,None,1.07,8,4,4,fan,nan,,nan,,4,fan\fan_04.png,0,0,1,,,1,,,370,0,370,21,localizer,fan,Ventilator
8,22,localizer,0,1,ball,8,8,1,ball\ball_01.png,ball,Ball,1,0,0.91,None,None,None,None,0.91,8,8,8,ball,nan,,nan,,1,ball\ball_01.png,0,0,1,,,1,,,371,0,371,22,localizer,ball,Ball
8,23,localizer,0,1,desk,10,10,1,desk\desk_01.png,desk,Schreibtisch,1,0,1.06,None,None,None,None,1.06,8,10,10,desk,nan,,nan,,1,desk\desk_01.png,0,0,1,,,1,,,372,0,372,23,localizer,desk,Schreibtisch
8,24,localizer,0,1,bell,5,5,1,bell\bell_01.png,bell,Glocke,1,0,1.19,None,None,None,None,1.19,8,5,5,bell,nan,,nan,,1,bell\bell_01.png,0,0,1,,,1,,,373,0,373,24,localizer,bell,Glocke
8,25,localizer,0,1,bus,7,2,6,bus\bus_06.png,bottle,Flasche,1,1,0.8,r,left,None,None,0.8,8,7,2,bus,nan,,nan,r,6,bus\bus_06.png,0,1,1,,left,1,,,374,0,374,25,localizer,bottle,Flasche
8,26,localizer,0,1,watch,3,3,2,watch\watch_02.png,watch,Uhr,1,0,0.87,None,None,None,None,0.87,8,3,3,watch,nan,,nan,,2,watch\watch_02.png,0,0,1,,,1,,,375,0,375,26,localizer,watch,Uhr
8,27,localizer,0,1,bottle,2,2,1,bottle\bottle_01.png,bottle,Flasche,1,0,1.19,None,None,None,None,1.19,8,2,2,bottle,nan,,nan,,1,bottle\bottle_01.png,0,0,1,,,1,,,376,0,376,27,localizer,bottle,Flasche
8,28,localizer,0,1,desk,10,10,4,desk\desk_04.png,desk,Schreibtisch,1,0,1.01,None,None,None,None,1.01,8,10,10,desk,nan,,nan,,4,desk\desk_04.png,0,0,1,,,1,,,377,0,377,28,localizer,desk,Schreibtisch
8,29,localizer,0,1,roll,6,6,3,roll\roll_03.png,roll,Brötchen,1,0,0.82,None,None,None,None,0.82,8,6,6,roll,nan,,nan,,3,roll\roll_03.png,0,0,1,,,1,,,378,0,378,29,localizer,roll,Brötchen
8,30,localizer,0,1,fan,4,4,2,fan\fan_02.png,fan,Ventilator,1,0,1.01,None,None,None,None,1.01,8,4,4,fan,nan,,nan,,2,fan\fan_02.png,0,0,1,,,1,,,379,0,379,30,localizer,fan,Ventilator
8,31,localizer,0,1,bus,7,7,9,bus\bus_09.png,bus,Bus,1,0,0.8,None,None,None,None,0.8,8,7,7,bus,nan,,nan,,9,bus\bus_09.png,0,0,1,,,1,,,380,0,380,31,localizer,bus,Bus
8,32,localizer,0,1,watch,3,3,10,watch\watch_10.png,watch,Uhr,1,0,1.21,None,None,None,None,1.21,8,3,3,watch,nan,,nan,,10,watch\watch_10.png,0,0,1,,,1,,,381,0,381,32,localizer,watch,Uhr
8,33,localizer,0,1,suit,1,1,2,suit\suit_02.png,suit,Anzug,1,0,1.17,None,None,None,None,1.17,8,1,1,suit,nan,,nan,,2,suit\suit_02.png,0,0,1,,,1,,,382,0,382,33,localizer,suit,Anzug
8,34,localizer,0,1,bell,5,5,9,bell\bell_09.png,bell,Glocke,1,0,1.11,None,None,None,None,1.11,8,5,5,bell,nan,,nan,,9,bell\bell_09.png,0,0,1,,,1,,,383,0,383,34,localizer,bell,Glocke
8,35,localizer,0,1,saw,9,9,7,saw\saw_07.png,saw,Säge,1,0,0.97,None,None,None,None,0.97,8,9,9,saw,nan,,nan,,7,saw\saw_07.png,0,0,1,,,1,,,384,0,384,35,localizer,saw,Säge
8,36,localizer,0,1,roll,6,6,7,roll\roll_07.png,roll,Brötchen,1,0,1.24,None,None,None,None,1.24,8,6,6,roll,nan,,nan,,7,roll\roll_07.png,0,0,1,,,1,,,385,0,385,36,localizer,roll,Brötchen
8,37,localizer,0,1,fan,4,3,8,fan\fan_08.png,watch,Uhr,1,1,1.05,r,right,None,None,1.05,8,4,3,fan,nan,,nan,r,8,fan\fan_08.png,0,1,1,,right,1,,,386,0,386,37,localizer,watch,Uhr
8,38,localizer,0,1,saw,9,9,9,saw\saw_09.png,saw,Säge,1,0,0.78,None,None,None,None,0.78,8,9,9,saw,nan,,nan,,9,saw\saw_09.png,0,0,1,,,1,,,387,0,387,38,localizer,saw,Säge
8,39,localizer,0,1,suit,1,1,8,suit\suit_08.png,suit,Anzug,1,0,1.05,None,None,None,None,1.05,8,1,1,suit,nan,,nan,,8,suit\suit_08.png,0,0,1,,,1,,,388,0,388,39,localizer,suit,Anzug
8,40,localizer,0,1,ball,8,8,4,ball\ball_04.png,ball,Ball,1,0,1.17,None,None,None,None,1.17,8,8,8,ball,nan,,nan,,4,ball\ball_04.png,0,0,1,,,1,,,389,0,389,40,localizer,ball,Ball
8,41,localizer,0,1,bottle,2,2,2,bottle\bottle_02.png,bottle,Flasche,1,0,1.18,None,None,None,None,1.18,8,2,2,bottle,nan,,nan,,2,bottle\bottle_02.png,0,0,1,,,1,,,390,0,390,41,localizer,bottle,Flasche
8,42,localizer,0,1,roll,6,6,4,roll\roll_04.png,roll,Brötchen,1,0,1.13,None,None,None,None,1.13,8,6,6,roll,nan,,nan,,4,roll\roll_04.png,0,0,1,,,1,,,391,0,391,42,localizer,roll,Brötchen
8,43,localizer,0,1,bottle,2,2,7,bottle\bottle_07.png,bottle,Flasche,1,0,0.86,None,None,None,None,0.86,8,2,2,bottle,nan,,nan,,7,bottle\bottle_07.png,0,0,1,,,1,,,392,0,392,43,localizer,bottle,Flasche
8,44,localizer,0,1,ball,8,8,10,ball\ball_10.png,ball,Ball,1,0,0.9,None,None,None,None,0.9,8,8,8,ball,nan,,nan,,10,ball\ball_10.png,0,0,1,,,1,,,393,0,393,44,localizer,ball,Ball
8,45,localizer,0,1,suit,1,1,4,suit\suit_04.png,suit,Anzug,1,0,0.82,None,None,None,None,0.82,8,1,1,suit,nan,,nan,,4,suit\suit_04.png,0,0,1,,,1,,,394,0,394,45,localizer,suit,Anzug
8,46,localizer,0,1,bell,5,5,6,bell\bell_06.png,bell,Glocke,1,0,1.1,None,None,None,None,1.1,8,5,5,bell,nan,,nan,,6,bell\bell_06.png,0,0,1,,,1,,,395,0,395,46,localizer,bell,Glocke
8,47,localizer,0,1,watch,3,3,8,watch\watch_08.png,watch,Uhr,1,0,0.83,None,None,None,None,0.83,8,3,3,watch,nan,,nan,,8,watch\watch_08.png,0,0,1,,,1,,,396,0,396,47,localizer,watch,Uhr
8,48,localizer,0,1,bell,5,6,4,bell\bell_04.png,roll,Brötchen,1,1,1.23,r,left,None,None,1.23,8,5,6,bell,nan,,nan,r,4,bell\bell_04.png,0,1,1,,left,1,,,397,0,397,48,localizer,roll,Brötchen
8,49,localizer,0,1,desk,10,10,5,desk\desk_05.png,desk,Schreibtisch,1,0,1.15,None,None,None,None,1.15,8,10,10,desk,nan,,nan,,5,desk\desk_05.png,0,0,1,,,1,,,398,0,398,49,localizer,desk,Schreibtisch
8,50,localizer,0,1,ball,8,8,9,ball\ball_09.png,ball,Ball,1,0,0.9,None,None,None,None,0.9,8,8,8,ball,0.13589180000008128,r,1.856432600000062,,9,ball\ball_09.png,0,0,1,,,1,,,399,0,399,50,localizer,ball,Ball
9,1,localizer,0,1,saw,9,9,8,saw\saw_08.png,saw,Säge,1,0,1.23,None,None,None,None,1.23,9,9,9,saw,nan,,nan,,8,saw\saw_08.png,0,0,1,,,1,,,400,0,400,1,localizer,saw,Säge
9,2,localizer,0,1,bus,7,7,1,bus\bus_01.png,bus,Bus,1,0,0.85,None,None,None,None,0.85,9,7,7,bus,nan,,nan,,1,bus\bus_01.png,0,0,1,,,1,,,401,0,401,2,localizer,bus,Bus
9,3,localizer,0,1,fan,4,4,7,fan\fan_07.png,fan,Ventilator,1,0,0.95,None,None,None,None,0.95,9,4,4,fan,nan,,nan,,7,fan\fan_07.png,0,0,1,,,1,,,402,0,402,3,localizer,fan,Ventilator
9,4,localizer,0,1,ball,8,8,5,ball\ball_05.png,ball,Ball,1,0,1.21,None,None,None,None,1.21,9,8,8,ball,nan,,nan,,5,ball\ball_05.png,0,0,1,,,1,,,403,0,403,4,localizer,ball,Ball
9,5,localizer,0,1,suit,1,1,10,suit\suit_10.png,suit,Anzug,1,0,0.92,None,None,None,None,0.92,9,1,1,suit,nan,,nan,,10,suit\suit_10.png,0,0,1,,,1,,,404,0,404,5,localizer,suit,Anzug
9,6,localizer,0,1,roll,6,6,3,roll\roll_03.png,roll,Brötchen,1,0,0.8,None,None,None,None,0.8,9,6,6,roll,nan,,nan,,3,roll\roll_03.png,0,0,1,,,1,,,405,0,405,6,localizer,roll,Brötchen
9,7,localizer,0,1,watch,3,3,4,watch\watch_04.png,watch,Uhr,1,0,1.08,None,None,None,None,1.08,9,3,3,watch,nan,,nan,,4,watch\watch_04.png,0,0,1,,,1,,,406,0,406,7,localizer,watch,Uhr
9,8,localizer,0,1,fan,4,4,2,fan\fan_02.png,fan,Ventilator,1,0,1.16,None,None,None,None,1.16,9,4,4,fan,nan,,nan,,2,fan\fan_02.png,0,0,1,,,1,,,407,0,407,8,localizer,fan,Ventilator
9,9,localizer,0,1,bottle,2,2,3,bottle\bottle_03.png,bottle,Flasche,1,0,1.06,None,None,None,None,1.06,9,2,2,bottle,nan,,nan,,3,bottle\bottle_03.png,0,0,1,,,1,,,408,0,408,9,localizer,bottle,Flasche
9,10,localizer,0,1,bell,5,3,10,bell\bell_10.png,watch,Uhr,1,1,1,r,left,None,None,1.0,9,5,3,bell,nan,,nan,r,10,bell\bell_10.png,0,1,1,,left,1,,,409,0,409,10,localizer,watch,Uhr
9,11,localizer,0,1,roll,6,6,2,roll\roll_02.png,roll,Brötchen,1,0,0.85,None,None,None,None,0.85,9,6,6,roll,nan,,nan,,2,roll\roll_02.png,0,0,1,,,1,,,410,0,410,11,localizer,roll,Brötchen
9,12,localizer,0,1,bell,5,5,2,bell\bell_02.png,bell,Glocke,1,0,1.2,None,None,None,None,1.2,9,5,5,bell,nan,,nan,,2,bell\bell_02.png,0,0,1,,,1,,,411,0,411,12,localizer,bell,Glocke
9,13,localizer,0,1,saw,9,9,5,saw\saw_05.png,saw,Säge,1,0,0.79,None,None,None,None,0.79,9,9,9,saw,nan,,nan,,5,saw\saw_05.png,0,0,1,,,1,,,412,0,412,13,localizer,saw,Säge
9,14,localizer,0,1,bus,7,7,2,bus\bus_02.png,bus,Bus,1,0,0.91,None,None,None,None,0.91,9,7,7,bus,nan,,nan,,2,bus\bus_02.png,0,0,1,,,1,,,413,0,413,14,localizer,bus,Bus
9,15,localizer,0,1,watch,3,3,5,watch\watch_05.png,watch,Uhr,1,0,1.23,None,None,None,None,1.23,9,3,3,watch,nan,,nan,,5,watch\watch_05.png,0,0,1,,,1,,,414,0,414,15,localizer,watch,Uhr
9,16,localizer,0,1,saw,9,4,9,saw\saw_09.png,fan,Ventilator,1,1,0.97,r,right,None,None,0.97,9,9,4,saw,nan,,nan,r,9,saw\saw_09.png,0,1,1,,right,1,,,415,0,415,16,localizer,fan,Ventilator
9,17,localizer,0,1,suit,1,1,6,suit\suit_06.png,suit,Anzug,1,0,0.97,None,None,None,None,0.97,9,1,1,suit,nan,,nan,,6,suit\suit_06.png,0,0,1,,,1,,,416,0,416,17,localizer,suit,Anzug
9,18,localizer,0,1,bell,5,5,4,bell\bell_04.png,bell,Glocke,1,0,0.98,None,None,None,None,0.98,9,5,5,bell,nan,,nan,,4,bell\bell_04.png,0,0,1,,,1,,,417,0,417,18,localizer,bell,Glocke
9,19,localizer,0,1,fan,4,4,8,fan\fan_08.png,fan,Ventilator,1,0,0.81,None,None,None,None,0.81,9,4,4,fan,nan,,nan,,8,fan\fan_08.png,0,0,1,,,1,,,418,0,418,19,localizer,fan,Ventilator
9,20,localizer,0,1,saw,9,9,1,saw\saw_01.png,saw,Säge,1,0,0.89,None,None,None,None,0.89,9,9,9,saw,nan,,nan,,1,saw\saw_01.png,0,0,1,,,1,,,419,0,419,20,localizer,saw,Säge
9,21,localizer,0,1,desk,10,10,2,desk\desk_02.png,desk,Schreibtisch,1,0,1.07,None,None,None,None,1.07,9,10,10,desk,nan,,nan,,2,desk\desk_02.png,0,0,1,,,1,,,420,0,420,21,localizer,desk,Schreibtisch
9,22,localizer,0,1,ball,8,8,2,ball\ball_02.png,ball,Ball,1,0,1.2,None,None,None,None,1.2,9,8,8,ball,nan,,nan,,2,ball\ball_02.png,0,0,1,,,1,,,421,0,421,22,localizer,ball,Ball
9,23,localizer,0,1,saw,9,9,7,saw\saw_07.png,saw,Säge,1,0,0.85,None,None,None,None,0.85,9,9,9,saw,nan,,nan,,7,saw\saw_07.png,0,0,1,,,1,,,422,0,422,23,localizer,saw,Säge
9,24,localizer,0,1,roll,6,6,6,roll\roll_06.png,roll,Brötchen,1,0,1.11,None,None,None,None,1.11,9,6,6,roll,nan,,nan,,6,roll\roll_06.png,0,0,1,,,1,,,423,0,423,24,localizer,roll,Brötchen
9,25,localizer,0,1,bottle,2,2,2,bottle\bottle_02.png,bottle,Flasche,1,0,1.09,None,None,None,None,1.09,9,2,2,bottle,nan,,nan,,2,bottle\bottle_02.png,0,0,1,,,1,,,424,0,424,25,localizer,bottle,Flasche
9,26,localizer,0,1,desk,10,10,6,desk\desk_06.png,desk,Schreibtisch,1,0,1.13,None,None,None,None,1.13,9,10,10,desk,nan,,nan,,6,desk\desk_06.png,0,0,1,,,1,,,425,0,425,26,localizer,desk,Schreibtisch
9,27,localizer,0,1,fan,4,4,4,fan\fan_04.png,fan,Ventilator,1,0,0.93,None,None,None,None,0.93,9,4,4,fan,nan,,nan,,4,fan\fan_04.png,0,0,1,,,1,,,426,0,426,27,localizer,fan,Ventilator
9,28,localizer,0,1,bus,7,7,4,bus\bus_04.png,bus,Bus,1,0,0.89,None,None,None,None,0.89,9,7,7,bus,nan,,nan,,4,bus\bus_04.png,0,0,1,,,1,,,427,0,427,28,localizer,bus,Bus
9,29,localizer,0,1,roll,6,9,9,roll\roll_09.png,saw,Säge,1,1,1.11,r,left,None,None,1.11,9,6,9,roll,nan,,nan,r,9,roll\roll_09.png,0,1,1,,left,1,,,428,0,428,29,localizer,saw,Säge
9,30,localizer,0,1,bus,7,7,6,bus\bus_06.png,bus,Bus,1,0,0.83,None,None,None,None,0.83,9,7,7,bus,nan,,nan,,6,bus\bus_06.png,0,0,1,,,1,,,429,0,429,30,localizer,bus,Bus
9,31,localizer,0,1,bottle,2,2,6,bottle\bottle_06.png,bottle,Flasche,1,0,1.08,None,None,None,None,1.08,9,2,2,bottle,nan,,nan,,6,bottle\bottle_06.png,0,0,1,,,1,,,430,0,430,31,localizer,bottle,Flasche
9,32,localizer,0,1,desk,10,10,1,desk\desk_01.png,desk,Schreibtisch,1,0,0.84,None,None,None,None,0.84,9,10,10,desk,nan,,nan,,1,desk\desk_01.png,0,0,1,,,1,,,431,0,431,32,localizer,desk,Schreibtisch
9,33,localizer,0,1,roll,6,6,1,roll\roll_01.png,roll,Brötchen,1,0,0.96,None,None,None,None,0.96,9,6,6,roll,nan,,nan,,1,roll\roll_01.png,0,0,1,,,1,,,432,0,432,33,localizer,roll,Brötchen
9,34,localizer,0,1,watch,3,3,8,watch\watch_08.png,watch,Uhr,1,0,0.88,None,None,None,None,0.88,9,3,3,watch,nan,,nan,,8,watch\watch_08.png,0,0,1,,,1,,,433,0,433,34,localizer,watch,Uhr
9,35,localizer,0,1,bus,7,10,9,bus\bus_09.png,desk,Schreibtisch,1,1,1.11,r,left,None,None,1.11,9,7,10,bus,nan,,nan,r,9,bus\bus_09.png,0,1,1,,left,1,,,434,0,434,35,localizer,desk,Schreibtisch
9,36,localizer,0,1,bell,5,5,8,bell\bell_08.png,bell,Glocke,1,0,1.06,None,None,None,None,1.06,9,5,5,bell,nan,,nan,,8,bell\bell_08.png,0,0,1,,,1,,,435,0,435,36,localizer,bell,Glocke
9,37,localizer,0,1,fan,4,4,10,fan\fan_10.png,fan,Ventilator,1,0,1.14,None,None,None,None,1.14,9,4,4,fan,nan,,nan,,10,fan\fan_10.png,0,0,1,,,1,,,436,0,436,37,localizer,fan,Ventilator
9,38,localizer,0,1,suit,1,1,3,suit\suit_03.png,suit,Anzug,1,0,1.09,None,None,None,None,1.09,9,1,1,suit,nan,,nan,,3,suit\suit_03.png,0,0,1,,,1,,,437,0,437,38,localizer,suit,Anzug
9,39,localizer,0,1,watch,3,3,3,watch\watch_03.png,watch,Uhr,1,0,1.18,None,None,None,None,1.18,9,3,3,watch,nan,,nan,,3,watch\watch_03.png,0,0,1,,,1,,,438,0,438,39,localizer,watch,Uhr
9,40,localizer,0,1,bottle,2,2,9,bottle\bottle_09.png,bottle,Flasche,1,0,0.84,None,None,None,None,0.84,9,2,2,bottle,nan,,nan,,9,bottle\bottle_09.png,0,0,1,,,1,,,439,0,439,40,localizer,bottle,Flasche
9,41,localizer,0,1,ball,8,8,7,ball\ball_07.png,ball,Ball,1,0,1.17,None,None,None,None,1.17,9,8,8,ball,nan,,nan,,7,ball\ball_07.png,0,0,1,,,1,,,440,0,440,41,localizer,ball,Ball
9,42,localizer,0,1,bottle,2,2,8,bottle\bottle_08.png,bottle,Flasche,1,0,1.1,None,None,None,None,1.1,9,2,2,bottle,nan,,nan,,8,bottle\bottle_08.png,0,0,1,,,1,,,441,0,441,42,localizer,bottle,Flasche
9,43,localizer,0,1,watch,3,3,6,watch\watch_06.png,watch,Uhr,1,0,0.94,None,None,None,None,0.94,9,3,3,watch,nan,,nan,,6,watch\watch_06.png,0,0,1,,,1,,,442,0,442,43,localizer,watch,Uhr
9,44,localizer,0,1,bell,5,5,1,bell\bell_01.png,bell,Glocke,1,0,0.77,None,None,None,None,0.77,9,5,5,bell,nan,,nan,,1,bell\bell_01.png,0,0,1,,,1,,,443,0,443,44,localizer,bell,Glocke
9,45,localizer,0,1,desk,10,10,5,desk\desk_05.png,desk,Schreibtisch,1,0,0.86,None,None,None,None,0.86,9,10,10,desk,nan,,nan,,5,desk\desk_05.png,0,0,1,,,1,,,444,0,444,45,localizer,desk,Schreibtisch
9,46,localizer,0,1,suit,1,1,4,suit\suit_04.png,suit,Anzug,1,0,1.18,None,None,None,None,1.18,9,1,1,suit,nan,,nan,,4,suit\suit_04.png,0,0,1,,,1,,,445,0,445,46,localizer,suit,Anzug
9,47,localizer,0,1,ball,8,3,1,ball\ball_01.png,watch,Uhr,1,1,1.12,r,right,None,None,1.12,9,8,3,ball,nan,,nan,r,1,ball\ball_01.png,0,1,1,,right,1,,,446,0,446,47,localizer,watch,Uhr
9,48,localizer,0,1,suit,1,1,1,suit\suit_01.png,suit,Anzug,1,0,1.14,None,None,None,None,1.14,9,1,1,suit,nan,,nan,,1,suit\suit_01.png,0,0,1,,,1,,,447,0,447,48,localizer,suit,Anzug
9,49,localizer,0,1,ball,8,8,8,ball\ball_08.png,ball,Ball,1,0,1.24,None,None,None,None,1.24,9,8,8,ball,nan,,nan,,8,ball\ball_08.png,0,0,1,,,1,,,448,0,448,49,localizer,ball,Ball
9,50,localizer,0,1,desk,10,10,7,desk\desk_07.png,desk,Schreibtisch,1,0,1.16,None,None,None,None,1.16,9,10,10,desk,0.14239520000000994,r,1.2061031999996885,,7,desk\desk_07.png,0,0,1,,,1,,,449,0,449,50,localizer,desk,Schreibtisch
10,1,localizer,0,1,bell,5,5,9,bell\bell_09.png,bell,Glocke,1,0,1.08,None,None,None,None,1.08,10,5,5,bell,nan,,nan,,9,bell\bell_09.png,0,0,1,,,1,,,450,0,450,1,localizer,bell,Glocke
10,2,localizer,0,1,desk,10,2,3,desk\desk_03.png,bottle,Flasche,1,1,0.99,r,right,None,None,0.99,10,10,2,desk,nan,,nan,r,3,desk\desk_03.png,0,1,1,,right,1,,,451,0,451,2,localizer,bottle,Flasche
10,3,localizer,0,1,fan,4,4,1,fan\fan_01.png,fan,Ventilator,1,0,0.79,None,None,None,None,0.79,10,4,4,fan,nan,,nan,,1,fan\fan_01.png,0,0,1,,,1,,,452,0,452,3,localizer,fan,Ventilator
10,4,localizer,0,1,watch,3,3,7,watch\watch_07.png,watch,Uhr,1,0,0.91,None,None,None,None,0.91,10,3,3,watch,nan,,nan,,7,watch\watch_07.png,0,0,1,,,1,,,453,0,453,4,localizer,watch,Uhr
10,5,localizer,0,1,ball,8,8,10,ball\ball_10.png,ball,Ball,1,0,0.92,None,None,None,None,0.92,10,8,8,ball,nan,,nan,,10,ball\ball_10.png,0,0,1,,,1,,,454,0,454,5,localizer,ball,Ball
10,6,localizer,0,1,roll,6,6,7,roll\roll_07.png,roll,Brötchen,1,0,0.85,None,None,None,None,0.85,10,6,6,roll,nan,,nan,,7,roll\roll_07.png,0,0,1,,,1,,,455,0,455,6,localizer,roll,Brötchen
10,7,localizer,0,1,bus,7,7,7,bus\bus_07.png,bus,Bus,1,0,0.8,None,None,None,None,0.8,10,7,7,bus,nan,,nan,,7,bus\bus_07.png,0,0,1,,,1,,,456,0,456,7,localizer,bus,Bus
10,8,localizer,0,1,saw,9,9,3,saw\saw_03.png,saw,Säge,1,0,0.92,None,None,None,None,0.92,10,9,9,saw,nan,,nan,,3,saw\saw_03.png,0,0,1,,,1,,,457,0,457,8,localizer,saw,Säge
10,9,localizer,0,1,bus,7,7,10,bus\bus_10.png,bus,Bus,1,0,0.83,None,None,None,None,0.83,10,7,7,bus,nan,,nan,,10,bus\bus_10.png,0,0,1,,,1,,,458,0,458,9,localizer,bus,Bus
10,10,localizer,0,1,bottle,2,2,10,bottle\bottle_10.png,bottle,Flasche,1,0,1.18,None,None,None,None,1.18,10,2,2,bottle,nan,,nan,,10,bottle\bottle_10.png,0,0,1,,,1,,,459,0,459,10,localizer,bottle,Flasche
10,11,localizer,0,1,ball,8,8,9,ball\ball_09.png,ball,Ball,1,0,0.83,None,None,None,None,0.83,10,8,8,ball,nan,,nan,,9,ball\ball_09.png,0,0,1,,,1,,,460,0,460,11,localizer,ball,Ball
10,12,localizer,0,1,roll,6,6,4,roll\roll_04.png,roll,Brötchen,1,0,0.87,None,None,None,None,0.87,10,6,6,roll,nan,,nan,,4,roll\roll_04.png,0,0,1,,,1,,,461,0,461,12,localizer,roll,Brötchen
10,13,localizer,0,1,suit,1,1,9,suit\suit_09.png,suit,Anzug,1,0,1.25,None,None,None,None,1.25,10,1,1,suit,nan,,nan,,9,suit\suit_09.png,0,0,1,,,1,,,462,0,462,13,localizer,suit,Anzug
10,14,localizer,0,1,fan,4,4,6,fan\fan_06.png,fan,Ventilator,1,0,0.98,None,None,None,None,0.98,10,4,4,fan,nan,,nan,,6,fan\fan_06.png,0,0,1,,,1,,,463,0,463,14,localizer,fan,Ventilator
10,15,localizer,0,1,bottle,2,2,5,bottle\bottle_05.png,bottle,Flasche,1,0,1.22,None,None,None,None,1.22,10,2,2,bottle,nan,,nan,,5,bottle\bottle_05.png,0,0,1,,,1,,,464,0,464,15,localizer,bottle,Flasche
10,16,localizer,0,1,bell,5,5,5,bell\bell_05.png,bell,Glocke,1,0,1.12,None,None,None,None,1.12,10,5,5,bell,nan,,nan,,5,bell\bell_05.png,0,0,1,,,1,,,465,0,465,16,localizer,bell,Glocke
10,17,localizer,0,1,bus,7,8,5,bus\bus_05.png,ball,Ball,1,1,1.22,r,left,None,None,1.22,10,7,8,bus,nan,,nan,r,5,bus\bus_05.png,0,1,1,,left,1,,,466,0,466,17,localizer,ball,Ball
10,18,localizer,0,1,saw,9,9,10,saw\saw_10.png,saw,Säge,1,0,1.04,None,None,None,None,1.04,10,9,9,saw,nan,,nan,,10,saw\saw_10.png,0,0,1,,,1,,,467,0,467,18,localizer,saw,Säge
10,19,localizer,0,1,bottle,2,2,7,bottle\bottle_07.png,bottle,Flasche,1,0,1.05,None,None,None,None,1.05,10,2,2,bottle,nan,,nan,,7,bottle\bottle_07.png,0,0,1,,,1,,,468,0,468,19,localizer,bottle,Flasche
10,20,localizer,0,1,saw,9,9,2,saw\saw_02.png,saw,Säge,1,0,0.77,None,None,None,None,0.77,10,9,9,saw,nan,,nan,,2,saw\saw_02.png,0,0,1,,,1,,,469,0,469,20,localizer,saw,Säge
