subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
0	1	31	image	204.72776099999828	0.7626643666665416	image	flower	flower_10.jpg	n/a	n/a	n/a	1	n/a
0	1	31	word	205.49042536666482	0.9767276000020502	word	flower_en	n/a	n/a	n/a	n/a	1	n/a
0	1	31	possible_button_press	207.19723539999904	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	31	fix_cross_after_trial	207.21331559999817	1.1041030666677045	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	32	image	208.35379610000018	0.763115566664311	image	dog	dog_10.jpg	n/a	n/a	n/a	1	n/a
0	1	32	word	209.1169116666645	0.9331777000006696	word	dog_en	n/a	n/a	n/a	n/a	1	n/a
0	1	32	possible_button_press	210.80600200000117	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	32	fix_cross_after_trial	210.82183720000103	0.7501775666644619	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	33	image	211.59201969999776	0.7562553666687393	image	ball	ball_29.jpg	n/a	n/a	n/a	1	n/a
0	1	33	word	212.3482750666665	0.9535022999989451	word	ball_en	n/a	n/a	n/a	n/a	1	n/a
0	1	33	possible_button_press	214.0389757999983	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	33	fix_cross_after_trial	214.0550602000003	1.0615107666674533	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	34	image	215.13282999999865	0.7568296666688923	image	chair	chair_05.jpg	n/a	n/a	n/a	1	n/a
0	1	34	word	215.88965966666754	0.9338372999991407	word	chair_en	n/a	n/a	n/a	n/a	1	n/a
0	1	34	possible_button_press	217.5774429000012	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	34	fix_cross_after_trial	217.5900201000004	0.9847493666641469	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	35	image	218.60062710000057	0.7577145666657827	image	flower	flower_15.jpg	n/a	n/a	n/a	1	n/a
0	1	35	word	219.35834166666635	0.9773324999987381	word	flower_en	n/a	n/a	n/a	n/a	1	n/a
0	1	35	possible_button_press	221.04519829999845	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	35	fix_cross_after_trial	221.06149979999827	0.8798022666672125	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	36	image	221.99046530000123	0.7650181666652145	image	hammer	hammer_43.jpg	n/a	n/a	n/a	1	n/a
0	1	36	word	222.75548346666645	0.9396711000008509	word	hammer_en	n/a	n/a	n/a	n/a	1	n/a
0	1	36	possible_button_press	224.4573175000005	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	36	fix_cross_after_trial	224.4744236000006	1.0662127666658137	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	37	image	225.54815999999846	0.762077166666387	image	house	house_06.jpg	n/a	n/a	n/a	1	n/a
0	1	37	word	226.31023716666485	0.9664030000021739	word	house_en	n/a	n/a	n/a	n/a	1	n/a
0	1	37	possible_button_press	228.00034809999852	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	37	fix_cross_after_trial	228.0177408999989	0.7855765666684249	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	38	image	228.88352690000102	0.7683323666645094	image	ball	ball_32.jpg	n/a	n/a	n/a	0	n/a
0	1	38	word	229.65185926666553	0.9026999000016076	word	bread_en	n/a	n/a	n/a	n/a	0	n/a
0	1	38	possible_button_press	231.3374189999995	0.0	response	n/a	n/a	[]	m	r	0	0
0	1	38	fix_cross_after_trial	231.35009939999873	1.1203508666660866	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	39	image	232.51463239999794	0.7498528666694995	image	chair	chair_48.jpg	n/a	n/a	n/a	1	n/a
0	1	39	word	233.26448526666744	0.9384782999986783	word	chair_en	n/a	n/a	n/a	n/a	1	n/a
0	1	39	possible_button_press	234.949776999998	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	39	fix_cross_after_trial	234.9659642000006	0.8559433666671623	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	40	image	235.843104399999	0.7573622666680251	image	dog	dog_11.jpg	n/a	n/a	n/a	1	n/a
0	1	40	word	236.60046666666702	0.9173695999998017	word	dog_en	n/a	n/a	n/a	n/a	1	n/a
0	1	40	possible_button_press	238.30789739999818	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	40	fix_cross_after_trial	238.32066599999962	1.0914573666671288	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	41	image	239.46530239999993	0.7615773666659891	image	hand	hand_47.jpg	n/a	n/a	n/a	1	n/a
0	1	41	word	240.22687976666592	0.8457057999985409	word	hand_en	n/a	n/a	n/a	n/a	1	n/a
0	1	41	possible_button_press	241.93816109999898	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	41	fix_cross_after_trial	241.95447950000016	0.7845438666666098	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	42	image	242.77907409999898	0.7611456666675451	image	bread	bread_45.jpg	n/a	n/a	n/a	1	n/a
0	1	42	word	243.54021976666652	0.887526099999377	word	bread_en	n/a	n/a	n/a	n/a	1	n/a
0	1	42	possible_button_press	245.23465690000012	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	42	fix_cross_after_trial	245.24912549999863	1.0985462666688193	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	43	image	246.38773260000016	0.7558350666661511	image	jacket	jacket_35.jpg	n/a	n/a	n/a	1	n/a
0	1	43	word	247.1435676666663	0.9685281999991275	word	jacket_en	n/a	n/a	n/a	n/a	1	n/a
0	1	43	possible_button_press	248.83416790000047	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	43	fix_cross_after_trial	248.85180190000028	1.1653024666668728	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	44	image	250.0373213999992	0.7617424666680392	image	chair	chair_33.jpg	n/a	n/a	n/a	0	n/a
0	1	44	word	250.79906386666724	1.0146562999980233	word	bicycle_en	n/a	n/a	n/a	n/a	0	n/a
0	1	44	possible_button_press	252.49752660000013	0.0	response	n/a	n/a	[]	m	r	0	0
0	1	44	fix_cross_after_trial	252.51392670000132	1.1736041666665926	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	45	image	253.71835089999877	0.765124066667596	image	house	house_19.jpg	n/a	n/a	n/a	1	n/a
0	1	45	word	254.48347496666636	0.9778198999993037	word	house_en	n/a	n/a	n/a	n/a	1	n/a
0	1	45	possible_button_press	256.18645919999835	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	45	fix_cross_after_trial	256.2033812000009	1.054651866663562	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	46	image	257.2852273999997	0.7550953666652731	image	hand	hand_03.jpg	n/a	n/a	n/a	1	n/a
0	1	46	word	258.040322766665	0.8458583999999973	word	hand_en	n/a	n/a	n/a	n/a	1	n/a
0	1	46	possible_button_press	259.7533457999998	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	46	fix_cross_after_trial	259.76986810000017	1.0678652666649668	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	47	image	260.8699831999984	0.75695596666651	image	house	house_48.jpg	n/a	n/a	n/a	1	n/a
0	1	47	word	261.6269391666649	0.970717500000319	word	house_en	n/a	n/a	n/a	n/a	1	n/a
0	1	47	possible_button_press	263.3240326000014	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	47	fix_cross_after_trial	263.34727790000034	0.9997487666662437	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	48	image	264.365675699999	0.7584942666655934	image	hammer	hammer_32.jpg	n/a	n/a	n/a	1	n/a
0	1	48	word	265.12416996666457	0.949273300000641	word	hammer_en	n/a	n/a	n/a	n/a	1	n/a
0	1	48	possible_button_press	266.83391050000137	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	48	fix_cross_after_trial	266.8495746000008	1.2616537666656313	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	49	image	268.14138230000026	0.7563989666671205	image	jacket	jacket_40.jpg	n/a	n/a	n/a	1	n/a
0	1	49	word	268.8977812666674	0.9675680999971519	word	jacket_en	n/a	n/a	n/a	n/a	1	n/a
0	1	49	possible_button_press	270.6005017999996	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	49	fix_cross_after_trial	270.6152288999983	0.9557239666685291	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	50	image	271.617229200001	0.7526541666668436	image	hand	hand_04.jpg	n/a	n/a	n/a	1	n/a
0	1	50	word	272.36988336666786	0.8630616999980703	word	hand_en	n/a	n/a	n/a	n/a	1	n/a
0	1	50	possible_button_press	274.0834427000009	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	50	fix_cross_after_trial	274.1065094000005	1.0827876666664906	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	50	break_instruction	275.18395529999907	15.011760166668182	break	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	51	image	540.3422628000008	0.7509218666639299	image	bread	bread_08.jpg	n/a	n/a	n/a	1	n/a
0	2	51	word	541.0931846666647	0.8944554000008793	word	bread_en	n/a	n/a	n/a	n/a	1	n/a
0	2	51	possible_button_press	542.7838566999999	0.0	response	n/a	n/a	[]	m	m	1	1
0	2	51	fix_cross_after_trial	542.802491800001	0.9010338666669213	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	52	image	543.729222599999	0.7547322666689524	image	bicycle	bicycle_10.jpg	n/a	n/a	n/a	1	n/a
0	2	52	word	544.483954866668	1.02433199999723	word	bicycle_en	n/a	n/a	n/a	n/a	1	n/a
0	2	52	possible_button_press	546.1696975000013	0.0	response	n/a	n/a	[]	m	m	1	1
0	2	52	fix_cross_after_trial	546.1836417999984	1.2191798666683553	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	53	image	547.4216167000013	0.7612633666651618	image	ball	ball_26.jpg	n/a	n/a	n/a	1	n/a
0	2	53	word	548.1828800666665	0.9493395999998029	word	ball_en	n/a	n/a	n/a	n/a	1	n/a
0	2	53	possible_button_press	549.8834060000008	0.0	response	n/a	n/a	[]	m	m	1	1
0	2	53	fix_cross_after_trial	549.9003297999989	1.0337867666678449	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	54	image	550.9493426000008	0.7586421666640035	image	flower	flower_36.jpg	n/a	n/a	n/a	1	n/a
0	2	54	word	551.7079847666648	0.9672318000011728	word	flower_en	n/a	n/a	n/a	n/a	1	n/a
0	2	54	possible_button_press	553.4092569999993	0.0	response	n/a	n/a	[]	m	m	1	1
0	2	54	fix_cross_after_trial	553.4257986999983	1.1802829666669368	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	55	image	554.6229055000003	0.7548078666661695	image	bicycle	bicycle_11.jpg	n/a	n/a	n/a	1	n/a
0	2	55	word	555.3777133666665	1.0182161000011547	word	bicycle_en	n/a	n/a	n/a	n/a	1	n/a
0	2	55	possible_button_press	557.0792856000007	0.0	response	n/a	n/a	[]	m	m	1	1
0	2	55	fix_cross_after_trial	557.0955031000012	0.9282687666639049	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	56	image	558.0567950000004	0.75041986666497	image	hammer	hammer_17.jpg	n/a	n/a	n/a	1	n/a
0	2	56	word	558.8072148666654	0.951039600000513	word	hammer_en	n/a	n/a	n/a	n/a	1	n/a
0	2	56	possible_button_press	560.5156470000002	0.0	response	n/a	n/a	[]	m	m	1	1
0	2	56	fix_cross_after_trial	560.532019899998	1.234247266668035	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	57	image	561.795601400001	0.7520988666658468	image	chair	chair_34.jpg	n/a	n/a	n/a	1	n/a
0	2	57	word	562.5477002666669	0.9486357999994652	word	chair_en	n/a	n/a	n/a	n/a	1	n/a
0	2	57	possible_button_press	564.2545280999984	0.0	response	n/a	n/a	[]	m	m	1	1
0	2	57	fix_cross_after_trial	564.2671098999999	1.135621666664747	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	58	image	565.4287579999982	0.7561606666679381	image	flower	flower_28.jpg	n/a	n/a	n/a	0	n/a
0	2	58	word	566.1849186666661	0.9348357000017131	word	ball_en	n/a	n/a	n/a	n/a	0	n/a
0	2	58	possible_button_press	567.8829002999992	0.0	response	n/a	n/a	[]	m	r	0	0
0	2	58	fix_cross_after_trial	567.898919700001	0.884180866665929	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	59	image	568.8372648000004	0.7495539666672357	image	hammer	hammer_14.jpg	n/a	n/a	n/a	1	n/a
0	2	59	word	569.5868187666676	0.9467008999999962	word	hammer_en	n/a	n/a	n/a	n/a	1	n/a
0	2	59	possible_button_press	571.2770874999987	0.0	response	n/a	n/a	[]	m	m	1	1
0	2	59	fix_cross_after_trial	571.2887908000012	0.8490247666634332	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	2	60	image	572.2121565999987	0.7608031666679835	image	ball	ball_17.jpg	n/a	n/a	n/a	1	n/a
0	2	60	word	572.9729597666667	0.9536866999987978	word	ball_en	n/a	n/a	n/a	n/a	1	n/a
