subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	trigger_value	trigger_onset	trigger_delay	response_time	response	expected_response	wrd_img_match	correct
0	n/a	n/a	exp_start	0.0018371000041952357	0.0	trigger	n/a	n/a	255	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part1	0.06379510000988375	2.284191300001112	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part2	2.362182100012433	0.8362579999957234	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part3	3.227409800005262	0.5038454000023194	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part4	3.760542100004386	0.6702823000086937	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start	40.899678700006916	1.1704751999932341	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start_2	42.09848400000192	n/a	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	1	image	43.143376700012595	0.7581393666662422	image	hammer	hammer_47.jpg	7	43.14350540000305	0.0001286999904550612	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	43.14350540000305	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	43.900256700013415	0.0	trigger	n/a	n/a	107	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	1	word	43.90151606667884	0.531373399993754	word	Hammer_german	n/a	107	43.900256700013415	-0.00125936666542259	n/a	n/a	n/a	1	n/a
0	1	1	possible_button_press	45.38887340000656	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	1	1	fix_cross_after_trial	45.40049140001065	0.982827766656797	fixation cross	n/a	n/a	94	45.40053450000414	4.3099993490614e-05	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	fix_cross_iti	45.40053450000414	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	2	image	46.456273900010274	0.7604453666611022	image	hand	hand_50.jpg	8	46.456404500000644	0.00013059999037068337	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	46.456404500000644	0.0	trigger	n/a	n/a	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	2	word	47.216719266671376	0.49977920000674203	word	Hand_german	n/a	108	47.23283780000929	0.016118533337916574	n/a	n/a	n/a	1	n/a
0	n/a	n/a	word	47.23283780000929	0.0	trigger	n/a	n/a	108	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	2	possible_button_press	48.72855320000963	0.0	response	n/a	n/a	n/a	n/a	n/a	[]	m	m	1	1
0	1	2	fix_cross_after_trial	48.752750900006504	0.780565966666714	fixation cross	n/a	n/a	94	48.75279730001057	4.640000406652689e-05	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	fix_cross_iti	48.75279730001057	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	3	image	49.5793881000136	0.7719987666535104	image	hammer	hammer_37.jpg	7	49.57950650001294	0.00011839999933727086	n/a	n/a	n/a	1	n/a
0	n/a	n/a	image	49.57950650001294	0.0	trigger	n/a	n/a	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	word	50.35045230000105	0.0	trigger	n/a	n/a	107	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	3	word	50.35138686666711	0.5174440000118921	word	Hammer_german	n/a	107	50.35045230000105	-0.0009345666660607321	n/a	n/a	n/a	1	n/a
