25.6475 	INFO 	Loaded monitor calibration from ['2025_07_24 17:26']
25.6726 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
25.9526 	INFO 	Using renderer 'AMD Radeon (TM) Graphics' for graphics
25.9526 	INFO 	OpenGL version supported by driver is 4..
25.9844 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A5D15DD700>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A5D15DD6A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.3255, 0.3255, 0.3255]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002A5D119FD30>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.9845 	EXP 	window1: backgroundImage = ''
25.9845 	EXP 	window1: backgroundFit = 'none'
26.4357 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
26.4358 	EXP 	window1: recordFrameIntervals = False
26.6735 	EXP 	window1: recordFrameIntervals = True
26.8566 	EXP 	Screen (0) actual frame rate measured at 60.16Hz
26.8567 	EXP 	window1: recordFrameIntervals = False
27.1601 	INFO 	keyboard.Keyboard is using ptb backend.
27.1603 	INFO 	keyboard.Keyboard is using ptb backend.
27.1604 	INFO 	keyboard.Keyboard is using ptb backend.
27.1604 	INFO 	keyboard.Keyboard is using ptb backend.
27.1605 	INFO 	keyboard.Keyboard is using ptb backend.
27.1606 	INFO 	keyboard.Keyboard is using ptb backend.
27.1606 	INFO 	keyboard.Keyboard is using ptb backend.
27.1607 	INFO 	keyboard.Keyboard is using ptb backend.
27.1607 	INFO 	keyboard.Keyboard is using ptb backend.
27.1608 	INFO 	keyboard.Keyboard is using ptb backend.
27.1608 	INFO 	keyboard.Keyboard is using ptb backend.
27.1609 	INFO 	keyboard.Keyboard is using ptb backend.
27.1609 	INFO 	keyboard.Keyboard is using ptb backend.
27.1609 	INFO 	keyboard.Keyboard is using ptb backend.
27.1610 	INFO 	keyboard.Keyboard is using ptb backend.
27.1610 	INFO 	keyboard.Keyboard is using ptb backend.
27.1610 	INFO 	keyboard.Keyboard is using ptb backend.
27.1611 	INFO 	keyboard.Keyboard is using ptb backend.
27.1611 	INFO 	keyboard.Keyboard is using ptb backend.
27.1611 	INFO 	keyboard.Keyboard is using ptb backend.
27.1612 	INFO 	keyboard.Keyboard is using ptb backend.
27.1612 	INFO 	keyboard.Keyboard is using ptb backend.
27.1612 	INFO 	keyboard.Keyboard is using ptb backend.
27.1613 	INFO 	keyboard.Keyboard is using ptb backend.
27.1613 	INFO 	keyboard.Keyboard is using ptb backend.
27.1613 	INFO 	keyboard.Keyboard is using ptb backend.
27.1614 	INFO 	keyboard.Keyboard is using ptb backend.
27.1614 	EXP 	TSRlearn_main-blocks: status = STARTED
27.2545 	EXP 	Created instruction_part1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Sans Sherif', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='instruction_part1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
27.2557 	EXP 	Created instruction_part2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Sans Sherif', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='instruction_part2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
27.2569 	EXP 	Created instruction_part3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Sans Sherif', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='instruction_part3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
27.2579 	EXP 	Created instruction_part4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Sans Sherif', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='instruction_part4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
