block,trial_in_block,trial_type,is_buffer,show_word,concept,concept_num,concept_num_word,exemplar_num,image_shown,word_shown_english,word_shown_german,word_shown_french,is_prompt,is_mismatch,ITI_length,correct_response,nonmatch_pres_side,source_sequence,source_sequence_position,ITI_length_raw,block_raw,concept_num_raw,concept_num_word_raw,concept_raw,continue_button_break.duration_raw,continue_button_break.keys_raw,continue_button_break.rt_raw,correct_response_raw,exemplar_num_raw,image_shown_raw,is_buffer_raw,is_mismatch_raw,is_prompt_raw,key_resp.duration_raw,key_resp.keys_raw,key_resp.rt_raw,nonmatch_pres_side_raw,show_word_raw,source_sequence_position_raw,source_sequence_raw,thisN_raw,thisRepN_raw,thisTrialN_raw,trial_in_block_raw,trial_type_raw,word_shown_english_raw,word_shown_french_raw,word_shown_german_raw
9,25,localizer,0,1,hammer,7,5,9,hammer\hammer_09.jpg,dog,Hund,Chien,1,1,1.19,r,right,None,None,1.19,9,7,5,hammer,nan,,nan,r,9,hammer\hammer_09.jpg,0,1,1,nan,,nan,right,1,,,424,0,424,25,localizer,dog,Chien,Hund
9,26,localizer,0,1,bread,3,3,15,bread\bread_15.jpg,bread,Brot,Pain,1,0,0.8,None,None,None,None,0.8,9,3,3,bread,nan,,nan,,15,bread\bread_15.jpg,0,0,1,nan,,nan,,1,,,425,0,425,26,localizer,bread,Pain,Brot
9,27,localizer,0,1,chair,4,4,45,chair\chair_45.jpg,chair,Stuhl,Chaise,1,0,1.04,None,None,None,None,1.04,9,4,4,chair,nan,,nan,,45,chair\chair_45.jpg,0,0,1,nan,,nan,,1,,,426,0,426,27,localizer,chair,Chaise,Stuhl
9,28,localizer,0,1,flower,6,6,37,flower\flower_37.jpg,flower,Blume,Fleur,1,0,1.01,None,None,None,None,1.01,9,6,6,flower,nan,,nan,,37,flower\flower_37.jpg,0,0,1,nan,,nan,,1,,,427,0,427,28,localizer,flower,Fleur,Blume
9,29,localizer,0,1,ball,1,1,31,ball\ball_31.jpg,ball,Ball,Ballon,1,0,1.15,None,None,None,None,1.15,9,1,1,ball,nan,,nan,,31,ball\ball_31.jpg,0,0,1,nan,,nan,,1,,,428,0,428,29,localizer,ball,Ballon,Ball
9,30,localizer,0,1,hammer,7,7,42,hammer\hammer_42.jpg,hammer,Hammer,Marteau,1,0,1.08,None,None,None,None,1.08,9,7,7,hammer,nan,,nan,,42,hammer\hammer_42.jpg,0,0,1,nan,,nan,,1,,,429,0,429,30,localizer,hammer,Marteau,Hammer
9,31,localizer,0,1,jacket,10,10,8,jacket\jacket_08.jpg,jacket,Jacke,Veste,1,0,1.21,None,None,None,None,1.21,9,10,10,jacket,nan,,nan,,8,jacket\jacket_08.jpg,0,0,1,nan,,nan,,1,,,430,0,430,31,localizer,jacket,Veste,Jacke
9,32,localizer,0,1,ball,1,1,1,ball\ball_01.jpg,ball,Ball,Ballon,1,0,0.8,None,None,None,None,0.8,9,1,1,ball,nan,,nan,,1,ball\ball_01.jpg,0,0,1,nan,,nan,,1,,,431,0,431,32,localizer,ball,Ballon,Ball
9,33,localizer,0,1,bicycle,2,2,45,bicycle\bicycle_45.jpg,bicycle,Fahrrad,Vélo,1,0,0.81,None,None,None,None,0.81,9,2,2,bicycle,nan,,nan,,45,bicycle\bicycle_45.jpg,0,0,1,nan,,nan,,1,,,432,0,432,33,localizer,bicycle,Vélo,Fahrrad
9,34,localizer,0,1,flower,6,6,41,flower\flower_41.jpg,flower,Blume,Fleur,1,0,1.16,None,None,None,None,1.16,9,6,6,flower,nan,,nan,,41,flower\flower_41.jpg,0,0,1,nan,,nan,,1,,,433,0,433,34,localizer,flower,Fleur,Blume
9,35,localizer,0,1,dog,5,5,35,dog\dog_35.jpg,dog,Hund,Chien,1,0,0.99,None,None,None,None,0.99,9,5,5,dog,nan,,nan,,35,dog\dog_35.jpg,0,0,1,nan,,nan,,1,,,434,0,434,35,localizer,dog,Chien,Hund
9,36,localizer,0,1,bread,3,3,49,bread\bread_49.jpg,bread,Brot,Pain,1,0,1.02,None,None,None,None,1.02,9,3,3,bread,nan,,nan,,49,bread\bread_49.jpg,0,0,1,nan,,nan,,1,,,435,0,435,36,localizer,bread,Pain,Brot
9,37,localizer,0,1,hand,8,8,8,hand\hand_08.jpg,hand,Hand,Main,1,0,0.87,None,None,None,None,0.87,9,8,8,hand,nan,,nan,,8,hand\hand_08.jpg,0,0,1,nan,,nan,,1,,,436,0,436,37,localizer,hand,Main,Hand
9,38,localizer,0,1,hammer,7,7,22,hammer\hammer_22.jpg,hammer,Hammer,Marteau,1,0,1.23,None,None,None,None,1.23,9,7,7,hammer,nan,,nan,,22,hammer\hammer_22.jpg,0,0,1,nan,,nan,,1,,,437,0,437,38,localizer,hammer,Marteau,Hammer
9,39,localizer,0,1,house,9,3,7,house\house_07.jpg,bread,Brot,Pain,1,1,1.21,r,left,None,None,1.21,9,9,3,house,nan,,nan,r,7,house\house_07.jpg,0,1,1,nan,,nan,left,1,,,438,0,438,39,localizer,bread,Pain,Brot
9,40,localizer,0,1,dog,5,5,41,dog\dog_41.jpg,dog,Hund,Chien,1,0,1.2,None,None,None,None,1.2,9,5,5,dog,nan,,nan,,41,dog\dog_41.jpg,0,0,1,nan,,nan,,1,,,439,0,439,40,localizer,dog,Chien,Hund
9,41,localizer,0,1,bread,3,3,46,bread\bread_46.jpg,bread,Brot,Pain,1,0,1.06,None,None,None,None,1.06,9,3,3,bread,nan,,nan,,46,bread\bread_46.jpg,0,0,1,nan,,nan,,1,,,440,0,440,41,localizer,bread,Pain,Brot
9,42,localizer,0,1,chair,4,4,7,chair\chair_07.jpg,chair,Stuhl,Chaise,1,0,0.83,None,None,None,None,0.83,9,4,4,chair,nan,,nan,,7,chair\chair_07.jpg,0,0,1,nan,,nan,,1,,,441,0,441,42,localizer,chair,Chaise,Stuhl
9,43,localizer,0,1,house,9,9,21,house\house_21.jpg,house,Haus,Maison,1,0,0.86,None,None,None,None,0.86,9,9,9,house,nan,,nan,,21,house\house_21.jpg,0,0,1,nan,,nan,,1,,,442,0,442,43,localizer,house,Maison,Haus
9,44,localizer,0,1,bread,3,3,18,bread\bread_18.jpg,bread,Brot,Pain,1,0,1.02,None,None,None,None,1.02,9,3,3,bread,nan,,nan,,18,bread\bread_18.jpg,0,0,1,nan,,nan,,1,,,443,0,443,44,localizer,bread,Pain,Brot
9,45,localizer,0,1,jacket,10,10,6,jacket\jacket_06.jpg,jacket,Jacke,Veste,1,0,1,None,None,None,None,1.0,9,10,10,jacket,nan,,nan,,6,jacket\jacket_06.jpg,0,0,1,nan,,nan,,1,,,444,0,444,45,localizer,jacket,Veste,Jacke
9,46,localizer,0,1,dog,5,2,22,dog\dog_22.jpg,bicycle,Fahrrad,Vélo,1,1,1.08,r,right,None,None,1.08,9,5,2,dog,nan,,nan,r,22,dog\dog_22.jpg,0,1,1,nan,,nan,right,1,,,445,0,445,46,localizer,bicycle,Vélo,Fahrrad
9,47,localizer,0,1,ball,1,1,15,ball\ball_15.jpg,ball,Ball,Ballon,1,0,0.78,None,None,None,None,0.78,9,1,1,ball,nan,,nan,,15,ball\ball_15.jpg,0,0,1,nan,,nan,,1,,,446,0,446,47,localizer,ball,Ballon,Ball
9,48,localizer,0,1,bicycle,2,2,12,bicycle\bicycle_12.jpg,bicycle,Fahrrad,Vélo,1,0,1.21,None,None,None,None,1.21,9,2,2,bicycle,nan,,nan,,12,bicycle\bicycle_12.jpg,0,0,1,nan,,nan,,1,,,447,0,447,48,localizer,bicycle,Vélo,Fahrrad
9,49,localizer,0,1,jacket,10,10,5,jacket\jacket_05.jpg,jacket,Jacke,Veste,1,0,0.79,None,None,None,None,0.79,9,10,10,jacket,nan,,nan,,5,jacket\jacket_05.jpg,0,0,1,nan,,nan,,1,,,448,0,448,49,localizer,jacket,Veste,Jacke
9,50,localizer,0,1,house,9,9,31,house\house_31.jpg,house,Haus,Maison,1,0,0.82,None,None,None,None,0.82,9,9,9,house,284.7422681999742,r,382.0312334999908,,31,house\house_31.jpg,0,0,1,nan,,nan,,1,,,449,0,449,50,localizer,house,Maison,Haus
10,1,localizer,0,1,dog,5,5,7,dog\dog_07.jpg,dog,Hund,Chien,1,0,0.81,None,None,None,None,0.81,10,5,5,dog,nan,,nan,,7,dog\dog_07.jpg,0,0,1,nan,,nan,,1,,,450,0,450,1,localizer,dog,Chien,Hund
10,2,localizer,0,1,house,9,4,15,house\house_15.jpg,chair,Stuhl,Chaise,1,1,0.97,r,right,None,None,0.97,10,9,4,house,nan,,nan,r,15,house\house_15.jpg,0,1,1,nan,,nan,right,1,,,451,0,451,2,localizer,chair,Chaise,Stuhl
10,3,localizer,0,1,hand,8,8,48,hand\hand_48.jpg,hand,Hand,Main,1,0,1.09,None,None,None,None,1.09,10,8,8,hand,nan,,nan,,48,hand\hand_48.jpg,0,0,1,nan,,nan,,1,,,452,0,452,3,localizer,hand,Main,Hand
10,4,localizer,0,1,hammer,7,7,46,hammer\hammer_46.jpg,hammer,Hammer,Marteau,1,0,1.25,None,None,None,None,1.25,10,7,7,hammer,nan,,nan,,46,hammer\hammer_46.jpg,0,0,1,nan,,nan,,1,,,453,0,453,4,localizer,hammer,Marteau,Hammer
10,5,localizer,0,1,bread,3,3,28,bread\bread_28.jpg,bread,Brot,Pain,1,0,0.89,None,None,None,None,0.89,10,3,3,bread,nan,,nan,,28,bread\bread_28.jpg,0,0,1,nan,,nan,,1,,,454,0,454,5,localizer,bread,Pain,Brot
10,6,localizer,0,1,bicycle,2,2,7,bicycle\bicycle_07.jpg,bicycle,Fahrrad,Vélo,1,0,0.84,None,None,None,None,0.84,10,2,2,bicycle,nan,,nan,,7,bicycle\bicycle_07.jpg,0,0,1,nan,,nan,,1,,,455,0,455,6,localizer,bicycle,Vélo,Fahrrad
10,7,localizer,0,1,flower,6,6,1,flower\flower_01.jpg,flower,Blume,Fleur,1,0,1.12,None,None,None,None,1.12,10,6,6,flower,nan,,nan,,1,flower\flower_01.jpg,0,0,1,nan,,nan,,1,,,456,0,456,7,localizer,flower,Fleur,Blume
10,8,localizer,0,1,hammer,7,7,29,hammer\hammer_29.jpg,hammer,Hammer,Marteau,1,0,0.83,None,None,None,None,0.83,10,7,7,hammer,nan,,nan,,29,hammer\hammer_29.jpg,0,0,1,nan,,nan,,1,,,457,0,457,8,localizer,hammer,Marteau,Hammer
10,9,localizer,0,1,hand,8,8,15,hand\hand_15.jpg,hand,Hand,Main,1,0,1.06,None,None,None,None,1.06,10,8,8,hand,nan,,nan,,15,hand\hand_15.jpg,0,0,1,nan,,nan,,1,,,458,0,458,9,localizer,hand,Main,Hand
10,10,localizer,0,1,house,9,9,1,house\house_01.jpg,house,Haus,Maison,1,0,1.1,None,None,None,None,1.1,10,9,9,house,nan,,nan,,1,house\house_01.jpg,0,0,1,nan,,nan,,1,,,459,0,459,10,localizer,house,Maison,Haus
10,11,localizer,0,1,chair,4,4,13,chair\chair_13.jpg,chair,Stuhl,Chaise,1,0,0.77,None,None,None,None,0.77,10,4,4,chair,nan,,nan,,13,chair\chair_13.jpg,0,0,1,nan,,nan,,1,,,460,0,460,11,localizer,chair,Chaise,Stuhl
10,12,localizer,0,1,jacket,10,10,24,jacket\jacket_24.jpg,jacket,Jacke,Veste,1,0,0.84,None,None,None,None,0.84,10,10,10,jacket,nan,,nan,,24,jacket\jacket_24.jpg,0,0,1,nan,,nan,,1,,,461,0,461,12,localizer,jacket,Veste,Jacke
10,13,localizer,0,1,bread,3,3,23,bread\bread_23.jpg,bread,Brot,Pain,1,0,1.15,None,None,None,None,1.15,10,3,3,bread,nan,,nan,,23,bread\bread_23.jpg,0,0,1,nan,,nan,,1,,,462,0,462,13,localizer,bread,Pain,Brot
10,14,localizer,0,1,chair,4,4,50,chair\chair_50.jpg,chair,Stuhl,Chaise,1,0,1.16,None,None,None,None,1.16,10,4,4,chair,nan,,nan,,50,chair\chair_50.jpg,0,0,1,nan,,nan,,1,,,463,0,463,14,localizer,chair,Chaise,Stuhl
10,15,localizer,0,1,flower,6,6,7,flower\flower_07.jpg,flower,Blume,Fleur,1,0,1.05,None,None,None,None,1.05,10,6,6,flower,nan,,nan,,7,flower\flower_07.jpg,0,0,1,nan,,nan,,1,,,464,0,464,15,localizer,flower,Fleur,Blume
10,16,localizer,0,1,hand,8,8,17,hand\hand_17.jpg,hand,Hand,Main,1,0,0.84,None,None,None,None,0.84,10,8,8,hand,nan,,nan,,17,hand\hand_17.jpg,0,0,1,nan,,nan,,1,,,465,0,465,16,localizer,hand,Main,Hand
10,17,localizer,0,1,bicycle,2,2,42,bicycle\bicycle_42.jpg,bicycle,Fahrrad,Vélo,1,0,0.8,None,None,None,None,0.8,10,2,2,bicycle,nan,,nan,,42,bicycle\bicycle_42.jpg,0,0,1,nan,,nan,,1,,,466,0,466,17,localizer,bicycle,Vélo,Fahrrad
10,18,localizer,0,1,dog,5,5,25,dog\dog_25.jpg,dog,Hund,Chien,1,0,0.88,None,None,None,None,0.88,10,5,5,dog,nan,,nan,,25,dog\dog_25.jpg,0,0,1,nan,,nan,,1,,,467,0,467,18,localizer,dog,Chien,Hund
10,19,localizer,0,1,ball,1,1,26,ball\ball_26.jpg,ball,Ball,Ballon,1,0,0.9,None,None,None,None,0.9,10,1,1,ball,nan,,nan,,26,ball\ball_26.jpg,0,0,1,nan,,nan,,1,,,468,0,468,19,localizer,ball,Ballon,Ball
10,20,localizer,0,1,jacket,10,7,13,jacket\jacket_13.jpg,hammer,Hammer,Marteau,1,1,1.03,r,right,None,None,1.03,10,10,7,jacket,nan,,nan,r,13,jacket\jacket_13.jpg,0,1,1,nan,,nan,right,1,,,469,0,469,20,localizer,hammer,Marteau,Hammer
10,21,localizer,0,1,ball,1,1,27,ball\ball_27.jpg,ball,Ball,Ballon,1,0,1.08,None,None,None,None,1.08,10,1,1,ball,nan,,nan,,27,ball\ball_27.jpg,0,0,1,nan,,nan,,1,,,470,0,470,21,localizer,ball,Ballon,Ball
10,22,localizer,0,1,bread,3,3,27,bread\bread_27.jpg,bread,Brot,Pain,1,0,1.22,None,None,None,None,1.22,10,3,3,bread,nan,,nan,,27,bread\bread_27.jpg,0,0,1,nan,,nan,,1,,,471,0,471,22,localizer,bread,Pain,Brot
10,23,localizer,0,1,ball,1,1,40,ball\ball_40.jpg,ball,Ball,Ballon,1,0,1.23,None,None,None,None,1.23,10,1,1,ball,nan,,nan,,40,ball\ball_40.jpg,0,0,1,nan,,nan,,1,,,472,0,472,23,localizer,ball,Ballon,Ball
10,24,localizer,0,1,house,9,9,25,house\house_25.jpg,house,Haus,Maison,1,0,1.09,None,None,None,None,1.09,10,9,9,house,nan,,nan,,25,house\house_25.jpg,0,0,1,nan,,nan,,1,,,473,0,473,24,localizer,house,Maison,Haus
10,25,localizer,0,1,bicycle,2,2,28,bicycle\bicycle_28.jpg,bicycle,Fahrrad,Vélo,1,0,0.82,None,None,None,None,0.82,10,2,2,bicycle,nan,,nan,,28,bicycle\bicycle_28.jpg,0,0,1,nan,,nan,,1,,,474,0,474,25,localizer,bicycle,Vélo,Fahrrad
10,26,localizer,0,1,hammer,7,7,40,hammer\hammer_40.jpg,hammer,Hammer,Marteau,1,0,1.18,None,None,None,None,1.18,10,7,7,hammer,nan,,nan,,40,hammer\hammer_40.jpg,0,0,1,nan,,nan,,1,,,475,0,475,26,localizer,hammer,Marteau,Hammer
10,27,localizer,0,1,house,9,9,24,house\house_24.jpg,house,Haus,Maison,1,0,0.87,None,None,None,None,0.87,10,9,9,house,nan,,nan,,24,house\house_24.jpg,0,0,1,nan,,nan,,1,,,476,0,476,27,localizer,house,Maison,Haus
10,28,localizer,0,1,flower,6,6,42,flower\flower_42.jpg,flower,Blume,Fleur,1,0,0.88,None,None,None,None,0.88,10,6,6,flower,nan,,nan,,42,flower\flower_42.jpg,0,0,1,nan,,nan,,1,,,477,0,477,28,localizer,flower,Fleur,Blume
10,29,localizer,0,1,dog,5,5,39,dog\dog_39.jpg,dog,Hund,Chien,1,0,1.05,None,None,None,None,1.05,10,5,5,dog,nan,,nan,,39,dog\dog_39.jpg,0,0,1,nan,,nan,,1,,,478,0,478,29,localizer,dog,Chien,Hund
10,30,localizer,0,1,flower,6,9,5,flower\flower_05.jpg,house,Haus,Maison,1,1,0.94,r,left,None,None,0.94,10,6,9,flower,nan,,nan,r,5,flower\flower_05.jpg,0,1,1,nan,,nan,left,1,,,479,0,479,30,localizer,house,Maison,Haus
10,31,localizer,0,1,bread,3,3,24,bread\bread_24.jpg,bread,Brot,Pain,1,0,1.13,None,None,None,None,1.13,10,3,3,bread,nan,,nan,,24,bread\bread_24.jpg,0,0,1,nan,,nan,,1,,,480,0,480,31,localizer,bread,Pain,Brot
10,32,localizer,0,1,bicycle,2,2,35,bicycle\bicycle_35.jpg,bicycle,Fahrrad,Vélo,1,0,0.89,None,None,None,None,0.89,10,2,2,bicycle,nan,,nan,,35,bicycle\bicycle_35.jpg,0,0,1,nan,,nan,,1,,,481,0,481,32,localizer,bicycle,Vélo,Fahrrad
10,33,localizer,0,1,jacket,10,10,10,jacket\jacket_10.jpg,jacket,Jacke,Veste,1,0,1.11,None,None,None,None,1.11,10,10,10,jacket,nan,,nan,,10,jacket\jacket_10.jpg,0,0,1,nan,,nan,,1,,,482,0,482,33,localizer,jacket,Veste,Jacke
10,34,localizer,0,1,dog,5,5,23,dog\dog_23.jpg,dog,Hund,Chien,1,0,1.16,None,None,None,None,1.16,10,5,5,dog,nan,,nan,,23,dog\dog_23.jpg,0,0,1,nan,,nan,,1,,,483,0,483,34,localizer,dog,Chien,Hund
10,35,localizer,0,1,hammer,7,7,16,hammer\hammer_16.jpg,hammer,Hammer,Marteau,1,0,0.83,None,None,None,None,0.83,10,7,7,hammer,nan,,nan,,16,hammer\hammer_16.jpg,0,0,1,nan,,nan,,1,,,484,0,484,35,localizer,hammer,Marteau,Hammer
10,36,localizer,0,1,flower,6,6,32,flower\flower_32.jpg,flower,Blume,Fleur,1,0,1.14,None,None,None,None,1.14,10,6,6,flower,nan,,nan,,32,flower\flower_32.jpg,0,0,1,nan,,nan,,1,,,485,0,485,36,localizer,flower,Fleur,Blume
10,37,localizer,0,1,chair,4,4,14,chair\chair_14.jpg,chair,Stuhl,Chaise,1,0,1.21,None,None,None,None,1.21,10,4,4,chair,nan,,nan,,14,chair\chair_14.jpg,0,0,1,nan,,nan,,1,,,486,0,486,37,localizer,chair,Chaise,Stuhl
10,38,localizer,0,1,dog,5,5,34,dog\dog_34.jpg,dog,Hund,Chien,1,0,1.22,None,None,None,None,1.22,10,5,5,dog,nan,,nan,,34,dog\dog_34.jpg,0,0,1,nan,,nan,,1,,,487,0,487,38,localizer,dog,Chien,Hund
10,39,localizer,0,1,chair,4,4,41,chair\chair_41.jpg,chair,Stuhl,Chaise,1,0,0.83,None,None,None,None,0.83,10,4,4,chair,nan,,nan,,41,chair\chair_41.jpg,0,0,1,nan,,nan,,1,,,488,0,488,39,localizer,chair,Chaise,Stuhl
10,40,localizer,0,1,ball,1,1,24,ball\ball_24.jpg,ball,Ball,Ballon,1,0,0.78,None,None,None,None,0.78,10,1,1,ball,nan,,nan,,24,ball\ball_24.jpg,0,0,1,nan,,nan,,1,,,489,0,489,40,localizer,ball,Ballon,Ball
10,41,localizer,0,1,house,9,9,19,house\house_19.jpg,house,Haus,Maison,1,0,1.1,None,None,None,None,1.1,10,9,9,house,nan,,nan,,19,house\house_19.jpg,0,0,1,nan,,nan,,1,,,490,0,490,41,localizer,house,Maison,Haus
10,42,localizer,0,1,jacket,10,10,1,jacket\jacket_01.jpg,jacket,Jacke,Veste,1,0,0.9,None,None,None,None,0.9,10,10,10,jacket,nan,,nan,,1,jacket\jacket_01.jpg,0,0,1,nan,,nan,,1,,,491,0,491,42,localizer,jacket,Veste,Jacke
10,43,localizer,0,1,hammer,7,4,27,hammer\hammer_27.jpg,chair,Stuhl,Chaise,1,1,1.03,r,right,None,None,1.03,10,7,4,hammer,nan,,nan,r,27,hammer\hammer_27.jpg,0,1,1,nan,,nan,right,1,,,492,0,492,43,localizer,chair,Chaise,Stuhl
10,44,localizer,0,1,ball,1,1,37,ball\ball_37.jpg,ball,Ball,Ballon,1,0,1.06,None,None,None,None,1.06,10,1,1,ball,nan,,nan,,37,ball\ball_37.jpg,0,0,1,nan,,nan,,1,,,493,0,493,44,localizer,ball,Ballon,Ball
10,45,localizer,0,1,hand,8,9,22,hand\hand_22.jpg,house,Haus,Maison,1,1,1.03,r,right,None,None,1.03,10,8,9,hand,nan,,nan,r,22,hand\hand_22.jpg,0,1,1,nan,,nan,right,1,,,494,0,494,45,localizer,house,Maison,Haus
10,46,localizer,0,1,bicycle,2,2,13,bicycle\bicycle_13.jpg,bicycle,Fahrrad,Vélo,1,0,1.03,None,None,None,None,1.03,10,2,2,bicycle,nan,,nan,,13,bicycle\bicycle_13.jpg,0,0,1,nan,,nan,,1,,,495,0,495,46,localizer,bicycle,Vélo,Fahrrad
10,47,localizer,0,1,chair,4,4,20,chair\chair_20.jpg,chair,Stuhl,Chaise,1,0,1.23,None,None,None,None,1.23,10,4,4,chair,nan,,nan,,20,chair\chair_20.jpg,0,0,1,nan,,nan,,1,,,496,0,496,47,localizer,chair,Chaise,Stuhl
10,48,localizer,0,1,hand,8,8,32,hand\hand_32.jpg,hand,Hand,Main,1,0,0.96,None,None,None,None,0.96,10,8,8,hand,nan,,nan,,32,hand\hand_32.jpg,0,0,1,nan,,nan,,1,,,497,0,497,48,localizer,hand,Main,Hand
10,49,localizer,0,1,bread,3,3,9,bread\bread_09.jpg,bread,Brot,Pain,1,0,1.02,None,None,None,None,1.02,10,3,3,bread,nan,,nan,,9,bread\bread_09.jpg,0,0,1,nan,,nan,,1,,,498,0,498,49,localizer,bread,Pain,Brot
10,50,localizer,0,1,jacket,10,10,26,jacket\jacket_26.jpg,jacket,Jacke,Veste,1,0,0.78,None,None,None,None,0.78,10,10,10,jacket,nan,,nan,,26,jacket\jacket_26.jpg,0,0,1,nan,,nan,,1,,,499,0,499,50,localizer,jacket,Veste,Jacke

extraInfo
participant,0
date,2026-08-24_21h21.25.115
expName,TSRlearn_localizer-concepts
expVersion,
psychopyVersion,2025.2.4
frameRate,60.01601227522506
expStart,2026-08-24 21h21.26.458819 +0200
