ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.keys,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.keys,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
108.60876260000077,109.49318879999919,0.88,,,1,109.49326649999784,109.49331249999886,,,bicycle,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,106.90936919999876,108.62504229999831,108.62504229999831,109.55417630000011,,,,59.934539495083506,106.1514184000007,106.90936919999876,,,106.1330151000002,106.89121990000058,,,bicycle\bicycle_04.jpg,,,,,,,,,,,,,,,,,,,,1,1,None,106.90936919999876,,,,,right,,0,,,2025.2.4,,,106.89416359999814,108.60869040000034,,,106.90766946666578,107.85808919999909,,,2,0,2026-07-12_21:57:53.172052,2,3,,None,,None,2,2,0,2,,,,,,ball,Ballon,Ball,
112.00170330000037,112.87845720000041,0.87,,,1,112.8785355,112.87858090000009,,,house,9,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,110.31064459999834,112.01866289999816,112.01866289999816,112.94064849999995,,,,59.934539495083506,109.55417630000011,110.31064459999834,,,109.53436760000113,110.29359789999944,,,house\house_42.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,110.31064459999834,,,,,None,,0,,,2025.2.4,,,110.2972133000003,112.00161819999994,,,110.31003566666574,111.28447560000131,,,3,0,2026-07-12_21:57:56.574810,3,4,,None,,None,3,3,0,3,,,,,,house,Maison,Haus,
115.40474069999982,116.62304740000036,1.22,,,1,116.62311920000138,116.62315959999978,,,jacket,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,113.70752250000078,115.41942909999852,115.41942909999852,116.66419350000069,,,,59.934539495083506,112.94064849999995,113.70752250000078,,,112.9182753999994,113.68448640000133,,,jacket\jacket_29.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,113.70752250000078,,,,,None,,0,,,2025.2.4,,,113.68757089999781,115.404671100001,,,113.70095076666645,114.67815820000033,,,4,0,2026-07-12_21:57:59.961282,4,5,,None,,None,4,4,0,4,,,,,,jacket,Veste,Jacke,
119.14195059999838,120.05731899999955,0.91,,,1,120.05739109999922,120.05742879999889,,,dog,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,117.42876569999862,119.15838789999907,119.15838789999907,120.1532933999988,,,,59.934539495083506,116.66419350000069,117.42876569999862,,,116.64590119999775,117.4059821999981,,,dog\dog_40.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,117.42876569999862,,,,,None,,0,,,2025.2.4,,,117.40898749999906,119.14188060000015,,,117.42240976666677,118.33350860000064,,,5,0,2026-07-12_21:58:03.684827,5,6,,None,,None,5,5,0,5,,,,,,dog,Chien,Hund,
122.62818179999886,123.72778059999837,1.1,,,1,123.72785830000066,123.72789389999889,,,jacket,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,120.91598370000065,122.64235499999995,122.64235499999995,123.78334209999957,,,,59.934539495083506,120.1532933999988,120.91598370000065,,,120.11646660000042,120.89557720000084,,,jacket\jacket_50.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,120.91598370000065,,,,,None,,0,,,2025.2.4,,,120.89848029999848,122.62811059999876,,,120.91196956666705,121.87464439999894,,,6,0,2026-07-12_21:58:07.173927,6,7,,None,,None,6,6,0,6,,,,,,jacket,Veste,Jacke,
126.25695939999787,127.15770319999865,0.9,,,1,127.15778819999832,127.15783089999968,,,flower,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,124.54917550000027,126.27316509999946,126.27316509999946,127.18211840000004,,,,59.934539495083506,123.78334209999957,124.54917550000027,,,123.76276320000034,124.52943400000004,,,flower\flower_07.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,124.54917550000027,,,,,None,,0,,,2025.2.4,,,124.53238549999878,126.25688549999904,,,124.54588026666558,125.5064663000012,,,7,0,2026-07-12_21:58:10.803976,7,8,,None,,None,7,7,0,7,,,,,,flower,Fleur,Blume,
129.64560580000034,130.59966590000113,0.95,,,1,130.59974689999945,130.5997881000003,,,dog,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,127.94205829999919,129.6645724000009,129.6645724000009,130.64031429999886,,,,59.934539495083506,127.18211840000004,127.94205829999919,,,127.17252580000059,127.92544540000017,,,dog\dog_37.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,127.94205829999919,,,,,None,,0,,,2025.2.4,,,127.92851520000113,129.64553289999822,,,127.9419785666653,128.86670539999977,,,8,0,2026-07-12_21:58:14.202752,8,9,,None,,None,8,8,0,8,,,,,,dog,Chien,Hund,
133.0874885000012,134.28120430000126,1.19,,,1,134.28127989999848,134.2813219999989,,,bicycle,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,131.40480910000042,133.0963523999999,133.0963523999999,134.31639350000114,,,,59.934539495083506,130.64031429999886,131.40480910000042,,,130.62220900000102,131.3838641000002,,,bicycle\bicycle_31.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,131.40480910000042,,,,,None,,0,,,2025.2.4,,,131.38707900000009,133.0874189999995,,,131.400318866665,132.41972270000042,,,9,0,2026-07-12_21:58:17.660948,9,10,,None,,None,9,9,0,9,,,,,,bicycle,Vélo,Fahrrad,
136.79896649999864,138.02460299999802,1.21,,,1,138.024678400001,138.02473339999779,,,jacket,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,135.08152029999837,136.81591219999973,136.81591219999973,138.08618600000045,,,,59.934539495083506,134.31639350000114,135.08152029999837,,,134.29882169999837,135.06504359999963,,,jacket\jacket_16.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,135.08152029999837,,,,,None,,0,,,2025.2.4,,,135.06798619999972,136.79888980000032,,,135.08155756666773,136.04879230000006,,,10,0,2026-07-12_21:58:21.337028,10,11,,None,,None,10,10,0,10,,,,,,jacket,Veste,Jacke,
140.5281389999982,141.76145539999925,1.22,,,1,141.76152939999884,141.76156479999918,,,bread,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,138.84178859999884,140.54313619999812,140.54313619999812,141.88805879999927,,,,59.934539495083506,138.08618600000045,138.84178859999884,,,138.06501180000123,138.81888360000085,,,bread\bread_13.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,138.84178859999884,,,,,None,,0,,,2025.2.4,,,138.82169000000067,140.5280567000009,,,138.835376766667,139.74219079999966,,,11,0,2026-07-12_21:58:25.106820,11,12,,None,,None,11,11,0,11,,,,,,bread,Pain,Brot,
144.33869870000126,145.25666170000113,0.91,,,1,145.25674509999953,145.25679769999988,,,ball,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,142.63781910000034,144.35622330000115,144.35622330000115,145.29334999999992,,,,59.934539495083506,141.88805879999927,142.63781910000034,,,141.83539780000137,142.62152290000085,,,ball\ball_12.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,142.63781910000034,,,,,None,,0,,,2025.2.4,,,142.62439969999832,144.33861949999846,,,142.63803836666582,143.57105539999975,,,12,0,2026-07-12_21:58:28.908693,12,13,,None,,None,12,12,0,12,,,,,,ball,Ballon,Ball,
147.74880330000087,148.6851542000004,0.93,,,1,148.68525990000126,148.68530869999813,,,dog,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,146.04982720000044,147.76580130000002,147.76580130000002,148.75065360000008,,,,59.934539495083506,145.29334999999992,146.04982720000044,,,145.27497249999942,146.0290270000005,,,dog\dog_03.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,146.04982720000044,,,,,None,,0,,,2025.2.4,,,146.03246779999972,147.74873490000027,,,146.04549306666766,146.96956929999942,,,13,0,2026-07-12_21:58:32.313984,13,14,,None,,None,13,13,0,13,,,,,,dog,Chien,Hund,
151.2323030999978,152.3788902999986,1.13,,,1,152.3789708000004,152.37901079999938,,,bread,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,149.51971259999846,151.25218329999916,151.25218329999916,152.40335839999898,,,,59.934539495083506,148.75065360000008,149.51971259999846,,,148.72943459999806,149.49585039999874,,,bread\bread_19.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,149.51971259999846,,,,,None,,0,,,2025.2.4,,,149.4987583000002,151.2322220999995,,,149.5122698666676,150.41329079999923,,,14,0,2026-07-12_21:58:35.771287,14,15,,None,,None,14,14,0,14,,,,,,bread,Pain,Brot,
154.85171640000044,155.87559500000134,1,,,1,155.87566140000126,155.87569910000093,,,chair,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,153.1630555999982,154.87205370000083,154.87205370000083,155.9340032,,,,59.934539495083506,152.40335839999898,153.1630555999982,,,152.3941206999989,153.14698080000016,,,chair\chair_21.jpg,,,,,,,,,,,,,,,,,,,,1,1,None,153.1630555999982,,,,,left,,0,,,2025.2.4,,,153.1497933999999,154.85164649999933,,,153.16351816666455,154.08015410000007,,,15,0,2026-07-12_21:58:39.423992,15,16,,None,,None,15,15,0,15,,,,,,dog,Chien,Hund,
158.3931870999986,159.20938409999872,0.82,,,1,159.20946209999966,159.20950420000008,,,bread,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,156.6968992000002,158.40540880000117,158.40540880000117,159.2459912000013,,,,59.934539495083506,155.9340032,156.6968992000002,,,155.9155365000006,156.67355319999842,,,bread\bread_14.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,156.6968992000002,,,,,None,,0,,,2025.2.4,,,156.67668919999778,158.39312509999945,,,156.6898944666648,157.5940030999991,,,16,0,2026-07-12_21:58:42.954637,16,17,,None,,None,16,16,0,16,,,,,,bread,Pain,Brot,
161.68802900000082,162.88772020000033,1.2,,,1,162.8877934000011,162.88783719999992,,,chair,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,160.0027756999989,161.7043663000004,161.7043663000004,162.9420930999986,,,,59.934539495083506,159.2459912000013,160.0027756999989,,,159.22756329999902,159.98642339999788,,,chair\chair_25.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,160.0027756999989,,,,,None,,0,,,2025.2.4,,,159.98941449999984,161.68795659999887,,,160.0029579666664,160.93669260000024,,,17,0,2026-07-12_21:58:46.266625,17,18,,None,,None,17,17,0,17,,,,,,chair,Chaise,Stuhl,
165.39564769999924,166.5094207000002,1.11,,,1,166.5095380999992,166.5095861000009,,,hammer,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,163.70880680000118,165.41427589999876,165.41427589999876,166.55108159999872,,,,59.934539495083506,162.9420930999986,163.70880680000118,,,162.92666259999896,163.69150190000073,,,hammer\hammer_44.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,163.70880680000118,,,,,None,,0,,,2025.2.4,,,163.6947728999985,165.39558039999974,,,163.70792406666467,164.66364949999843,,,18,0,2026-07-12_21:58:49.962727,18,19,,None,,None,18,18,0,18,,,,,,hammer,Marteau,Hammer,
169.01199819999965,169.79355159999977,0.77,,,1,169.79363379999995,169.79367759999877,,,house,9,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,167.32230889999846,169.028465899999,169.028465899999,169.81862009999895,,,,59.934539495083506,166.55108159999872,167.32230889999846,,,166.52849159999823,167.302029399998,,,house\house_11.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,167.32230889999846,,,,,None,,0,,,2025.2.4,,,167.30502630000046,169.01192629999787,,,167.3184127666648,168.2898748999978,,,19,0,2026-07-12_21:58:53.571716,19,20,,None,,None,19,19,0,19,,,,,,house,Maison,Haus,
172.26297189999968,173.16980150000018,0.9,,,1,173.16987710000103,173.16991929999858,,,hand,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,170.57813429999806,172.27864879999834,172.27864879999834,173.20511790000091,,,,59.934539495083506,169.81862009999895,170.57813429999806,,,169.80951319999804,170.56180219999806,,,hand\hand_34.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,170.57813429999806,,,,,None,,0,,,2025.2.4,,,170.56450369999948,172.2629014999984,,,170.57826106666496,171.4111617999988,,,20,0,2026-07-12_21:58:56.839254,20,21,,None,,None,20,20,0,20,,,,,,hand,Main,Hand,
175.6556004999984,176.47558469999785,0.82,,,1,176.47566119999829,176.4757028999993,,,bicycle,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,173.95813070000077,175.66819010000108,175.66819010000108,176.51224000000002,,,,59.934539495083506,173.20511790000091,173.95813070000077,,,173.18685529999857,173.93767709999884,,,bicycle\bicycle_46.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,173.95813070000077,,,,,None,,0,,,2025.2.4,,,173.94079649999912,175.65553269999873,,,173.9541384666666,174.97113239999817,,,21,0,2026-07-12_21:59:00.225752,21,22,,None,,None,21,21,0,21,,,,,,bicycle,Vélo,Fahrrad,
178.96881139999823,179.98615419999987,1.01,,,1,179.9862327999981,179.98628029999963,,,hammer,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,177.2670767999989,178.98542269999962,178.98542269999962,180.03305499999988,,,,59.934539495083506,176.51224000000002,177.2670767999989,,,176.49338929999794,177.25244480000038,,,hammer\hammer_35.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,177.2670767999989,,,,,None,,0,,,2025.2.4,,,177.2551843000001,178.96875029999865,,,177.26890716666483,178.22102249999807,,,22,0,2026-07-12_21:59:03.532874,22,23,,None,,None,22,22,0,22,,,,,,hammer,Marteau,Hammer,
182.49603109999953,183.51322679999794,1.01,,,1,183.51329970000006,183.51333800000066,,,flower,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,180.78634210000018,182.5116725000007,182.5116725000007,183.58764800000063,,,,59.934539495083506,180.03305499999988,180.78634210000018,,,180.02162139999928,180.76991609999823,,,flower\flower_38.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,180.78634210000018,,,,,None,,0,,,2025.2.4,,,180.77277780000077,182.4959630000012,,,180.7864348666665,181.76302360000045,,,23,0,2026-07-12_21:59:07.053689,23,24,,None,,None,23,23,0,23,,,,,,flower,Fleur,Blume,
186.0488191000004,186.99264409999887,0.93,,,1,186.99271389999922,186.9927538999982,,,hand,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,184.35235290000128,186.06516320000082,186.06516320000082,187.04294980000122,,,,59.934539495083506,183.58764800000063,184.35235290000128,,,183.5646428,184.3296252,,,hand\hand_46.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,184.35235290000128,,,,,None,,0,,,2025.2.4,,,184.3326038999985,186.04875139999785,,,184.34609876666607,185.1904985000001,,,24,0,2026-07-12_21:59:10.608282,24,25,,None,,None,24,24,0,24,,,,,,hand,Main,Hand,
189.4937929000007,190.5845608999989,1.09,,,1,190.58464050000111,190.58468210000137,,,dog,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,187.7925706999995,189.51104489999852,189.51104489999852,190.6224512000008,,,,59.934539495083506,187.04294980000122,187.7925706999995,,,187.0236698999979,187.77570249999917,,,dog\dog_28.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,187.7925706999995,,,,,None,,0,,,2025.2.4,,,187.77879770000072,189.49372589999984,,,187.79219586666684,188.70955780000077,,,25,0,2026-07-12_21:59:14.063584,25,26,,None,,None,25,25,0,25,,,,,,dog,Chien,Hund,
193.08123179999893,194.33908969999902,1.24,,,1,194.33919329999844,194.33924879999904,,,bicycle,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,191.39098039999953,193.09808079999857,193.09808079999857,194.40511559999868,,,,59.934539495083506,190.6224512000008,191.39098039999953,,,190.6015402999983,191.37001389999932,,,bicycle\bicycle_29.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,191.39098039999953,,,,,None,,0,,,2025.2.4,,,191.37328689999777,193.08116049999808,,,191.38645836666572,192.3993674000012,,,26,0,2026-07-12_21:59:17.643085,26,27,,None,,None,26,26,0,26,,,,,,bicycle,Vélo,Fahrrad,
196.86803289999807,198.0007297000011,1.12,,,1,198.00080660000094,198.0008530999985,,,ball,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,195.1718327999988,196.88538929999777,196.88538929999777,198.03988129999925,,,,59.934539495083506,194.40511559999868,195.1718327999988,,,194.3827070999978,195.15194730000076,,,ball\ball_48.jpg,,,,,,,,,,,,,,,,,,,,1,1,None,195.1718327999988,,,,,right,,0,,,2025.2.4,,,195.15480829999797,196.86796799999865,,,195.16841656666682,196.1322954999996,,,27,0,2026-07-12_21:59:21.425750,27,28,,None,,None,27,27,0,27,,,,,,jacket,Veste,Jacke,
200.49057999999786,201.29332520000025,0.8,,,1,201.2933981999995,201.29343810000137,,,flower,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,198.8077900999997,200.50512159999926,200.50512159999926,201.3574891999997,,,,59.934539495083506,198.03988129999925,198.8077900999997,,,198.0279116999991,198.7855512999995,,,flower\flower_05.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,198.8077900999997,,,,,None,,0,,,2025.2.4,,,198.78842319999967,200.4905073000009,,,198.8020329666654,199.7713976999985,,,28,0,2026-07-12_21:59:25.060515,28,29,,None,,None,28,28,0,28,,,,,,flower,Fleur,Blume,
203.8142289999996,204.6793249000002,0.86,,,1,204.67939470000056,204.67943319999904,,,bread,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,202.11877900000036,203.82810750000135,203.82810750000135,204.72776099999828,,,,59.934539495083506,201.3574891999997,202.11877900000036,,,201.33401120000053,202.0978126000009,,,bread\bread_48.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,202.11877900000036,,,,,None,,0,,,2025.2.4,,,202.1013340999998,203.8141613000007,,,202.11421526666552,203.02211859999807,,,29,0,2026-07-12_21:59:28.378123,29,30,,None,,None,29,29,0,29,,,,,,bread,Pain,Brot,
207.19726570000057,208.30093620000116,1.1,,,1,208.30101529999956,208.3010585999982,,,flower,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,205.49131479999778,207.21331559999817,207.21331559999817,208.35379610000018,,,,59.934539495083506,204.72776099999828,205.49131479999778,,,204.70443660000092,205.4739152000002,,,flower\flower_10.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,205.49131479999778,,,,,None,,0,,,2025.2.4,,,205.4768695999992,207.19719769999938,,,205.49042536666482,206.46477629999936,,,30,0,2026-07-12_21:59:31.748395,30,31,,None,,None,30,30,0,30,,,,,,flower,Fleur,Blume,
210.80603079999855,211.55565999999817,0.75,,,1,211.5557528999998,211.55580650000047,,,dog,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,209.12415989999863,210.82183720000103,210.82183720000103,211.59201969999776,,,,59.934539495083506,208.35379610000018,209.12415989999863,,,208.333421299998,209.10048409999945,,,dog\dog_10.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,209.12415989999863,,,,,None,,0,,,2025.2.4,,,209.10342949999904,210.805958500001,,,209.1169116666645,210.05237829999896,,,31,0,2026-07-12_21:59:35.374430,31,32,,None,,None,31,31,0,31,,,,,,dog,Chien,Hund,
214.03902599999856,215.10011999999915,1.06,,,1,215.1001940999995,215.10023809999984,,,ball,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,212.35600519999934,214.0550602000003,214.0550602000003,215.13282999999865,,,,59.934539495083506,211.59201969999776,212.35600519999934,,,211.57296599999972,212.3318232999991,,,ball\ball_29.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,212.35600519999934,,,,,None,,0,,,2025.2.4,,,212.3350160000009,214.03892559999804,,,212.3482750666665,213.29733570000099,,,32,0,2026-07-12_21:59:38.612654,32,33,,None,,None,32,32,0,32,,,,,,ball,Ballon,Ball,
217.5774715999978,218.5583270999996,0.98,,,1,218.55840739999985,218.5584514000002,,,chair,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,215.89593360000072,217.5900201000004,217.5900201000004,218.60062710000057,,,,59.934539495083506,215.13282999999865,215.89593360000072,,,215.11429099999805,215.8732147999981,,,chair\chair_05.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,215.89593360000072,,,,,None,,0,,,2025.2.4,,,215.876314000001,217.57740299999932,,,215.88965966666754,216.8180973999988,,,33,0,2026-07-12_21:59:42.153464,33,34,,None,,None,33,33,0,33,,,,,,chair,Chaise,Stuhl,
221.04522689999794,221.92490829999952,0.87,,,1,221.92500289999953,221.9250487999998,,,flower,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,219.36248139999952,221.06149979999827,221.06149979999827,221.99046530000123,,,,59.934539495083506,218.60062710000057,219.36248139999952,,,218.58195870000054,219.34184549999918,,,flower\flower_15.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,219.36248139999952,,,,,None,,0,,,2025.2.4,,,219.3451359999999,221.04515759999776,,,219.35834166666635,220.33035720000044,,,34,0,2026-07-12_21:59:45.621261,34,35,,None,,None,34,34,0,34,,,,,,flower,Fleur,Blume,
224.45734729999822,225.5241199000011,1.06,,,1,225.52420859999984,225.5242545000001,,,hammer,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,222.75522479999927,224.4744236000006,224.4744236000006,225.54815999999846,,,,59.934539495083506,221.99046530000123,222.75522479999927,,,221.96443,222.73896819999936,,,hammer\hammer_43.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,222.75522479999927,,,,,None,,0,,,2025.2.4,,,222.74173959999825,224.45728020000024,,,222.75548346666645,223.6890858000006,,,35,0,2026-07-12_21:59:49.011099,35,36,,None,,None,35,35,0,35,,,,,,hammer,Marteau,Hammer,
228.00037429999793,228.7869619999983,0.77,,,1,228.78707880000002,228.7871477000008,,,house,9,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,226.31311410000126,228.0177408999989,228.0177408999989,228.88352690000102,,,,59.934539495083506,225.54815999999846,226.31311410000126,,,225.53819360000125,226.29382989999795,,,house\house_06.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,226.31311410000126,,,,,None,,0,,,2025.2.4,,,226.29719040000055,228.00031060000038,,,226.31023716666485,227.2770739999978,,,36,0,2026-07-12_21:59:52.568794,36,37,,None,,None,36,36,0,36,,,,,,house,Maison,Haus,
