subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
0	n/a	n/a	instruction_part1	0.04273829999146983	22.351363000052515	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part2	22.410757500038017	0.5008285999647342	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part3	22.930287100025453	17.345975300006103	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part4	40.29229790001409	4.804567400016822	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start	83.47029130003648	24.947597499995027	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start_2	108.43556439998792	n/a	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	1	image	130.04536960000405	0.758500466650986	image	bread	bread_19.jpg	n/a	n/a	n/a	1	n/a
0	1	1	word	130.80387006665504	0.9360609000432305	word	Brot_german	n/a	n/a	n/a	n/a	1	n/a
0	1	1	possible_button_press	132.48970490001375	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	1	fix_cross_after_trial	132.50696110003628	0.9321790666474783	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	2	image	133.48331460001646	0.75137886667315	image	chair	chair_27.jpg	n/a	n/a	n/a	1	n/a
0	1	2	word	134.2513601333563	0.566438533303625	word	Stuhl_german	n/a	n/a	n/a	n/a	1	n/a
0	1	2	possible_button_press	135.9280676000053	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	2	fix_cross_after_trial	135.94216420000885	1.1831485666955643	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	3	image	137.1909915000433	0.7517995666169384	image	flower	flower_47.jpg	n/a	n/a	n/a	1	n/a
0	1	3	word	137.95945773332693	0.892977533334232	word	Blume_german	n/a	n/a	n/a	n/a	1	n/a
0	1	3	possible_button_press	139.6436720000347	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	3	fix_cross_after_trial	139.66009820002364	0.7842629666595542	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	4	image	140.4792291999911	0.7494762666795225	image	hammer	hammer_42.jpg	n/a	n/a	n/a	1	n/a
0	1	4	word	141.2453721333373	0.5162628333161763	word	Hammer_german	n/a	n/a	n/a	n/a	1	n/a
0	1	4	possible_button_press	142.92357809998794	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	4	fix_cross_after_trial	142.9414514999953	1.2467771666745477	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	5	image	144.20680189999985	0.7591936666906633	image	jacket	jacket_38.jpg	n/a	n/a	n/a	0	n/a
0	1	5	word	144.9659955666905	0.9217238000128418	word	Brot_german	n/a	n/a	n/a	n/a	0	n/a
0	1	5	possible_button_press	146.66801289998693	0.0	response	n/a	n/a	[]	m	r	0	0
