44.4098 	INFO 	Loaded monitor calibration from ['2025_07_24 17:26']
44.6423 	INFO 	Using renderer 'AMD Radeon (TM) Graphics' for graphics
44.6424 	INFO 	OpenGL version supported by driver is 4..
44.6695 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CF621274C0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CF62127460>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.3255, 0.3255, 0.3255]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001CF61DEE790>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
44.6695 	EXP 	window1: backgroundImage = ''
44.6696 	EXP 	window1: backgroundFit = 'none'
45.0368 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
45.0369 	EXP 	window1: recordFrameIntervals = False
45.2630 	EXP 	window1: recordFrameIntervals = True
45.4464 	EXP 	Screen (0) actual frame rate measured at 59.89Hz
45.4464 	EXP 	window1: recordFrameIntervals = False
45.6664 	INFO 	keyboard.Keyboard is using ptb backend.
45.6666 	INFO 	keyboard.Keyboard is using ptb backend.
45.6666 	INFO 	keyboard.Keyboard is using ptb backend.
45.6666 	INFO 	keyboard.Keyboard is using ptb backend.
45.6667 	INFO 	keyboard.Keyboard is using ptb backend.
45.6667 	INFO 	keyboard.Keyboard is using ptb backend.
45.6667 	INFO 	keyboard.Keyboard is using ptb backend.
45.6668 	INFO 	keyboard.Keyboard is using ptb backend.
45.6668 	INFO 	keyboard.Keyboard is using ptb backend.
45.6668 	INFO 	keyboard.Keyboard is using ptb backend.
45.6668 	INFO 	keyboard.Keyboard is using ptb backend.
45.6669 	INFO 	keyboard.Keyboard is using ptb backend.
45.6669 	INFO 	keyboard.Keyboard is using ptb backend.
45.6669 	INFO 	keyboard.Keyboard is using ptb backend.
45.6670 	INFO 	keyboard.Keyboard is using ptb backend.
45.6670 	INFO 	keyboard.Keyboard is using ptb backend.
45.6670 	INFO 	keyboard.Keyboard is using ptb backend.
45.6670 	INFO 	keyboard.Keyboard is using ptb backend.
45.6671 	INFO 	keyboard.Keyboard is using ptb backend.
45.6671 	INFO 	keyboard.Keyboard is using ptb backend.
45.6671 	INFO 	keyboard.Keyboard is using ptb backend.
45.6671 	INFO 	keyboard.Keyboard is using ptb backend.
45.6672 	INFO 	keyboard.Keyboard is using ptb backend.
45.6672 	INFO 	keyboard.Keyboard is using ptb backend.
45.6672 	EXP 	TSRlearn_main-blocks: status = STARTED
