promptFile	correctFile	dist_01File	dist_02File	correct_pos	dist01_pos	dist02_pos	correct_ans	thisN	thisTrialN	thisRepN	key_resp_2.keys	key_resp_2.rt	key_resp_2.duration	trial_type	img_first	img_second	img_third	opt_left	opt_right	correct_side	correct_key	distance_correct	image_dur_retr	fix_dur_retr	ImageExamplePath	iti_dur_retr	reflection_win_dur	condFileLearning	condFileRetrieval	n_routes_block	block	learningSeq	runIndexWithinSeq	currPosInSeq	promptConcept	correctConcept	dist01Concept	dist02Concept	dist01_diff	dist02_diff	pairTargetPosInSeq	buf1Concept	buf1Exemplar	buf1File	buf2Concept	buf2Exemplar	buf2File	buf13Concept	buf13Exemplar	buf13File	buf14Concept	buf14Exemplar	buf14File	promptTrigNumber	correctTrigNumber	dist01TrigNumber	dist02TrigNumber	key_resp.keys	key_resp.rt	key_resp.duration	miniblockWithinRun	coupleIndexWithinRoute	is_yes	routeIndexWithinBlock	seqOfRoute	retrIm1Trig	retrIm2Trig	continue_button_18.keys	resp.keys	resp.rt	resp.duration	resp_4.keys	resp_4.rt	resp_4.duration	practice_learning.thisRepN	practice_learning.thisTrialN	practice_learning.thisN	practice_learning.thisIndex	retrieval_prc_loop.thisRepN	retrieval_prc_loop.thisTrialN	retrieval_prc_loop.thisN	retrieval_prc_loop.thisIndex	retry_loop.thisRepN	retry_loop.thisTrialN	retry_loop.thisN	retry_loop.thisIndex	Block.thisRepN	Block.thisTrialN	Block.thisN	Block.thisIndex	miniblocks.thisRepN	miniblocks.thisTrialN	miniblocks.thisN	miniblocks.thisIndex	learning_trials.thisRepN	learning_trials.thisTrialN	learning_trials.thisN	learning_trials.thisIndex	retrieval_trials.thisRepN	retrieval_trials.thisTrialN	retrieval_trials.thisN	retrieval_trials.thisIndex	thisRow.t	notes	startup_settings.started	startup_settings.stopped	instructions_01.started	instruction_part1.started	continue_button.started	instructions_01.stopped	continue_button.keys	continue_button.rt	continue_button.duration	instructions_02.started	instruction_part2.started	continue_button_3.started	instructions_02.stopped	continue_button_3.keys	continue_button_3.rt	continue_button_3.duration	instructions_03.started	instruction_part3.started	continue_button_4.started	instructions_03.stopped	continue_button_4.keys	continue_button_4.rt	continue_button_4.duration	instructions_04.started	instruction_part4.started	continue_button_5.started	instructions_04.stopped	continue_button_5.keys	continue_button_5.rt	continue_button_5.duration	instructions_05.started	instruction_part5.started	continue_button_6.started	instructions_05.stopped	continue_button_6.keys	continue_button_6.rt	continue_button_6.duration	instructions_06.started	instruction_part6.started	continue_button_7.started	instructions_06.stopped	continue_button_7.keys	continue_button_7.rt	continue_button_7.duration	instructions_replay_break.started	instructions_part16.started	continue_button_22.started	instructions_replay_break.stopped	continue_button_22.keys	continue_button_22.rt	continue_button_22.duration	practice_choice_display.started	polygon.started	prompt_prc.started	dist_01_prc.started	dist_02_prc.started	correct_prc.started	key_resp_2.started	instructions_choose_2.started	practice_choice_display.stopped	practice_learning.key_resp_2.keys	practice_learning.key_resp_2.rt	practice_learning.key_resp_2.duration	practice_feedback.started	polygon_7.started	prompt_prc_2.started	dist_01_prc_2.started	dist_02_prc_2.started	correct_prc_2.started	practice_feedback.stopped	rest_practice.started	fix_cross_2.started	rest_instruction.started	fix_cross_2.stopped	rest_instruction.stopped	rest_practice.stopped	instruction_retrieval_trials.started	instruction_part7.started	continue_button_8.started	instruction_retrieval_trials.stopped	continue_button_8.keys	continue_button_8.rt	continue_button_8.duration	instruction_retrievalques1.started	instruction_part10.started	continue_button_10.started	instruction_retrievalques1.stopped	continue_button_10.keys	continue_button_10.rt	continue_button_10.duration	instruction_retrievalques1_02.started	instruction_part13.started	continue_button_19.started	instruction_retrievalques1_02.stopped	continue_button_19.keys	continue_button_19.rt	continue_button_19.duration	instruction_retrievalques2.started	instruction_part11.started	continue_button_11.started	instruction_retrievalques2.stopped	continue_button_11.keys	continue_button_11.rt	continue_button_11.duration	instruction_retrievalques2_02.started	instruction_part14.started	continue_button_20.started	instruction_retrievalques2_02.stopped	continue_button_20.keys	continue_button_20.rt	continue_button_20.duration	instruction_refl_period.started	instruction_part12.started	continue_button_14.started	instruction_refl_period.stopped	continue_button_14.keys	continue_button_14.rt	continue_button_14.duration	instruction_refl_period_02.started	instruction_part15.started	continue_button_21.started	instruction_refl_period_02.stopped	continue_button_21.keys	continue_button_21.rt	continue_button_21.duration	retrieval_backg_info.started	instruction_info.started	continue_button_15.started	retrieval_backg_info.stopped	continue_button_15.keys	continue_button_15.rt	continue_button_15.duration	instruction_practice_type1.started	instruction_part8.started	continue_button_9.started	instruction_practice_type1.stopped	continue_button_9.keys	continue_button_9.rt	continue_button_9.duration	retrieval_type1_practice.started	fix_cross_retrbegin.started	fix_cross_retrbegin.stopped	retrieval_type1_practice.stopped	first_image_prc.started	image_1_prc.started	info_example_3.started	image_1_prc.stopped	info_example_3.stopped	first_image_prc.stopped	mask_retr1_prc.started	mask_img1.started	info_example_4.started	mask_img1.stopped	info_example_4.stopped	mask_retr1_prc.stopped	second_image_prc.started	image_2_prc.started	info_example_5.started	image_2_prc.stopped	info_example_5.stopped	second_image_prc.stopped	mask_retr2_prc.started	mask_img2.started	info_example_6.started	mask_retr2_prc.stopped	reflection_period.started	fix_cross_reflretr_2.started	text.started	fix_cross_reflretr_2.stopped	text.stopped	reflection_period.stopped	retr_response_order_prc.started	yes_txt_3.started	no_txt_3.started	polygon_9.started	resp_3.started	info_example_7.started	text_question_order.started	retr_response_order_prc.stopped	retry_loop.resp_3.keys	retry_loop.resp_3.rt	retry_loop.resp_3.duration	retr_response_distance_prc.started	resp_2.started	info_example.started	opt_2_prc.started	opt_3_prc.started	opt_4_prc.started	opt_5_prc.started	text_question_retrieval.started	retr_response_distance_prc.stopped	retry_loop.resp_2.keys	retry_loop.resp_2.rt	retry_loop.resp_2.duration	retr_response_feedback.started	text_feedback.started	text_continue.started	continue_button_16.started	retr_response_feedback.stopped	retry_loop.continue_button_16.keys	retry_loop.continue_button_16.rt	retry_loop.continue_button_16.duration	instructions_07.started	instructions_part7.started	continue_button_13.started	instructions_07.stopped	continue_button_13.keys	continue_button_13.rt	continue_button_13.duration	reset_rows_to_select.started	reset_rows_to_select.stopped	set_learning_rows.started	set_learning_rows.stopped	show_context.started	scene_image.started	show_context.stopped	choice_display.started	scene_image_2.started	polygon_4.started	prompt.started	dist_01.started	dist_02.started	correct.started	chooseNowText.started	key_resp.started	choice_display.stopped	learning_trials.key_resp.keys	learning_trials.key_resp.rt	learning_trials.key_resp.duration	feedback.started	scene_image_3.started	polygon_8.started	prompt_2.started	dist_01_2.started	dist_02_2.started	correct_2.started	feedback.stopped	too_slow_routine.started	too_slow_routine.stopped	rest_period.started	fix_cross.started	fix_cross.stopped	rest_period.stopped	instruction_retr_start.started	instruction_now_retr.started	continue_button_18.started	instruction_now_retr.stopped	continue_button_18.stopped	instruction_retr_start.stopped	miniblocks.continue_button_18.keys	set_retrieval_rows.started	set_retrieval_rows.stopped	retr_ITI.started	fix_cross_retrbegin_2.started	fix_cross_retrbegin_2.stopped	retr_ITI.stopped	first_image.started	image_1.started	image_1.stopped	first_image.stopped	mask_retr1.started	mask_img1_2.started	mask_img1_2.stopped	mask_retr1.stopped	second_image.started	image_2.started	image_2.stopped	second_image.stopped	mask_retr2.started	mask_img2_2.started	mask_img2_2.stopped	mask_retr2.stopped	reflection_period_retr.started	fix_cross_reflretr.started	fix_cross_reflretr.stopped	reflection_period_retr.stopped	retr_response_order.started	polygon_6.started	yes_txt.started	no_txt.started	chooseNowText_2.started	resp.started	retr_response_order.stopped	retrieval_trials.resp.keys	retrieval_trials.resp.rt	retrieval_trials.resp.duration	too_slow_routine_1.started	too_slow_routine_1.stopped	retr_response_distance.started	chooseNowText_3.started	opt_2.started	opt_3.started	opt_4.started	opt_5.started	resp_4.started	chooseNowText_3.stopped	opt_2.stopped	opt_3.stopped	opt_4.stopped	opt_5.stopped	resp_4.stopped	retr_response_distance.stopped	retrieval_trials.resp_4.keys	too_slow_routine_2.started	tooSlowtext_2.started	tooSlowtext_2.stopped	too_slow_routine_2.stopped	retrieval_trials.resp_4.rt	retrieval_trials.resp_4.duration	yes_txt.stopped	no_txt.stopped	resp.stopped	tooSlowtext_4.started	tooSlowtext_4.stopped	participant_ID	date	expName	expVersion	psychopyVersion	frameRate	expStart	
																																																																																																																																																																																																																															56.200623400043696	56.20717710000463	59.20664750004653	59.40887240006123	b	0.19463669997639954	None																																																																																																																																																																																														3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
																																																																																																																																																																																																																																						59.416390000027604	59.42318639997393	59.92301210004371	60.22570970002562	b	0.29815899999812245	None																																																																																																																																																																																							3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
																																																																																																																																																																																																																																													60.231182700023055	60.239656200050376	60.73929110006429	61.12526090000756	b	0.3783366000279784	None																																																																																																																																																																																3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
								0	0	0				3	stimuli/practice_images/cow.jpg	stimuli/practice_images/basket.jpg	None	yes	no	left	left	2	2	0.5	stimuli/practice_images/practice_sequence_overview_t3_01.jpg	0.45	1.95																																																				0	0	0	0	0	0	0	0																	61.1554688999895																																																																																																																																													61.1376273999922	61.1554688999895	61.64578780008014	61.59184810006991	61.623946900013834	61.64578780008014	61.64578780008014	63.15641900000628	63.15641900000628	63.14163570001256	63.14452470000833	63.15641900000628	63.15641900000628	63.44439439999405	63.44439439999405	63.39107330003753	63.42038640007377	63.44439439999405	63.44439439999405	64.95665780000854	64.95665780000854	64.9407121000113	64.9433141000336	64.95665780000854	64.95665780000854	65.19092910003383	65.19096649996936	65.20477269997355	65.20477269997355	69.1862095000688	69.1862095000688	69.15586100006476	69.16913419996854	69.1862095000688	69.1862095000688	69.1862095000688	0.013301700004376471	69.1862095000688	69.1862095000688	73.17148430005182	g	3.877750299987383	None	73.17921059997752	0.0077197999926283956	73.20164620003197	73.20164620003197	73.20164620003197	73.20164620003197	73.20164620003197	73.20164620003197	75.92022400000133	g	3.877750299987383	0.27013070008251816	75.92740749998484	75.93670199997723	75.93670199997723	76.43470450001769	76.73721020005178	r	0.29332830000203103	None																																																																																																																	3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
								1	1	0				3	stimuli/practice_images/cow.jpg	stimuli/practice_images/belt.jpg	None	no	yes	right	right	4	2	0.5	stimuli/practice_images/practice_sequence_overview_t3_02.jpg	0.52	1.89																																																				0	1	1	1	0	0	0	0																	76.7508939000545																																																																																																																																													76.74126959999558	76.7508939000545	77.32100380002521	77.26989280001726	77.29962820000947	77.32100380002521	77.32100380002521	78.83452490007039	78.83452490007039	78.81931539997458	78.82214830000885	78.83452490007039	78.83452490007039	79.1205493999878	79.1205493999878	79.06942529999651	79.10131080006249	79.1205493999878	79.1205493999878	80.63381939998362	80.63381939998362	80.61830360000022	80.62086210004054	80.63381939998362	80.63381939998362	80.86856670002453	80.86860230006278	80.88280640006997	80.88280640006997	84.78275969997048	84.78275969997048	84.76777280005626	84.77062009996735	84.78275969997048	84.78275969997048	84.78275969997048	0.0029093000339344144	84.78275969997048	84.78275969997048	87.55064679996576	b	2.6574990999652073	None	87.55500300007407	0.004359100013971329	87.56513740005903	87.56513740005903	87.56513740005903	87.56513740005903	87.56513740005903	87.56513740005903	89.68305620003957	b	0.3783366000279784	26.54080179997254	89.68573450006079	89.6973813000368	89.6973813000368	90.19677440007217	90.31563700002152	y	0.10636079998221248	None																																																																																																																	3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
								2	2	0				3	stimuli/practice_images/belt.jpg	stimuli/practice_images/ant.jpg	None	yes	no	right	up	3	2	0.5	stimuli/practice_images/practice_sequence_overview_t3_03.jpg	0.61	2.15																																																				0	2	2	2	0	0	0	0																	90.32996230002027																																																																																																																																													90.31944150000345	90.32996230002027	90.98800430004485	90.93186540005263	90.96880749997217	90.98800430004485	90.98800430004485	92.51827660005074	92.51827660005074	92.48237490002066	92.49562709999736	92.51827660005074	92.51827660005074			92.74789310002234	92.78429890004918	92.80294480000157	92.80294480000157	94.33516859996598	94.33516859996598	94.29784000001382	94.30901970004197	94.33516859996598	94.33516859996598	94.56423650006764	94.56427099998109	94.57873750000726	94.57873750000726	98.76666890003253	98.76666890003253	98.72944410005584	98.74242190003861	98.76666890003253	98.76666890003253	98.76666890003253	0.013009599992074072	98.76666890003253	98.76666890003253	101.26316820003558	b	2.3953694000374526	None	101.27588009997271	0.01272110000718385	101.29888850008138	101.29888850008138	101.29888850008138	101.29888850008138	101.29888850008138	101.29888850008138	105.32747600006405	b	2.6574990999652073	13.932359499973245	105.33858750003856	105.36390460003167	105.36390460003167	105.84175120003056	105.91088860004675	b	0.054926699958741665	None																																																																																																																	3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
																																																																																																																																																																																																																																																																																																																			105.91971030004788	105.92503649997525	106.92461660003755	107.11045639996883	b	0.178533700061962	None																																																																																																										3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/lamp/lamp_01.jpg	stimuli/key/key_01.jpg	stimuli/bicycle/bicycle_06.jpg	stimuli/bread/bread_29.jpg	right	center	left	right	0	0	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	1	lamp	key	bicycle	bread	0.53	0.42	2	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	14	15	2	3	g	0.537795800017193	None																											0	0	0	0	0	0	0	0	0	0	0	0					107.95962650002912																																																																																																																																																																																																																			107.11542849999387	107.11547740001697	107.11567189998459	107.11570910003502	107.12068020005245	107.14193480007816	107.62709530000575	107.8673927000491	107.95962650002912	107.95962650002912	107.95962650002912	107.95962650002912	107.95962650002912	107.95962650002912	107.95962650002912	0.2517754000145942	108.54402000003029	g	0.537795800017193	None	108.71290510008112	108.78916579997167	108.78916579997167	108.78916579997167	108.78916579997167	108.78916579997167	108.78916579997167	109.80986530007794	109.81939449999481	109.8194829999702																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/key/key_01.jpg	stimuli/hand/hand_16.jpg	stimuli/flower/flower_17.jpg	stimuli/chair/chair_11.jpg	right	center	left	right	1	1	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	2	key	hand	flower	chair	0.69	0.53	3	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	15	8	6	4	r	0.24024970002938062	None																											0	0	0	0	0	0	0	0	0	1	1	1					110.01748310006224																																																																																																																																																																																																																										109.96995790000074	110.01748310006224	110.01748310006224	110.01748310006224	110.01748310006224	110.01748310006224	110.01748310006224	110.01748310006224	0.1505068999249488	110.34362270007841	r	0.24024970002938062	None	110.48333159997128	110.51487980003003	110.51487980003003	110.51487980003003	110.51487980003003	110.51487980003003	110.51487980003003	111.49284670001362	111.50104530004319	111.50108940002974																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/hand/hand_16.jpg	stimuli/ball/ball_11.jpg	stimuli/dog/dog_49.jpg	stimuli/house/house_35.jpg	center	left	right	center	2	2	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	3	hand	ball	dog	house	0.8	0.47	4	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	8	1	5	9	b	0.2598694999469444	None																											0	0	0	0	0	0	0	0	0	2	2	2					111.7625775000779																																																																																																																																																																																																																										111.68580800003838	111.7625775000779	111.7625775000779	111.7625775000779	111.7625775000779	111.7625775000779	111.7625775000779	111.7625775000779	0.1847517000278458	112.07664320000913	b	0.2598694999469444	None	112.25241030007601	112.30416679999325	112.30416679999325	112.30416679999325	112.30416679999325	112.30416679999325	112.30416679999325	113.29242429998703	113.30004880006891	113.30009570007678																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/ball/ball_11.jpg	stimuli/dog/dog_49.jpg	stimuli/jacket/jacket_44.jpg	stimuli/phone/phone_01.jpg	center	left	right	center	3	3	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	4	ball	dog	jacket	phone	0.75	0.36	5	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	1	5	10	17	r	0.24821590003557503	None																											0	0	0	0	0	0	0	0	0	3	3	3					113.5168898999691																																																																																																																																																																																																																										113.47073429997545	113.5168898999691	113.5168898999691	113.5168898999691	113.5168898999691	113.5168898999691	113.5168898999691	113.5168898999691	0.17066390009131283	113.85866390005685	r	0.24821590003557503	None	114.0301309999777	114.06805990007706	114.06805990007706	114.06805990007706	114.06805990007706	114.06805990007706	114.06805990007706	115.05879909999203	115.06599150004331	115.0660324000055																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/dog/dog_49.jpg	stimuli/flower/flower_17.jpg	stimuli/bread/bread_29.jpg	stimuli/hammer/hammer_16.jpg	left	right	center	left	4	4	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	5	dog	flower	bread	hammer	0.64	0.53	6	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	5	6	3	7	r	0.3865366999525577	None																											0	0	0	0	0	0	0	0	0	4	4	4					115.26061980007216																																																																																																																																																																																																																										115.20219179999549	115.26061980007216	115.26061980007216	115.26061980007216	115.26061980007216	115.26061980007216	115.26061980007216	115.26061980007216	0.13619780004955828	115.72501060005743	r	0.3865366999525577	None	115.84139229997527	115.8732258999953	115.8732258999953	115.8732258999953	115.8732258999953	115.8732258999953	115.8732258999953	116.85800050001126	116.86541059997398	116.86545270006172																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/flower/flower_17.jpg	stimuli/jacket/jacket_44.jpg	stimuli/chair/chair_11.jpg	stimuli/pencil/pencil_01.jpg	right	center	left	right	5	5	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	6	flower	jacket	chair	pencil	0.75	0.53	7	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	6	10	4	16	b	0.3020756000187248	None																											0	0	0	0	0	0	0	0	0	5	5	5					117.00433330005035																																																																																																																																																																																																																										116.96427080000285	117.00433330005035	117.00433330005035	117.00433330005035	117.00433330005035	117.00433330005035	117.00433330005035	117.00433330005035	0.09884579991921782	117.40789969998877	b	0.3020756000187248	None	117.50395619997289	117.53611660003662	117.53611660003662	117.53611660003662	117.53611660003662	117.53611660003662	117.53611660003662	118.52417960006278	118.53158110007644	118.53162100003101																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/jacket/jacket_44.jpg	stimuli/bicycle/bicycle_06.jpg	stimuli/hand/hand_16.jpg	stimuli/dog/dog_49.jpg	left	right	center	left	6	6	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	7	jacket	bicycle	hand	dog	0.33	0.2	8	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	10	2	8	5	g	0.3311297999462113	None																											0	0	0	0	0	0	0	0	0	6	6	6					118.71240060008131																																																																																																																																																																																																																										118.66168230003677	118.71240060008131	118.71240060008131	118.71240060008131	118.71240060008131	118.71240060008131	118.71240060008131	118.71240060008131	0.1300891999853775	119.1253176999744	g	0.3311297999462113	None	119.26063040003646	119.29056400002446	119.29056400002446	119.29056400002446	119.29056400002446	119.29056400002446	119.29056400002446	120.27400660002604	120.2819747000467	120.2820174000226																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/bicycle/bicycle_06.jpg	stimuli/chair/chair_11.jpg	stimuli/key/key_01.jpg	stimuli/ball/ball_11.jpg	left	center	right	left	7	7	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	8	bicycle	chair	key	ball	0.47	0.33	9	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	2	4	15	1	g	0.45695849996991456	None																											0	0	0	0	0	0	0	0	0	7	7	7					120.5683273000177																																																																																																																																																																																																																										120.46847179997712	120.5683273000177	120.5683273000177	120.5683273000177	120.5683273000177	120.5683273000177	120.5683273000177	120.5683273000177	0.18649570003617555	121.05719030008186	g	0.45695849996991456	None	121.23440529999789	121.31605430005584	121.31605430005584	121.31605430005584	121.31605430005584	121.31605430005584	121.31605430005584	122.30634969996754	122.31474750000052	122.31479239999317																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/chair/chair_11.jpg	stimuli/bread/bread_29.jpg	stimuli/lamp/lamp_01.jpg	stimuli/flower/flower_17.jpg	right	left	center	right	8	8	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	9	chair	bread	lamp	flower	0.6	0.27	10	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	4	3	14	6	b	0.7477045999839902	None																											0	0	0	0	0	0	0	0	0	8	8	8					122.50853260001168																																																																																																																																																																																																																										122.46407580003142	122.50853260001168	122.50853260001168	122.50853260001168	122.50853260001168	122.50853260001168	122.50853260001168	122.50853260001168	0.14930930000264198	123.35572580003645	b	0.7477045999839902	None	123.49503990006633	123.52556330000516	123.52556330000516	123.52556330000516	123.52556330000516	123.52556330000516	123.52556330000516	124.50555620004889	124.51327029999811	124.51331449998543																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/bread/bread_29.jpg	stimuli/house/house_35.jpg	stimuli/ball/ball_11.jpg	stimuli/bicycle/bicycle_06.jpg	left	center	right	left	9	9	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	10	bread	house	ball	bicycle	0.47	0.2	11	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	3	9	1	2	b	0.5451066000387073	None																											0	0	0	0	0	0	0	0	0	9	9	9					124.68995889998041																																																																																																																																																																																																																										124.64590420003515	124.68995889998041	124.68995889998041	124.68995889998041	124.68995889998041	124.68995889998041	124.68995889998041	124.68995889998041	0.13260849996004254	125.32192450005095	b	0.5451066000387073	None	125.45291150000412	125.48892560007516	125.48892560007516	125.48892560007516	125.48892560007516	125.48892560007516	125.48892560007516	126.47207300004084	126.48025520006195	126.48030840000138																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/house/house_35.jpg	stimuli/hammer/hammer_16.jpg	stimuli/key/key_01.jpg	stimuli/dog/dog_49.jpg	center	right	left	center	10	10	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	11	house	hammer	key	dog	0.67	0.47	12	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	9	7	15	5	g	0.6662066999124363	None																											0	0	0	0	0	0	0	0	0	10	10	10					126.67936269997153																																																																																																																																																																																																																										126.63454040000215	126.67936269997153	126.67936269997153	126.67936269997153	126.67936269997153	126.67936269997153	126.67936269997153	126.67936269997153	0.15426039998419583	127.43813580006827	g	0.6662066999124363	None	127.58419199998025	127.62675489997491	127.62675489997491	127.62675489997491	127.62675489997491	127.62675489997491	127.62675489997491	128.60430490004364	128.61160950001795	128.6116509999847																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
stimuli/hammer/hammer_16.jpg	stimuli/pencil/pencil_01.jpg	stimuli/lamp/lamp_01.jpg	stimuli/jacket/jacket_44.jpg	center	right	left	center	11	11	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	12	hammer	pencil	lamp	jacket	0.8	0.4	13	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	7	16	14	10	g	0.7285367000149563	None																											0	0	0	0	0	0	0	0	0	11	11	11					128.79054740001447																																																																																																																																																																																																																										128.73794170003384	128.79054740001447	128.79054740001447	128.79054740001447	128.79054740001447	128.79054740001447	128.79054740001447	128.79054740001447	0.12632110004778951	129.60398140002508	g	0.7285367000149563	None	129.72733230004087	129.75571020005737	129.75571020005737	129.75571020005737	129.75571020005737	129.75571020005737	129.75571020005737	130.7372699000407	130.7451150000561	130.74515910004266																																																																												3	2026-08-11_13h13.20.286	TSRlearn_main-blocks		2025.1.1	59.86213747902545	2026-08-11 13h13.41.172570 +0200	
