ITI_length,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,correct_response,date,expName,expStart,expVersion,fix_cross_prc.started,frameRate,image_prc.started,image_prc.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,psychopyVersion,settings.started,settings.stopped,sound_pres_prc.started,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
,,,,,,,,,,,,,,,,,,2026-08-05_16h42.08.220,TSRlearn_localizer-concepts,2026-08-05 16h42.09.884097 +0200,,,60.28250794543233,,,,,,,,,,,,,,,,,,,,,,,0,2025.2.4,0.022534199997608084,0.02267119999669376,,,,,,,,,,,,,,,
,0.0718008000003465,r,1.0036623000014515,0.5323312000000442,,,,,,,,,,,,,,2026-08-05_16h42.08.220,TSRlearn_localizer-concepts,2026-08-05 16h42.09.884097 +0200,,,60.28250794543233,,,,,,0.06517170000006445,,,,0.04847129999689059,1.6167741999997816,,,,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
,,,,,0.06387499999982538,r,0.06948709999778657,2.1150062999986403,,,,,,,,,,2026-08-05_16h42.08.220,TSRlearn_localizer-concepts,2026-08-05 16h42.09.884097 +0200,,,60.28250794543233,,,,,,,1.6338860999967437,,,,,1.62275149999914,2.2526211999975203,,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
,,,,,,,,,0.05644889999894076,r,0.010230200001387857,2.7656583999996656,,,,,,2026-08-05_16h42.08.220,TSRlearn_localizer-concepts,2026-08-05 16h42.09.884097 +0200,,,60.28250794543233,,,,,,,,2.2818776999993133,,,,,,2.266776899999968,2.836341399997764,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.05619569999907981,r,0.5880526000000827,3.3478747999979532,,2026-08-05_16h42.08.220,TSRlearn_localizer-concepts,2026-08-05 16h42.09.884097 +0200,,,60.28250794543233,,,,,,,,,2.8638297999968927,,,,,,,2.846637099999498,4.000866799997311,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,
0.75,,,,,,,,,,,,,,,,,y,,,,,4.930398599997716,,4.151497599999857,4.930398599997716,4.127203799998824,4.903218999999808,anchor.jpg,,,,,,,,,,,,,4.930398599997716,6.430574899997737,1,right,,,,,,4.913283299996692,4.916626466663971,5.49842549999812,0,0,2026-08-05_16:42:14.015397,0,0,0,0,0,anchor,ancre,Anker,
