promptFile	correctFile	dist_01File	dist_02File	correct_pos	dist01_pos	dist02_pos	correct_ans	thisN	thisTrialN	thisRepN	key_resp_2.keys	key_resp_2.rt	key_resp_2.duration	trial_type	img_first	img_second	img_third	opt_left	opt_right	correct_side	correct_key	distance_correct	image_dur_retr	fix_dur_retr	ImageExamplePath	iti_dur_retr	reflection_win_dur	condFileLearning	condFileRetrieval	n_routes_block	block	learningSeq	runIndexWithinSeq	currPosInSeq	promptConcept	correctConcept	dist01Concept	dist02Concept	dist01_diff	dist02_diff	pairTargetPosInSeq	promptTrigNumber	correctTrigNumber	dist01TrigNumber	dist02TrigNumber	key_resp.keys	key_resp.rt	key_resp.duration	miniblockWithinRun	is_yes	routeIndexWithinBlock	seqOfRoute	retrIm1Trig	retrIm2Trig	continue_button_18.keys	resp.keys	resp.rt	resp.duration	resp_4.keys	resp_4.rt	resp_4.duration	practice_learning.thisRepN	practice_learning.thisTrialN	practice_learning.thisN	practice_learning.thisIndex	retrieval_prc_loop.thisRepN	retrieval_prc_loop.thisTrialN	retrieval_prc_loop.thisN	retrieval_prc_loop.thisIndex	retry_loop.thisRepN	retry_loop.thisTrialN	retry_loop.thisN	retry_loop.thisIndex	Block.thisRepN	Block.thisTrialN	Block.thisN	Block.thisIndex	miniblocks.thisRepN	miniblocks.thisTrialN	miniblocks.thisN	miniblocks.thisIndex	learning_trials.thisRepN	learning_trials.thisTrialN	learning_trials.thisN	learning_trials.thisIndex	retrieval_trials.thisRepN	retrieval_trials.thisTrialN	retrieval_trials.thisN	retrieval_trials.thisIndex	thisRow.t	notes	startup_settings.started	startup_settings.stopped	instructions_01.started	instruction_part1.started	continue_button.started	instructions_01.stopped	continue_button.keys	continue_button.rt	continue_button.duration	instructions_02.started	instruction_part2.started	continue_button_3.started	instructions_02.stopped	continue_button_3.keys	continue_button_3.rt	continue_button_3.duration	instructions_03.started	instruction_part3.started	continue_button_4.started	instructions_03.stopped	continue_button_4.keys	continue_button_4.rt	continue_button_4.duration	instructions_04.started	instruction_part4.started	continue_button_5.started	instructions_04.stopped	continue_button_5.keys	continue_button_5.rt	continue_button_5.duration	instructions_05.started	instruction_part5.started	continue_button_6.started	instructions_05.stopped	continue_button_6.keys	continue_button_6.rt	continue_button_6.duration	instructions_06.started	instruction_part6.started	continue_button_7.started	instructions_06.stopped	continue_button_7.keys	continue_button_7.rt	continue_button_7.duration	practice_choice_display.started	polygon.started	prompt_prc.started	dist_01_prc.started	dist_02_prc.started	correct_prc.started	key_resp_2.started	instructions_choose_2.started	practice_choice_display.stopped	practice_learning.key_resp_2.keys	practice_learning.key_resp_2.rt	practice_learning.key_resp_2.duration	practice_feedback.started	polygon_7.started	prompt_prc_2.started	dist_01_prc_2.started	dist_02_prc_2.started	correct_prc_2.started	practice_feedback.stopped	instruction_retrieval_trials.started	instruction_part7.started	continue_button_8.started	instruction_retrieval_trials.stopped	continue_button_8.keys	continue_button_8.rt	continue_button_8.duration	instruction_retrievalques1.started	instruction_part10.started	continue_button_10.started	instruction_retrievalques1.stopped	continue_button_10.keys	continue_button_10.rt	continue_button_10.duration	instruction_retrievalques2.started	instruction_part11.started	continue_button_11.started	instruction_retrievalques2.stopped	continue_button_11.keys	continue_button_11.rt	continue_button_11.duration	instruction_refl_period.started	instruction_part12.started	continue_button_14.started	instruction_refl_period.stopped	continue_button_14.keys	continue_button_14.rt	continue_button_14.duration	retrieval_backg_info.started	instruction_info.started	continue_button_15.started	retrieval_backg_info.stopped	continue_button_15.keys	continue_button_15.rt	continue_button_15.duration	instruction_practice_type1.started	instruction_part8.started	continue_button_9.started	instruction_practice_type1.stopped	continue_button_9.keys	continue_button_9.rt	continue_button_9.duration	retrieval_type1_practice.started	fix_cross_retrbegin.started	fix_cross_retrbegin.stopped	retrieval_type1_practice.stopped	first_image_prc.started	image_1_prc.started	info_example_3.started	image_1_prc.stopped	info_example_3.stopped	first_image_prc.stopped	mask_retr1_prc.started	mask_img1.started	info_example_4.started	mask_img1.stopped	info_example_4.stopped	mask_retr1_prc.stopped	second_image_prc.started	image_2_prc.started	info_example_5.started	image_2_prc.stopped	info_example_5.stopped	second_image_prc.stopped	mask_retr2_prc.started	mask_img2.started	info_example_6.started	mask_retr2_prc.stopped	reflection_period.started	fix_cross_reflretr_2.started	text.started	fix_cross_reflretr_2.stopped	text.stopped	reflection_period.stopped	retr_response_order_prc.started	yes_txt_3.started	no_txt_3.started	polygon_9.started	resp_3.started	info_example_7.started	retr_response_order_prc.stopped	retry_loop.resp_3.keys	retry_loop.resp_3.rt	retry_loop.resp_3.duration	retr_response_distance_prc.started	resp_2.started	info_example.started	opt_2_prc.started	opt_3_prc.started	opt_4_prc.started	opt_5_prc.started	retr_response_distance_prc.stopped	retry_loop.resp_2.keys	retry_loop.resp_2.rt	retry_loop.resp_2.duration	retr_response_feedback.started	textbox_feedback.started	info_example_2.started	textbox_continue.started	continue_button_16.started	retr_response_feedback.stopped	retry_loop.continue_button_16.keys	retry_loop.continue_button_16.rt	retry_loop.continue_button_16.duration	mask_img2.stopped	info_example_6.stopped	instructions_07.started	instructions_part7.started	continue_button_13.started	instructions_07.stopped	continue_button_13.keys	continue_button_13.rt	continue_button_13.duration	instructions_08.started	instructions_part8.started	continue_button_17.started	instructions_08.stopped	continue_button_17.keys	continue_button_17.rt	continue_button_17.duration	reset_rows_to_select.started	reset_rows_to_select.stopped	set_learning_rows.started	set_learning_rows.stopped	choice_display.started	background_texture.started	polygon_4.started	prompt.started	dist_01.started	dist_02.started	correct.started	chooseNowText.started	key_resp.started	choice_display.stopped	learning_trials.key_resp.keys	feedback.started	background_texture_2.started	polygon_8.started	prompt_2.started	dist_01_2.started	dist_02_2.started	correct_2.started	feedback.stopped	too_slow_routine.started	tooSlowtext.started	tooSlowtext.stopped	too_slow_routine.stopped	learning_trials.key_resp.rt	learning_trials.key_resp.duration	rest_period.started	fix_cross.started	fix_cross.stopped	rest_period.stopped	instruction_retr_start.started	instruction_now_retr.started	continue_button_18.started	instruction_now_retr.stopped	continue_button_18.stopped	instruction_retr_start.stopped	miniblocks.continue_button_18.keys	set_retrieval_rows.started	set_retrieval_rows.stopped	retr_ITI.started	fix_cross_retrbegin_2.started	fix_cross_retrbegin_2.stopped	retr_ITI.stopped	first_image.started	background_texture_3.started	image_1.started	background_texture_3.stopped	image_1.stopped	first_image.stopped	mask_retr1.started	background_texture_4.started	mask_img1_2.started	background_texture_4.stopped	mask_img1_2.stopped	mask_retr1.stopped	second_image.started	background_texture_5.started	image_2.started	background_texture_5.stopped	image_2.stopped	second_image.stopped	mask_retr2.started	background_texture_6.started	mask_img2_2.started	background_texture_6.stopped	mask_img2_2.stopped	mask_retr2.stopped	reflection_period_retr.started	background_texture_7.started	fix_cross_reflretr.started	background_texture_7.stopped	fix_cross_reflretr.stopped	reflection_period_retr.stopped	retr_response_order.started	background_texture_8.started	polygon_6.started	yes_txt.started	no_txt.started	chooseNowText_2.started	resp.started	retr_response_order.stopped	retrieval_trials.resp.keys	retrieval_trials.resp.rt	retrieval_trials.resp.duration	too_slow_routine_1.started	too_slow_routine_1.stopped	retr_response_distance.started	background_texture_9.started	chooseNowText_3.started	opt_2.started	opt_3.started	opt_4.started	opt_5.started	resp_4.started	retr_response_distance.stopped	retrieval_trials.resp_4.keys	retrieval_trials.resp_4.rt	retrieval_trials.resp_4.duration	too_slow_routine_2.started	too_slow_routine_2.stopped	participant_ID	date	expName	expVersion	psychopyVersion	frameRate	expStart	
								0	0	0				3	stimuli/practice_images/cow.jpg	stimuli/practice_images/basket.jpg	None	yes	no	None	left	2	2	0.5	stimuli/practice_images/practice_sequence_overview_t3_01.jpg	0.45	1.95																																							0	0	0	0	0	0	0	0																	57.355723800021224																																																																																																											57.34132770000724	57.355723800021224	57.83833480003523	57.78896520001581	57.82065360003617	57.83833480003523	57.83833480003523	59.33794150000904	59.33794150000904	59.321769100031815	59.3242246999871	59.33794150000904	59.33794150000904	59.62195070000598	59.62195070000598	59.57148699997924	59.60177469998598	59.62195070000598	59.62195070000598	61.12124589999439	61.12124589999439	61.104929300025105	61.107523099984974	61.12124589999439	61.12124589999439	61.35504850000143	61.35510340001201	61.37154379999265	61.37154379999265	65.33694280002965	65.33694280002965	65.32078070001444	65.3241163000348	65.33694280002965	65.33694280002965	65.33694280002965	0.003340700000990182	65.33694280002965	68.70306540001184	g	3.2618664000183344	None	68.70621279999614	0.003083299961872399	68.71827720000874	68.71827720000874	68.71827720000874	68.71827720000874	68.71827720000874	71.11913330003154	g	3.2618664000183344	0.1844711999874562	71.12994590000017	71.15210680000018	56.73842310003238	71.15210680000018	71.61778010003036	71.76810480002314	r	0.146918700018432	None																																																																																																																								1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
								1	1	0				3	stimuli/practice_images/cow.jpg	stimuli/practice_images/belt.jpg	None	no	yes	None	right	4	2	0.5	stimuli/practice_images/practice_sequence_overview_t3_02.jpg	0.52	1.89																																							0	1	1	1	0	0	0	0																	71.78397029999178																																																																																																											71.77227160002803	71.78397029999178	72.35099549998995	72.30121220002184	72.33094419998815	72.35099549998995	72.35099549998995	73.85047669999767	73.85047669999767	73.83423799998127	73.83701810002094	73.85047669999767	73.85047669999767	74.11647010000888	74.11647010000888	74.08415900002001	74.11112980003236	74.11647010000888	74.11647010000888	75.6167769000167	75.6167769000167	75.60034619999351	75.60344440001063	75.6167769000167	75.6167769000167	75.85023590002675	75.85032130003674	75.86658580001676	75.86658580001676	79.76496140001109	79.76496140001109	79.7492263999884	79.75263709999854	79.76496140001109	79.76496140001109	79.76496140001109	0.0034273999626748264	79.76496140001109	91.44549700000789	b	11.571742000000086	None	91.44944039999973	0.003892799955792725	91.46112990000984	91.46112990000984	91.46112990000984	91.46112990000984	91.46112990000984	97.16072510002414	b	11.571742000000086	0.1250321000115946	97.16475809999974	97.17630089999875		97.17630089999875	97.65952149999794	97.9100097999908	y	0.24383679998572916	None	75.86658580001676	75.86658580001676																																																																																																																						1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
								2	2	0				3	stimuli/practice_images/ant.jpg	stimuli/practice_images/belt.jpg	None	yes	no	None	up	3	2	0.5	stimuli/practice_images/practice_sequence_overview_t3_03.jpg	0.61	2.15																																							0	2	2	2	0	0	0	0																	97.92718930001138																																																																																																											97.91327100002673	97.92718930001138	98.55879380000988	98.52649090002524	98.5517688000109	98.55879380000988	98.55879380000988	100.0588291999884	100.0588291999884	100.04237009998178	100.04491699999198	100.0588291999884	100.0588291999884	100.3247286999831	100.3247286999831	100.29244590003509	100.31726119999075	100.3247286999831	100.3247286999831	101.82535400002962	101.82535400002962	101.80871419998584	101.81134960002964	101.82535400002962	101.82535400002962	102.05860709998524	102.05865830002585	102.07515470002545	102.07515470002545	106.23980720003601	106.23980720003601	106.22408230003202	106.2270246000262	106.23980720003601	106.23980720003601	106.23980720003601	0.002957699995022267	106.23980720003601	107.15735589998076	g	0.7977194000268355	None	107.16110289999051	0.0037104000221006572	107.17312320001656	107.17312320001656	107.17312320001656	107.17312320001656	107.17312320001656	109.08975769998506	g	0.7977194000268355	0.19009119999827817	109.09372910001548	109.10569270001724		109.10569270001724	109.58933019998949	109.6726904999814	b	0.08120170002803206	None	102.07515470002545	102.07515470002545																																																																																																																						1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
																																																																																																																																																																																																																																																																					109.68123049999122	109.68867609999143	110.67231759999413	112.53901499998756	b	1.8561867999960668	None																																																																																																															1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
																																																																																																																																																																																																																																																																												112.54545470001176	112.55445200001122	113.53798170003574	113.78828879998764	b	0.23839529999531806	None																																																																																																								1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/fish/fish_03.jpg	stimuli/guitar/guitar_19.jpg	stimuli/dog/dog_21.jpg	stimuli/chair/chair_11.jpg	left	right	center	left	0	0	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	1	fish	guitar	dog	chair	0.47	0.36	2	12	13	5	4	None																												0	0	0	0	0	0	0	0	0	0	0	0					114.03781680000247																																																																																																																																																																																									113.79256309999619	113.79260210000211	113.79276250000112	113.79279129998758	113.97908680001274	114.03781680000247	114.03781680000247	114.03781680000247	114.03781680000247	114.03781680000247	114.03781680000247	114.03781680000247	0.18633479997515678	118.89278619998368	None	118.98361619998468	119.02247000002535	119.02247000002535	119.02247000002535	119.02247000002535	119.02247000002535	119.02247000002535	120.05318059999263	120.05694570002379	120.06979380000848	120.66855130001204	120.5525406000088																																																																													1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/guitar/guitar_19.jpg	stimuli/hammer/hammer_10.jpg	stimuli/jacket/jacket_41.jpg	stimuli/bicycle/bicycle_05.jpg	right	center	left	right	1	1	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	2	guitar	hammer	jacket	bicycle	0.75	0.47	3	13	7	10	2	None																												0	0	0	0	0	0	0	0	0	1	1	1					120.66855130001204																																																																																																																																																																																													120.64506820001407	120.66855130001204	120.66855130001204	120.66855130001204	120.66855130001204	120.66855130001204	120.66855130001204	120.66855130001204	0.09254819998750463	125.56892130000051	None	125.63439810002455	125.65028210001765	125.65028210001765	125.65028210001765	125.65028210001765	125.65028210001765	125.65028210001765	126.60037990001729	126.60242850001669	126.61672059999546	127.24981310003204	127.10012369998731																																																																													1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/hammer/hammer_10.jpg	stimuli/flower/flower_32.jpg	stimuli/ball/ball_31.jpg	stimuli/house/house_17.jpg	left	center	right	left	2	2	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	3	hammer	flower	ball	house	0.64	0.42	4	7	6	1	9	None																												0	0	0	0	0	0	0	0	0	2	2	2					127.24981310003204																																																																																																																																																																																													127.21446600003401	127.24981310003204	127.24981310003204	127.24981310003204	127.24981310003204	127.24981310003204	127.24981310003204	127.24981310003204	0.1143696999642998	132.1045945000369	None	132.20475580001948	132.21574990003137	132.21574990003137	132.21574990003137	132.21574990003137	132.21574990003137	132.21574990003137	133.1699554999941	133.17342120001558	133.185573499999	133.794069399999	133.66868479998084																																																																													1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/flower/flower_32.jpg	stimuli/jacket/jacket_41.jpg	stimuli/bread/bread_21.jpg	stimuli/dog/dog_21.jpg	left	right	center	left	3	3	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	4	flower	jacket	bread	dog	0.8	0.64	5	6	10	3	5	None																												0	0	0	0	0	0	0	0	0	3	3	3					133.794069399999																																																																																																																																																																																													133.77175690000877	133.794069399999	133.794069399999	133.794069399999	133.794069399999	133.794069399999	133.794069399999	133.794069399999	0.10313360003056005	138.68796670000302	None	138.8026102000149	138.8151363999932	138.8151363999932	138.8151363999932	138.8151363999932	138.8151363999932	138.8151363999932	139.76759659999516	139.77026540000224	139.783889000013	140.465648900019	140.26722089998657																																																																													1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/jacket/jacket_41.jpg	stimuli/bread/bread_21.jpg	stimuli/chair/chair_11.jpg	stimuli/lamp/lamp_18.jpg	center	left	right	center	4	4	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	5	jacket	bread	chair	lamp	0.58	0.47	6	10	3	4	14	None																												0	0	0	0	0	0	0	0	0	4	4	4					140.465648900019																																																																																																																																																																																													140.4194523000042	140.465648900019	140.465648900019	140.465648900019	140.465648900019	140.465648900019	140.465648900019	140.465648900019	0.15225749998353422	145.28602619998856	None	145.41950030002045	145.4484180000145	145.4484180000145	145.4484180000145	145.4484180000145	145.4484180000145	145.4484180000145	146.43304199998965	146.4355871999869	146.450577599986	147.1809291000245	146.9385344000184																																																																													1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/bread/bread_21.jpg	stimuli/hand/hand_47.jpg	stimuli/bicycle/bicycle_05.jpg	stimuli/pencil/pencil_27.jpg	center	right	left	center	5	5	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	6	bread	hand	bicycle	pencil	0.69	0.47	7	3	8	2	16	None																												0	0	0	0	0	0	0	0	0	5	5	5					147.1809291000245																																																																																																																																																																																													147.0993569000275	147.1809291000245	147.1809291000245	147.1809291000245	147.1809291000245	147.1809291000245	147.1809291000245	147.1809291000245	0.1608711999724619	151.94477910001297	None	152.05612700001802	152.07504969998263	152.07504969998263	152.07504969998263	152.07504969998263	152.07504969998263	152.07504969998263	153.0599059999804	153.0621478999965	153.07605710002827	153.7081968000275	153.5587053000345																																																																													1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/hand/hand_47.jpg	stimuli/ball/ball_31.jpg	stimuli/pencil/pencil_27.jpg	stimuli/flower/flower_32.jpg	right	center	left	right	6	6	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	7	hand	ball	pencil	flower	0.53	0.27	8	8	1	16	6	r	0.9137681000283919	None																										0	0	0	0	0	0	0	0	0	6	6	6					153.7081968000275																																																																																																																																																																																													153.66963670001132	153.7081968000275	153.7081968000275	153.7081968000275	153.7081968000275	153.7081968000275	153.7081968000275	153.7081968000275	0.11094659997615963	154.72525790001964	r	154.8331765999901	154.85785770002985	154.85785770002985	154.85785770002985	154.85785770002985	154.85785770002985	154.85785770002985	155.80818310001632	155.8103073000093			155.81033090001438	0.9137681000283919	None																																																																											1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/ball/ball_31.jpg	stimuli/dog/dog_21.jpg	stimuli/fish/fish_03.jpg	stimuli/bread/bread_21.jpg	left	center	right	left	7	7	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	8	ball	dog	fish	bread	0.53	0.2	9	1	5	12	3	b	2.4080162999453023	None																										0	0	0	0	0	0	0	0	0	7	7	7					155.92407840001397																																																																																																																																																																																													155.899010299996	155.92407840001397	155.92407840001397	155.92407840001397	155.92407840001397	155.92407840001397	155.92407840001397	155.92407840001397	0.08870850002858788	158.44097679998958	b	158.53222009999445	158.55679930001497	158.55679930001497	158.55679930001497	158.55679930001497	158.55679930001497	158.55679930001497	159.50753330002772	159.50972560001537			159.50974820001284	2.4080162999453023	None																																																																											1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/dog/dog_21.jpg	stimuli/bicycle/bicycle_05.jpg	stimuli/hammer/hammer_10.jpg	stimuli/jacket/jacket_41.jpg	center	left	right	center	8	8	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	9	dog	bicycle	hammer	jacket	0.47	0.33	10	5	2	7	10	g	1.778312599984929	None																										0	0	0	0	0	0	0	0	0	8	8	8					159.60640709998552																																																																																																																																																																																													159.57867339998484	159.60640709998552	159.60640709998552	159.60640709998552	159.60640709998552	159.60640709998552	159.60640709998552	159.60640709998552	0.06895390001591295	161.47394749999512	g	161.54092910001054	161.55561360000866	161.55561360000866	161.55561360000866	161.55561360000866	161.55561360000866	161.55561360000866	162.5394232000108	162.54173510003602			162.54176910000388	1.778312599984929	None																																																																											1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/bicycle/bicycle_05.jpg	stimuli/chair/chair_11.jpg	stimuli/guitar/guitar_19.jpg	stimuli/ball/ball_31.jpg	center	right	left	center	9	9	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	10	bicycle	chair	guitar	ball	0.6	0.2	11	2	4	13	1	r	1.4575692000216804	0.17033270001411438																										0	0	0	0	0	0	0	0	0	9	9	9					162.6555478000082																																																																																																																																																																																													162.62077769997995	162.6555478000082	162.6555478000082	162.6555478000082	162.6555478000082	162.6555478000082	162.6555478000082	162.6555478000082	0.079037600022275	164.82299150002655	r	164.89528350002365	164.92161050002323	164.92161050002323	164.92161050002323	164.92161050002323	164.92161050002323	164.92161050002323	165.90512539999327	165.90723270003218			165.90725450002356	1.4575692000216804	0.17033270001411438																																																																											1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/chair/chair_11.jpg	stimuli/house/house_17.jpg	stimuli/fish/fish_03.jpg	stimuli/hand/hand_47.jpg	right	left	center	right	10	10	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	11	chair	house	fish	hand	0.73	0.33	12	4	9	12	8	b	1.5063859000219963	None																										0	0	0	0	0	0	0	0	0	10	10	10					166.03778559999773																																																																																																																																																																																													165.9979299000115	166.03778559999773	166.03778559999773	166.03778559999773	166.03778559999773	166.03778559999773	166.03778559999773	166.03778559999773	0.09071239997865632	167.63794650003547	b	167.7298543000361	167.75385390000883	167.75385390000883	167.75385390000883	167.75385390000883	167.75385390000883	167.75385390000883	168.70422300003702	168.70623160002287			168.70625360001577	1.5063859000219963	None																																																																											1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/house/house_17.jpg	stimuli/lamp/lamp_18.jpg	stimuli/hammer/hammer_10.jpg	stimuli/bread/bread_21.jpg	center	left	right	center	11	11	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	12	house	lamp	hammer	bread	0.67	0.47	13	9	14	7	3	g	1.6682560999761336	None																										0	0	0	0	0	0	0	0	0	11	11	11					168.90360750001855																																																																																																																																																																																													168.84250919998158	168.90360750001855	168.90360750001855	168.90360750001855	168.90360750001855	168.90360750001855	168.90360750001855	168.90360750001855	0.13628310000058264	170.65376720001223	g	170.79107259999728	170.8365325999912	170.8365325999912	170.8365325999912	170.8365325999912	170.8365325999912	170.8365325999912	171.82133820001036	171.8235329000163			171.8235652000294	1.6682560999761336	None																																																																											1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
stimuli/lamp/lamp_18.jpg	stimuli/pencil/pencil_27.jpg	stimuli/guitar/guitar_19.jpg	stimuli/bicycle/bicycle_05.jpg	right	center	left	right	12	12	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	13	lamp	pencil	guitar	bicycle	0.8	0.27	14	14	16	13	2	r	1.399532499955967	None																										0	0	0	0	0	0	0	0	0	12	12	12					171.98584759997902																																																																																																																																																																																													171.94418130000122	171.98584759997902	171.98584759997902	171.98584759997902	171.98584759997902	171.98584759997902	171.98584759997902	171.98584759997902	0.12064190005185083	173.48680750001222	r	173.61444380000466	173.6520408000215	173.6520408000215	173.6520408000215	173.6520408000215	173.6520408000215	173.6520408000215	174.60235170001397	174.60457780002616			174.60461169999326	1.399532499955967	None																																																																											1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
								0	0	0				1	stimuli/ball/ball_31.jpg	stimuli/flower/flower_32.jpg	None	yes	no	right	right	4	1.2	0.2		0.64	1.85	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																0	0	1	A	1	6	None	b	1.559532199986279	None	4	1.2108459000010043	None													0	0	0	0	0	0	0	0					0	0	0	0	180.78318600001512																																																																																																																																																																																																																						174.60820550000062	174.6184493000037	179.6336900999886	179.61708940000972	179.6199168000021	179.6336900999886	179.6336900999886	180.78318600001512	180.78318600001512	180.6166755000013	None	180.61678069998743	180.6168182999827	180.7661986000021	180.78318600001512	181.4496661000303	181.41723229998024	181.43797440000344	181.4496661000303	181.4496661000303	182.44951900001615	182.44951900001615	182.43285470001865	182.43290160002653	182.44951900001615	182.44951900001615	182.7325090999948	182.7325090999948	182.682999200013	182.70789910003077	182.7325090999948	182.7325090999948	183.73227029998088	183.73227029998088	183.71659520000685	183.71664820000296	183.73227029998088	183.73227029998088	183.98222790000727	183.98222790000727	183.96575830003712	183.96579029998975	183.98222790000727	183.98222790000727	185.84865190001437	185.84865190001437	185.81524209998315	185.83001480001258	185.84865190001437	185.84865190001437	185.84865190001437	185.84865190001437	185.84865190001437	185.84865190001437	187.53197220002767	b	1.559532199986279	None	187.5342692999984	187.5342982999864	187.53599619999295	187.56430289999116	187.56430289999116	187.56430289999116	187.56430289999116	187.56430289999116	187.56430289999116	188.0475557000027	189.38104160001967	4	1.2108459000010043	None	189.38310879998608	189.38313869998092	1	2026-07-26_19h35.02.071	TSRlearn_main-blocks		2025.1.1	59.83828107013657	2026-07-26 19h35.06.246932 +0200	
