subject	trial_type	block_name	sequence_name	route_num	trial_num	component_label	concept_label	concept_exemplar	onset	duration	type_of_stimulus	response_time	response	response_meaning	expected_response	correct	distance_correct
n/a	retr_order	block1	A	n/a	3	n/a	n/a	n/a	211.85890789999394	0.0	choice	[]	m	n/a	right	False	5
n/a	retr_distance	block1	A	n/a	3	n/a	n/a	n/a	213.85649610002292	0.0	choice	[]	3	3	5	False	5
n/a	retr_1	block1	A	n/a	4	retrieval_ITIcross	n/a	n/a	213.87279940000735	0.6830199666476631	fixcross	n/a	n/a	n/a	n/a	n/a	5
n/a	retr_1	block1	A	n/a	4	image_1_retr	flower/flower_07.jpg	flower/flower_07.jpg	214.5724860333217	0.9997169333471163	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	4	image_2_retr	hand/hand_38.jpg	hand/hand_38.jpg	215.82311976666486	1.0155323999933898	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	4	n/a	n/a	n/a	221.1709267999977	0.0	choice	2.088410400028806	g	left	left	True	5
n/a	retr_distance	block1	A	n/a	4	n/a	n/a	n/a	222.50387140002567	0.0	choice	2.088410400028806	3	3	5	False	5
n/a	retr_1	block1	A	n/a	5	retrieval_ITIcross	n/a	n/a	222.51949560001958	0.4835252666419194	fixcross	n/a	n/a	n/a	n/a	n/a	3
n/a	retr_1	block1	A	n/a	5	image_1_retr	hammer/hammer_35.jpg	hammer/hammer_35.jpg	223.0030208666615	1.0164970000041649	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	5	image_2_retr	jacket/jacket_29.jpg	jacket/jacket_29.jpg	224.28589803330448	0.9999258333661771	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	5	n/a	n/a	n/a	229.25183369999286	0.0	choice	1.8061481000040658	g	left	left	True	3
n/a	retr_distance	block1	A	n/a	5	n/a	n/a	n/a	230.53443040000275	0.0	choice	1.8061481000040658	3	3	3	True	3
n/a	retr_1	block1	A	n/a	6	retrieval_ITIcross	n/a	n/a	230.55083829996875	0.48357236670952375	fixcross	n/a	n/a	n/a	n/a	n/a	4
n/a	retr_1	block1	A	n/a	6	image_1_retr	bread/bread_04.jpg	bread/bread_04.jpg	231.05107733334495	0.9991611333059325	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	6	image_2_retr	chair/chair_21.jpg	chair/chair_21.jpg	232.30039176665403	1.0162886999896728	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	6	n/a	n/a	n/a	237.39892629999667	0.0	choice	1.8084405999979936	g	left	right	False	4
n/a	retr_distance	block1	A	n/a	6	n/a	n/a	n/a	239.2148742999998	0.0	choice	1.8084405999979936	4	4	4	True	4
n/a	retr_1	block1	A	n/a	7	retrieval_ITIcross	n/a	n/a	239.23141200002283	0.3333129666318939	fixcross	n/a	n/a	n/a	n/a	n/a	2
n/a	retr_1	block1	A	n/a	7	image_1_retr	bicycle/bicycle_49.jpg	bicycle/bicycle_49.jpg	239.59805829998805	1.0000159667028754	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	7	image_2_retr	house/house_30.jpg	house/house_30.jpg	240.84780496667761	1.0163959999918006	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	7	n/a	n/a	n/a	247.32935399998678	0.0	choice	2.836063499969896	b	right	right	True	2
n/a	retr_distance	block1	A	n/a	7	n/a	n/a	n/a	248.2954268999747	0.0	choice	2.836063499969896	5	5	2	False	2
n/a	retr_1	block1	A	n/a	8	retrieval_ITIcross	n/a	n/a	248.31213370000478	0.3332349666782477	fixcross	n/a	n/a	n/a	n/a	n/a	2
n/a	retr_1	block1	A	n/a	8	image_1_retr	ball/ball_37.jpg	ball/ball_37.jpg	248.6620353333497	0.9994719332860029	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	8	image_2_retr	bread/bread_04.jpg	bread/bread_04.jpg	249.94467033330199	1.0005776333816527	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	8	n/a	n/a	n/a	256.455772300018	0.0	choice	[]	m	n/a	left	False	2
n/a	retr_distance	block1	A	n/a	8	n/a	n/a	n/a	260.4651109999977	0.0	choice	[]	m	n/a	2	False	2
n/a	retr_1	block1	A	n/a	9	retrieval_ITIcross	n/a	n/a	260.97874549997505	0.3458765666621275	fixcross	n/a	n/a	n/a	n/a	n/a	3
n/a	retr_1	block1	A	n/a	9	image_1_retr	dog/dog_36.jpg	dog/dog_36.jpg	261.3412887333038	0.9994255333401725	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	9	image_2_retr	flower/flower_07.jpg	flower/flower_07.jpg	262.60794473335454	0.9994705333335787	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	9	n/a	n/a	n/a	267.1056685000076	0.0	choice	1.2687186999828555	b	right	right	True	3
n/a	retr_distance	block1	A	n/a	9	n/a	n/a	n/a	267.75548980000895	0.0	choice	1.2687186999828555	5	5	3	False	3
n/a	retr_1	block1	A	n/a	10	retrieval_ITIcross	n/a	n/a	267.7720527999918	0.5836653666958682	fixcross	n/a	n/a	n/a	n/a	n/a	5
n/a	retr_1	block1	A	n/a	10	image_1_retr	chair/chair_21.jpg	chair/chair_21.jpg	268.35571816668767	1.0165793999913149	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	10	image_2_retr	house/house_30.jpg	house/house_30.jpg	269.62202646665196	1.0166878000018187	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	10	n/a	n/a	n/a	275.63708389998646	0.0	choice	2.5564908999949694	g	left	left	True	5
n/a	retr_distance	block1	A	n/a	10	n/a	n/a	n/a	276.1537940999842	0.0	choice	2.5564908999949694	3	3	5	False	5
n/a	retr_1	block1	A	n/a	11	retrieval_ITIcross	n/a	n/a	276.1700297999778	0.3659841666851662	fixcross	n/a	n/a	n/a	n/a	n/a	4
n/a	retr_1	block1	A	n/a	11	image_1_retr	jacket/jacket_29.jpg	jacket/jacket_29.jpg	276.5526806333296	0.9997461333366573	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	11	image_2_retr	hand/hand_38.jpg	hand/hand_38.jpg	277.8020962666526	1.0162361999973655	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	11	n/a	n/a	n/a	281.93430819996865	0.0	choice	0.5471964000025764	b	right	right	True	4
n/a	retr_distance	block1	A	n/a	11	n/a	n/a	n/a	282.6177419999731	0.0	choice	0.5471964000025764	5	5	4	False	4
n/a	retr_1	block1	A	n/a	12	retrieval_ITIcross	n/a	n/a	282.63406640000176	0.39956536668273657	fixcross	n/a	n/a	n/a	n/a	n/a	4
n/a	retr_1	block1	A	n/a	12	image_1_retr	flower/flower_07.jpg	flower/flower_07.jpg	283.05029843335114	0.9997172332912214	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	12	image_2_retr	ball/ball_37.jpg	ball/ball_37.jpg	284.31668463332653	0.9996724333575457	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	12	n/a	n/a	n/a	289.2823364000069	0.0	choice	1.4804112000274472	g	left	right	False	4
n/a	retr_distance	block1	A	n/a	12	n/a	n/a	n/a	290.015018999984	0.0	choice	1.4804112000274472	2	2	4	False	4
n/a	retr_1	block1	A	n/a	13	retrieval_ITIcross	n/a	n/a	290.03160330001265	0.2998089666400574	fixcross	n/a	n/a	n/a	n/a	n/a	2
n/a	retr_1	block1	A	n/a	13	image_1_retr	jacket/jacket_29.jpg	jacket/jacket_29.jpg	290.34807893331936	0.9998698333472475	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	13	image_2_retr	dog/dog_36.jpg	dog/dog_36.jpg	291.5977929666444	1.0162300000083633	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	13	n/a	n/a	n/a	295.613468000025	0.0	choice	0.8283965000300668	b	right	right	True	2
n/a	retr_distance	block1	A	n/a	13	n/a	n/a	n/a	297.29636340000434	0.0	choice	0.8283965000300668	4	4	2	False	2
n/a	retr_1	block1	A	n/a	14	retrieval_ITIcross	n/a	n/a	297.3126510999864	0.26662366668847426	fixcross	n/a	n/a	n/a	n/a	n/a	5
n/a	retr_1	block1	A	n/a	14	image_1_retr	bicycle/bicycle_49.jpg	bicycle/bicycle_49.jpg	297.5959414333415	1.0166618333275892	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	14	image_2_retr	hammer/hammer_35.jpg	hammer/hammer_35.jpg	298.8629144666522	1.0162717000348493	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	14	n/a	n/a	n/a	305.1470744999824	0.0	choice	[]	m	n/a	left	False	5
n/a	retr_distance	block1	A	n/a	14	n/a	n/a	n/a	309.1453073999728	0.0	choice	[]	m	n/a	5	False	5
n/a	retr_1	block1	A	n/a	15	retrieval_ITIcross	n/a	n/a	309.67609339999035	0.4839325666582681	fixcross	n/a	n/a	n/a	n/a	n/a	3
n/a	retr_1	block1	A	n/a	15	image_1_retr	hand/hand_38.jpg	hand/hand_38.jpg	310.1600259666486	1.015499000030104	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	15	image_2_retr	chair/chair_21.jpg	chair/chair_21.jpg	311.42562686663973	1.0165521000162698	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	15	n/a	n/a	n/a	316.75695519999135	0.0	choice	1.7828131000278518	g	left	left	True	3
n/a	retr_distance	block1	A	n/a	15	n/a	n/a	n/a	317.7565693000215	0.0	choice	1.7828131000278518	5	5	3	False	3
n/a	retr_1	block1	A	n/a	16	retrieval_ITIcross	n/a	n/a	317.7728064999683	0.48326566670243665	fixcross	n/a	n/a	n/a	n/a	n/a	5
n/a	retr_1	block1	A	n/a	16	image_1_retr	ball/ball_37.jpg	ball/ball_37.jpg	318.27273883333737	0.9996474333418064	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_1	block1	A	n/a	16	image_2_retr	jacket/jacket_29.jpg	jacket/jacket_29.jpg	319.53929763334645	0.9991881333369292	image	n/a	n/a	n/a	n/a	n/a	n/a
n/a	retr_order	block1	A	n/a	16	n/a	n/a	n/a	325.7394503999967	0.0	choice	[]	m	n/a	left	False	5
n/a	retr_distance	block1	A	n/a	16	n/a	n/a	n/a	327.6701202999684	0.0	choice	[]	5	5	5	True	5
n/a	retr_1	block1	A	n/a	17	retrieval_ITIcross	n/a	n/a	327.68630870000925	0.24996986665451004	fixcross	n/a	n/a	n/a	n/a	n/a	3
n/a	retr_1	block1	A	n/a	17	image_1_retr	chair/chair_21.jpg	chair/chair_21.jpg	327.93627856666376	1.016397200000938	image	n/a	n/a	n/a	n/a	n/a	n/a
