subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
0	n/a	n/a	instruction_part1	0.06197679997421801	8.279486900020856	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part2	8.35735529998783	4.773923600034323	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part3	13.159049400012009	7.744945499987807	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part4	20.920418399968185	3.4488463000161573	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start	62.81914169999072	4.836682600027416	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start_2	67.67317859997274	n/a	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	1	image	79.05526850000024	0.7628804666494631	image	bread	bread_19.jpg	n/a	n/a	n/a	1	n/a
0	1	1	word	79.8181489666497	0.9169499999843538	word	Brot_german	n/a	n/a	n/a	n/a	1	n/a
0	1	1	possible_button_press	81.5177475999808	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	1	fix_cross_after_trial	81.53422259999206	0.940805866677934	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	2	image	82.50109739997424	0.7503737667032198	image	chair	chair_27.jpg	n/a	n/a	n/a	1	n/a
0	1	2	word	83.25147116667746	0.5678677000105381	word	Stuhl_german	n/a	n/a	n/a	n/a	1	n/a
0	1	2	possible_button_press	84.94119420001516	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	2	fix_cross_after_trial	84.95427749998635	1.1809234666909703	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	3	image	86.18219889997272	0.7503315666729264	image	flower	flower_47.jpg	n/a	n/a	n/a	1	n/a
0	1	3	word	86.94919713331231	0.8909916333466157	word	Blume_german	n/a	n/a	n/a	n/a	1	n/a
0	1	3	possible_button_press	88.64901519997511	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	3	fix_cross_after_trial	88.66517489997204	0.7833142667116277	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	4	image	89.48184249998303	0.7499834666998737	image	hammer	hammer_42.jpg	n/a	n/a	n/a	1	n/a
0	1	4	word	90.2318259666829	0.5224605999537744	word	Hammer_german	n/a	n/a	n/a	n/a	1	n/a
0	1	4	possible_button_press	91.93922489997931	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	4	fix_cross_after_trial	91.95539780001855	1.2487141666390613	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	5	image	93.22171429998707	0.7595908666883275	image	jacket	jacket_38.jpg	n/a	n/a	n/a	0	n/a
0	1	5	word	93.9813051666754	0.9223813000135124	word	Brot_german	n/a	n/a	n/a	n/a	0	n/a
0	1	5	possible_button_press	95.69690989999799	0.0	response	n/a	n/a	[]	m	r	0	0
0	1	5	fix_cross_after_trial	95.71363949996885	1.232632366711428	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	6	image	97.00932810001541	0.7531678666166641	image	ball	ball_45.jpg	n/a	n/a	n/a	1	n/a
0	1	6	word	97.76249596663207	0.7700870000408031	word	Ball_german	n/a	n/a	n/a	n/a	1	n/a
0	1	6	possible_button_press	99.47002579999389	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	6	fix_cross_after_trial	99.48625379998703	1.0840366666709684	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	7	image	100.60737139999401	0.7564678666569904	image	house	house_17.jpg	n/a	n/a	n/a	1	n/a
0	1	7	word	101.363839266651	0.5362286000163294	word	Haus_german	n/a	n/a	n/a	n/a	1	n/a
0	1	7	possible_button_press	103.0792920999811	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	7	fix_cross_after_trial	103.09528529999079	0.9818755666531302	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	8	image	104.14171820000047	0.7519789666441881	image	ball	ball_07.jpg	n/a	n/a	n/a	1	n/a
0	1	8	word	104.89369716664466	0.7664262999896891	word	Ball_german	n/a	n/a	n/a	n/a	1	n/a
0	1	8	possible_button_press	106.61046659998829	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	8	fix_cross_after_trial	106.62673489999725	0.9506249666485616	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	9	image	107.61000270000659	0.7603458666747116	image	hammer	hammer_34.jpg	n/a	n/a	n/a	1	n/a
0	1	9	word	108.3703485666813	0.5225100999814458	word	Hammer_german	n/a	n/a	n/a	n/a	1	n/a
0	1	9	possible_button_press	110.0622638000059	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	9	fix_cross_after_trial	110.07625300000655	1.167043066645661	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	10	image	111.29180950002046	0.7495782666412794	image	hand	hand_05.jpg	n/a	n/a	n/a	1	n/a
0	1	10	word	112.04138776666174	0.4866528999991715	word	Hand_german	n/a	n/a	n/a	n/a	1	n/a
0	1	10	possible_button_press	113.75771480001276	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	10	fix_cross_after_trial	113.77393520000624	1.2497891666755692	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	11	image	115.05291089997627	0.7548258666686394	image	bicycle	bicycle_45.jpg	n/a	n/a	n/a	1	n/a
