promptFile	correctFile	dist_01File	dist_02File	correct_pos	dist01_pos	dist02_pos	correct_ans	thisN	thisTrialN	thisRepN	key_resp_2.keys	key_resp_2.rt	key_resp_2.duration	trial_type	img_first	img_second	img_third	opt_left	opt_right	correct_side	correct_key	distance_correct	image_dur_retr	fix_dur_retr	ImageExamplePath	iti_dur_retr	reflection_win_dur	condFileLearning	condFileRetrieval	n_routes_block	block	learningSeq	runIndexWithinSeq	currPosInSeq	promptConcept	correctConcept	dist01Concept	dist02Concept	dist01_diff	dist02_diff	pairTargetPosInSeq	promptTrigNumber	correctTrigNumber	dist01TrigNumber	dist02TrigNumber	key_resp.keys	key_resp.rt	key_resp.duration	miniblockWithinRun	is_yes	routeIndexWithinBlock	seqOfRoute	continue_button_18.keys	resp.keys	resp_4.keys	resp.rt	resp.duration	practice_learning.thisRepN	practice_learning.thisTrialN	practice_learning.thisN	practice_learning.thisIndex	retrieval_prc_loop.thisRepN	retrieval_prc_loop.thisTrialN	retrieval_prc_loop.thisN	retrieval_prc_loop.thisIndex	retry_loop.thisRepN	retry_loop.thisTrialN	retry_loop.thisN	retry_loop.thisIndex	Block.thisRepN	Block.thisTrialN	Block.thisN	Block.thisIndex	miniblocks.thisRepN	miniblocks.thisTrialN	miniblocks.thisN	miniblocks.thisIndex	learning_trials.thisRepN	learning_trials.thisTrialN	learning_trials.thisN	learning_trials.thisIndex	retrieval_trials.thisRepN	retrieval_trials.thisTrialN	retrieval_trials.thisN	retrieval_trials.thisIndex	thisRow.t	notes	startup_settings.started	startup_settings.stopped	instructions_01.started	instruction_part1.started	continue_button.started	instructions_01.stopped	continue_button.keys	continue_button.rt	continue_button.duration	instructions_02.started	instruction_part2.started	continue_button_3.started	instructions_02.stopped	continue_button_3.keys	continue_button_3.rt	continue_button_3.duration	instructions_03.started	instruction_part3.started	continue_button_4.started	instructions_03.stopped	continue_button_4.keys	continue_button_4.rt	continue_button_4.duration	instructions_04.started	instruction_part4.started	continue_button_5.started	instructions_04.stopped	continue_button_5.keys	continue_button_5.rt	continue_button_5.duration	instructions_05.started	instruction_part5.started	continue_button_6.started	instructions_05.stopped	continue_button_6.keys	continue_button_6.rt	continue_button_6.duration	instructions_06.started	instruction_part6.started	continue_button_7.started	instructions_06.stopped	continue_button_7.keys	continue_button_7.rt	continue_button_7.duration	practice_choice_display.started	polygon.started	prompt_prc.started	dist_01_prc.started	dist_02_prc.started	correct_prc.started	key_resp_2.started	instructions_choose_2.started	practice_choice_display.stopped	practice_learning.key_resp_2.keys	practice_learning.key_resp_2.rt	practice_learning.key_resp_2.duration	practice_feedback.started	polygon_7.started	prompt_prc_2.started	dist_01_prc_2.started	dist_02_prc_2.started	correct_prc_2.started	practice_feedback.stopped	instruction_retrieval_trials.started	instruction_part7.started	continue_button_8.started	instruction_retrieval_trials.stopped	continue_button_8.keys	continue_button_8.rt	continue_button_8.duration	instruction_retrievalques1.started	instruction_part10.started	continue_button_10.started	instruction_retrievalques1.stopped	continue_button_10.keys	continue_button_10.rt	continue_button_10.duration	instruction_retrievalques2.started	instruction_part11.started	continue_button_11.started	instruction_retrievalques2.stopped	continue_button_11.keys	continue_button_11.rt	continue_button_11.duration	instruction_refl_period.started	instruction_part12.started	continue_button_14.started	instruction_refl_period.stopped	continue_button_14.keys	continue_button_14.rt	continue_button_14.duration	retrieval_backg_info.started	instruction_info.started	continue_button_15.started	retrieval_backg_info.stopped	continue_button_15.keys	continue_button_15.rt	continue_button_15.duration	instruction_practice_type1.started	instruction_part8.started	continue_button_9.started	instruction_practice_type1.stopped	continue_button_9.keys	continue_button_9.rt	continue_button_9.duration	retrieval_type1_practice.started	fix_cross_retrbegin.started	fix_cross_retrbegin.stopped	retrieval_type1_practice.stopped	first_image_prc.started	image_1_prc.started	info_example_3.started	image_1_prc.stopped	info_example_3.stopped	first_image_prc.stopped	mask_retr1_prc.started	mask_img1.started	info_example_4.started	mask_retr1_prc.stopped	second_image_prc.started	image_2_prc.started	info_example_5.started	image_2_prc.stopped	info_example_5.stopped	second_image_prc.stopped	mask_retr2_prc.started	mask_img2.started	info_example_6.started	mask_retr2_prc.stopped	reflection_period.started	fix_cross_reflretr_2.started	text.started	fix_cross_reflretr_2.stopped	text.stopped	reflection_period.stopped	retr_response_order_prc.started	yes_txt_3.started	no_txt_3.started	polygon_9.started	resp_3.started	info_example_7.started	retr_response_order_prc.stopped	retry_loop.resp_3.keys	retry_loop.resp_3.rt	retry_loop.resp_3.duration	retr_response_distance_prc.started	resp_2.started	info_example.started	opt_2_prc.started	opt_3_prc.started	opt_4_prc.started	opt_5_prc.started	retr_response_distance_prc.stopped	retry_loop.resp_2.keys	retry_loop.resp_2.rt	retry_loop.resp_2.duration	retr_response_feedback.started	textbox_feedback.started	textbox_continue.started	continue_button_16.started	retr_response_feedback.stopped	retry_loop.continue_button_16.keys	retry_loop.continue_button_16.rt	retry_loop.continue_button_16.duration	mask_img2.stopped	info_example_6.stopped	mask_img1.stopped	info_example_4.stopped	instructions_07.started	instructions_part7.started	continue_button_13.started	instructions_07.stopped	continue_button_13.keys	continue_button_13.rt	continue_button_13.duration	instructions_08.started	instructions_part8.started	continue_button_17.started	instructions_08.stopped	continue_button_17.keys	continue_button_17.rt	continue_button_17.duration	reset_rows_to_select.started	reset_rows_to_select.stopped	set_learning_rows.started	set_learning_rows.stopped	choice_display.started	polygon_4.started	prompt.started	dist_01.started	dist_02.started	correct.started	chooseNowText.started	key_resp.started	choice_display.stopped	learning_trials.key_resp.keys	learning_trials.key_resp.rt	learning_trials.key_resp.duration	feedback.started	polygon_8.started	prompt_2.started	dist_01_2.started	dist_02_2.started	correct_2.started	feedback.stopped	too_slow_routine.started	too_slow_routine.stopped	tooSlowtext.started	tooSlowtext.stopped	rest_period.started	fix_cross.started	fix_cross.stopped	rest_period.stopped	instruction_retr_start.started	instruction_now_retr.started	continue_button_18.started	instruction_now_retr.stopped	continue_button_18.stopped	instruction_retr_start.stopped	miniblocks.continue_button_18.keys	set_retrieval_rows.started	set_retrieval_rows.stopped	retr_ITI.started	fix_cross_retrbegin_2.started	fix_cross_retrbegin_2.stopped	retr_ITI.stopped	first_image.started	image_1.started	image_1.stopped	first_image.stopped	mask_retr1.started	mask_img1_2.started	mask_img1_2.stopped	mask_retr1.stopped	second_image.started	image_2.started	image_2.stopped	second_image.stopped	mask_retr2.started	mask_img2_2.started	mask_img2_2.stopped	mask_retr2.stopped	reflection_period_retr.started	fix_cross_reflretr.started	fix_cross_reflretr.stopped	reflection_period_retr.stopped	retr_response_order.started	polygon_6.started	yes_txt.started	no_txt.started	chooseNowText_2.started	resp.started	retr_response_order.stopped	retrieval_trials.resp.keys	too_slow_routine_1.started	tooSlowtext_4.started	tooSlowtext_4.stopped	too_slow_routine_1.stopped	retr_response_distance.started	chooseNowText_3.started	opt_2.started	opt_3.started	opt_4.started	opt_5.started	resp_4.started	chooseNowText_3.stopped	opt_2.stopped	opt_3.stopped	opt_4.stopped	opt_5.stopped	resp_4.stopped	retr_response_distance.stopped	retrieval_trials.resp_4.keys	too_slow_routine_2.started	tooSlowtext_2.started	tooSlowtext_2.stopped	too_slow_routine_2.stopped	yes_txt.stopped	no_txt.stopped	resp.stopped	retr_task_break.started	retr_task_break.stopped	instructions_new_learn.started	instruction_text_newroute.started	instruction_text_newroute.stopped	instructions_new_learn.stopped	break_instruction.started	break_instruction.stopped	retrieval_trials.resp.rt	retrieval_trials.resp.duration	instructions_end.started	instructions_end_text.started	continue_button_2.started	instructions_end_text.stopped	continue_button_2.stopped	instructions_end.stopped	continue_button_2.keys	participant_ID	date	expName	expVersion	psychopyVersion	frameRate	expStart	
								19	19	0				1	stimuli/jacket/jacket_29.jpg	stimuli/house/house_30.jpg	None	no	yes	left	left	4	1.2	0.2		0.29	1.9	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	4																4	0	4	A	None	None	None															0	0	0	0	3	0	3	0					0	19	19	19	1444.5318832000048																																																																																																																																																																																																																																1444.5141674000042	1444.5318832000048	1444.8976554999972	1444.8185225000052	1444.8582910999976	1444.8976554999972	1445.9207976999896	1445.8986459000007	1445.898694299991	1445.9207976999896		1446.150812199994	1446.1820321999985	1446.192488899993	1447.2084870000108	1447.1991509999934	1447.1992444000061	1447.2084870000108		1447.460854799996	1447.4609863000078	1447.4795672999899	1449.4245156000106	1449.3678540999972	1449.3913042000058	1449.4245156000106	1449.4245156000106	1449.4245156000106	1449.4245156000106	1449.4245156000106	1452.3959364000038	None	1452.399830800001	1452.4165580000117	1452.9637024999975	1452.9222542999923	1452.9258891999925	1452.9637024999975	1452.9637024999975	1452.9637024999975	1452.9637024999975	1452.9637024999975	1453.4439017000113	1455.9994612999872	1455.9994612999872	1455.9994612999872	1455.9994612999872	1455.9994612999872	1456.4530730999977	1456.4395349999977	None	1456.441285599998	1456.4530730999977	1456.9528430999926	1456.9381786000013																					0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/car/car_36.jpg	stimuli/fish/fish_19.jpg	stimuli/ball/ball_37.jpg	stimuli/hand/hand_38.jpg	left	center	right	left	0	0	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	1	car	fish	ball	hand	0.8	0.31	2	11	12	1	8	None																								0	0	0	0	4	0	4	0	0	0	0	0					1488.1349775999988																																																																																																																																																																																										1487.9570995000104	1487.9571431999939	1488.0963442000066	1488.1349775999988	1488.1349775999988	1488.1349775999988	1488.1349775999988	1488.1349775999988	1488.1349775999988	0.1392473999876529	1493.0124926999997	None			1493.08103690001	1493.1007090000057	1493.1007090000057	1493.1007090000057	1493.1007090000057	1493.1007090000057	1494.1674447000114	1494.1706038999982	1494.6729153999913	1494.1822801999951	1494.9279601999879																																																																								1456.9426589000068	1486.9400153999886	1486.9512442000123	1486.9648658000078	1488.1349775999988	1487.9568270000018	1456.9528430999926	1486.9648658000078										0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/fish/fish_19.jpg	stimuli/ball/ball_37.jpg	stimuli/chair/chair_21.jpg	stimuli/key/key_28.jpg	left	center	right	left	1	1	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	2	fish	ball	chair	key	0.53	0.25	3	12	1	4	15	None																								0	0	0	0	4	0	4	0	0	1	1	1					1494.9279601999879																																																																																																																																																																																												1494.833222900008	1494.9279601999879	1494.9279601999879	1494.9279601999879	1494.9279601999879	1494.9279601999879	1494.9279601999879	0.1603283000004012	1499.6981249000091	None			1499.9231700000091	1499.9759573000047	1499.9759573000047	1499.9759573000047	1499.9759573000047	1499.9759573000047	1501.0244421000098	1501.0263283999957	1501.5379904000001	1501.0397319999902	1501.697819500012																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/ball/ball_37.jpg	stimuli/house/house_30.jpg	stimuli/jacket/jacket_29.jpg	stimuli/hammer/hammer_35.jpg	center	right	left	center	2	2	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	3	ball	house	jacket	hammer	0.64	0.47	4	1	9	10	7	None																								0	0	0	0	4	0	4	0	0	2	2	2					1501.697819500012																																																																																																																																																																																												1501.6577861000114	1501.697819500012	1501.697819500012	1501.697819500012	1501.697819500012	1501.697819500012	1501.697819500012	0.11982400002307259	1506.5419106999907	None			1506.6863355999958	1506.716011800003	1506.716011800003	1506.716011800003	1506.716011800003	1506.716011800003	1507.785577799994	1507.7893837999873	1508.305174699999	1507.8075343000091	1508.4105114000122																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/house/house_30.jpg	stimuli/bread/bread_04.jpg	stimuli/hammer/hammer_35.jpg	stimuli/guitar/guitar_22.jpg	right	center	left	right	3	3	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	4	house	bread	hammer	guitar	0.53	0.42	5	9	3	7	13	None																								0	0	0	0	4	0	4	0	0	3	3	3					1508.4105114000122																																																																																																																																																																																												1508.3720122999948	1508.4105114000122	1508.4105114000122	1508.4105114000122	1508.4105114000122	1508.4105114000122	1508.4105114000122	0.06686150000314228	1513.310043199992	None			1513.4359626000078	1513.4604193999985	1513.4604193999985	1513.4604193999985	1513.4604193999985	1513.4604193999985	1514.5712620999984	1514.5734512999916	1515.070521200003	1514.5853232999943	1515.2535749999952																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/bread/bread_04.jpg	stimuli/bicycle/bicycle_49.jpg	stimuli/flower/flower_07.jpg	stimuli/key/key_28.jpg	center	left	right	center	4	4	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	5	bread	bicycle	flower	key	0.8	0.42	6	3	2	6	15	None																								0	0	0	0	4	0	4	0	0	4	4	4					1515.2535749999952																																																																																																																																																																																												1515.2086805	1515.2535749999952	1515.2535749999952	1515.2535749999952	1515.2535749999952	1515.2535749999952	1515.2535749999952	0.13818230002652854	1520.0823171000084	None			1520.2921463000093	1520.3261369000102	1520.3261369000102	1520.3261369000102	1520.3261369000102	1520.3261369000102	1521.335989500003	1521.338310999985	1521.8354408999876	1521.3496164000098	1521.985062800013																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/bicycle/bicycle_49.jpg	stimuli/flower/flower_07.jpg	stimuli/dog/dog_36.jpg	stimuli/guitar/guitar_22.jpg	right	center	left	right	5	5	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	6	bicycle	flower	dog	guitar	0.69	0.53	7	2	6	5	13	None																								0	0	0	0	4	0	4	0	0	5	5	5					1521.985062800013																																																																																																																																																																																												1521.9257045000122	1521.985062800013	1521.985062800013	1521.985062800013	1521.985062800013	1521.985062800013	1521.985062800013	0.09030179999535903	1526.8442244999897	None			1527.0170930999884	1527.0669821000047	1527.0669821000047	1527.0669821000047	1527.0669821000047	1527.0669821000047	1528.173339999994	1528.1761824999849	1528.6891681999987	1528.1818357999873	1528.930122500009																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/flower/flower_07.jpg	stimuli/jacket/jacket_29.jpg	stimuli/car/car_36.jpg	stimuli/bread/bread_04.jpg	left	center	right	left	6	6	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	7	flower	jacket	car	bread	0.47	0.2	8	6	10	11	3	None																								0	0	0	0	4	0	4	0	0	6	6	6					1528.930122500009																																																																																																																																																																																												1528.8741220999946	1528.930122500009	1528.930122500009	1528.930122500009	1528.930122500009	1528.930122500009	1528.930122500009	0.18502099998295307	1533.723577599987	None			1533.8958293000032	1533.9638029000052	1533.9638029000052	1533.9638029000052	1533.9638029000052	1533.9638029000052	1535.0878017000068	1535.0958128000057	1535.6194029000035	1535.1197479000111	1535.8247984000045																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/jacket/jacket_29.jpg	stimuli/chair/chair_21.jpg	stimuli/fish/fish_19.jpg	stimuli/bicycle/bicycle_49.jpg	center	right	left	center	7	7	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	8	jacket	chair	fish	bicycle	0.47	0.2	9	10	4	12	2	None																								0	0	0	0	4	0	4	0	0	7	7	7					1535.8247984000045																																																																																																																																																																																												1535.7845624000038	1535.8247984000045	1535.8247984000045	1535.8247984000045	1535.8247984000045	1535.8247984000045	1535.8247984000045	0.16526229999726638	1540.6384837000078	None			1540.7315589999926	1540.7536328999995	1540.7536328999995	1540.7536328999995	1540.7536328999995	1540.7536328999995	1541.9525819000119	1541.9568684999977	1542.474206800005	1541.9760692000127	1542.6236828999972																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/chair/chair_21.jpg	stimuli/dog/dog_36.jpg	stimuli/house/house_30.jpg	stimuli/flower/flower_07.jpg	right	left	center	right	8	8	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	9	chair	dog	house	flower	0.4	0.2	10	4	5	9	6	None																								0	0	0	0	4	0	4	0	0	8	8	8					1542.6236828999972																																																																																																																																																																																												1542.581434800013	1542.6236828999972	1542.6236828999972	1542.6236828999972	1542.6236828999972	1542.6236828999972	1542.6236828999972	0.10725490000913851	1547.4910697000014	None			1547.5601366000046	1547.5846086999954	1547.5846086999954	1547.5846086999954	1547.5846086999954	1547.5846086999954	1548.5737148999906	1548.5769182999938	1549.0941750999918	1548.5980258000054	1549.2177289000101																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/dog/dog_36.jpg	stimuli/hammer/hammer_35.jpg	stimuli/car/car_36.jpg	stimuli/ball/ball_37.jpg	left	right	center	left	9	9	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	10	dog	hammer	car	ball	0.67	0.53	11	5	7	11	1	None																								0	0	0	0	4	0	4	0	0	9	9	9					1549.2177289000101																																																																																																																																																																																												1549.1738728000055	1549.2177289000101	1549.2177289000101	1549.2177289000101	1549.2177289000101	1549.2177289000101	1549.2177289000101	0.07972519999020733	1554.1054890999949	None			1554.257710299993	1554.2803215999884	1554.2803215999884	1554.2803215999884	1554.2803215999884	1554.2803215999884	1555.4452792999946	1555.4485967999935	1555.964805999989	1555.4618140999955	1556.1602693000023																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/hammer/hammer_35.jpg	stimuli/hand/hand_38.jpg	stimuli/fish/fish_19.jpg	stimuli/bicycle/bicycle_49.jpg	center	right	left	center	10	10	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	11	hammer	hand	fish	bicycle	0.67	0.4	12	7	8	12	2	None																								0	0	0	0	4	0	4	0	0	10	10	10					1556.1602693000023																																																																																																																																																																																												1556.098597899996	1556.1602693000023	1556.1602693000023	1556.1602693000023	1556.1602693000023	1556.1602693000023	1556.1602693000023	0.13381060000392608	1560.991982099993	None			1561.1643576999923	1561.1866412999952	1561.1866412999952	1561.1866412999952	1561.1866412999952	1561.1866412999952	1562.496883800006	1562.501164900008	1563.0218859999877	1562.522298699987	1563.1278395000118																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/hand/hand_38.jpg	stimuli/guitar/guitar_22.jpg	stimuli/car/car_36.jpg	stimuli/chair/chair_21.jpg	center	left	right	center	11	11	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	12	hand	guitar	car	chair	0.8	0.27	13	8	13	11	4	None																								0	0	0	0	4	0	4	0	0	11	11	11					1563.1278395000118																																																																																																																																																																																												1563.0779332000093	1563.1278395000118	1563.1278395000118	1563.1278395000118	1563.1278395000118	1563.1278395000118	1563.1278395000118	0.05608619999838993	1568.0423171000002	None			1568.1498639999918	1568.1874061999988	1568.1874061999988	1568.1874061999988	1568.1874061999988	1568.1874061999988	1569.270595599999	1569.2733325000008	1569.7933507999842	1569.2955690999952	1570.0437906999869																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
stimuli/guitar/guitar_22.jpg	stimuli/key/key_28.jpg	stimuli/fish/fish_19.jpg	stimuli/jacket/jacket_29.jpg	left	center	right	left	12	12	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	5	13	guitar	key	fish	jacket	0.8	0.4	14	13	15	12	10	None																								0	0	0	0	4	0	4	0	0	12	12	12					1570.0437906999869																																																																																																																																																																																												1569.9850642999954	1570.0437906999869	1570.0437906999869	1570.0437906999869	1570.0437906999869	1570.0437906999869	1570.0437906999869	0.19181940000271425	1574.8076193999877	None			1575.0145401999907	1575.0710583999899	1575.0710583999899	1575.0710583999899	1575.0710583999899	1575.0710583999899	1576.2144187000085	1576.2188014999992	1576.745036799999	1576.2451484000048	1576.7673122999986																																																																																									0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
								0	0	0				1	stimuli/chair/chair_21.jpg	stimuli/bicycle/bicycle_49.jpg	None	yes	no	right	right	3	1.2	0.2		0.6	1.8	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	5																0	0	5	A	None	None	None															0	0	0	0	4	0	4	0					0	0	0	0	1582.9231890000083																																																																																																																																																																																																																			1576.750573399986	1576.7673122999986	1581.766799399993	1581.7586849999934	1581.758881200003	1581.766799399993	1581.766799399993	1582.9231890000083	1582.9231890000083	1582.7581687999918	None	1582.7583061999903	1582.7583775000094	1582.908632999999	1582.9231890000083	1583.5731233999977	1583.5320424999954	1583.5563059999986	1583.5731233999977	1584.590234599993	1584.5754410000081	1584.5754999999917	1584.590234599993		1584.8353693999961	1584.8922952999856	1584.9274821999861	1585.9367580000107	1585.9174075999908	1585.9174851999996	1585.9367580000107		1586.1749665000098	1586.1750855999853	1586.184768799998	1588.0293625999911	1587.9720388999995	1587.9988161999936	1588.0293625999911	1588.0293625999911	1588.0293625999911	1588.0293625999911	1588.0293625999911	1591.0164401999937	None	1591.0243224000005	1591.045420800001	1591.5800806000043	1591.5368186000123	1591.5433295999974	1591.5800806000043	1591.5800806000043	1591.5800806000043	1591.5800806000043	1591.5800806000043	1592.0480793999886	1594.5941258999956	1594.5941258999956	1594.5941258999956	1594.5941258999956	1594.5941258999956	1595.0612939999992	1595.0486231999967	None	1595.0506022999907	1595.0612939999992	1595.5766217000055	1595.5561730000045																					0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
								1	1	0				1	stimuli/ball/ball_37.jpg	stimuli/bread/bread_04.jpg	None	no	yes	right	right	2	1.2	0.2		0.55	1.84	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	5																0	1	5	A	None	None	None															0	0	0	0	4	0	4	0					0	1	1	1	1595.5766217000055																																																																																																																																																																																																																																1595.5568350000103	1595.5766217000055	1596.1447113999893	1596.1114505999867	1596.1343212000065	1596.1447113999893	1597.152317999993	1597.1382916000002	1597.138437200003	1597.152317999993		1597.3981626999885	1597.4398367999966	1597.4735379000049	1598.500558899992	1598.4747766000073	1598.4748621999897	1598.500558899992		1598.7610073000105	1598.7611222000123	1598.7779774000082	1600.657588499991	1600.6102585999906	1600.627560500012	1600.657588499991	1600.657588499991	1600.657588499991	1600.657588499991	1600.657588499991	1603.6323552999966	None	1603.6347318999906	1603.649227300004	1604.1810609999957	1604.1454860000085	1604.1492233000026	1604.1810609999957	1604.1810609999957	1604.1810609999957	1604.1810609999957	1604.1810609999957	1604.65885349999	1607.2114232999884	1607.2114232999884	1607.2114232999884	1607.2114232999884	1607.2114232999884	1607.6779527999897	1607.6630000999867	None	1607.6663081000006	1607.6779527999897	1608.206671899985	1608.186465699997																					0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
								2	2	0				1	stimuli/flower/flower_07.jpg	stimuli/hand/hand_38.jpg	None	yes	no	left	left	5	1.2	0.2		0.49	2.12	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	5																0	1	5	A	None	None	None															0	0	0	0	4	0	4	0					0	2	2	2	1608.206671899985																																																																																																																																																																																																																																1608.1871367999847	1608.206671899985	1608.7871142999938	1608.6993462999963	1608.7513530999859	1608.7871142999938	1609.7926563999936	1609.7745836000104	1609.774681099996	1609.7926563999936		1610.027977500009	1610.0538769000123	1610.075854699986	1611.1078209999978	1611.0881353999866	1611.088197399993	1611.1078209999978		1611.3467466999864	1611.3468643000087	1611.3561419999896	1613.5229050000053	1613.4814301000006	1613.4987728000124	1613.5229050000053	1613.5229050000053	1613.5229050000053	1613.5229050000053	1613.5229050000053	1616.519828400007	None	1616.5237944999972	1616.53716729999	1617.070557199986	1617.036039099985	1617.039689000012	1617.070557199986	1617.070557199986	1617.070557199986	1617.070557199986	1617.070557199986	1617.5551149000094	1620.0858275999926	1620.0858275999926	1620.0858275999926	1620.0858275999926	1620.0858275999926	1620.5683417999971	1620.5552828000073	None	1620.5569862999982	1620.5683417999971	1621.0678132999892	1621.0539580999903	1616.53716729999	1616.53716729999	1616.53716729999																		0	2026-07-24_11h01.52.534	TSRlearn_main-blocks		2025.1.1	60.00279613238147	2026-07-24 11h01.58.670871 +0200	
