subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
0	n/a	n/a	instruction_part1	0.055912200012244284	4.857159500010312	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part2	4.929471100040246	0.41960839997045696	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part3	5.366238000045996	0.4985005999915302	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_part4	5.880933700012974	0.4497770000016317	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start	44.69641380000394	22.751801100035664	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	n/a	n/a	instruction_start_2	67.46421330003068	n/a	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	1	image	68.38686359999701	0.7614659667053871	image	bread	bread_19.jpg	n/a	n/a	n/a	1	n/a
0	1	1	word	69.16499623336907	0.8913266333363339	word	bread_en	n/a	n/a	n/a	n/a	1	n/a
0	1	1	possible_button_press	70.85274200001732	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	1	fix_cross_after_trial	70.8666508999886	0.9355875666990556	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	2	image	71.83926400000928	0.7644485666571796	image	chair	chair_27.jpg	n/a	n/a	n/a	1	n/a
0	1	2	word	72.62037923333313	0.9488128333430126	word	chair_en	n/a	n/a	n/a	n/a	1	n/a
0	1	2	possible_button_press	74.31578980002087	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	2	fix_cross_after_trial	74.33369870000752	1.1812472666536138	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	3	image	75.56347890000325	0.7514099666771159	image	flower	flower_47.jpg	n/a	n/a	n/a	1	n/a
0	1	3	word	76.33155553334703	0.9687483333361655	word	flower_en	n/a	n/a	n/a	n/a	1	n/a
0	1	3	possible_button_press	78.01533980004024	0.0	response	n/a	n/a	[]	m	m	1	1
