subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	trigger_value	trigger_onset	trigger_delay	response_time	press_onset_est	response	expected_response	wrd_img_match	correct
2	n/a	n/a	exp_start	0.0018169999966630712	0.0	trigger	n/a	n/a	255	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	n/a	n/a	instruction_part1	0.044429400004446507	5.503071300001466	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	n/a	n/a	instruction_part2	5.562425500000245	0.9702158000000054	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	n/a	n/a	instruction_part3	6.561126400003559	0.9860361000028206	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	n/a	n/a	instruction_part4	7.576265399999102	0.9380401000089478	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	n/a	n/a	instruction_start	43.19850050000241	1.9193375000031665	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	n/a	n/a	instruction_start_2	45.14751380000962	n/a	instructions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	1	1	image	46.33858569999575	0.7599066666773666	image	ball	ball_05.jpg	1	46.33872179999889	0.00013610000314656645	n/a	n/a	n/a	n/a	1	n/a
2	n/a	n/a	image	46.33872179999889	0.0	trigger	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	1	1	word	47.098886200008565	0.7826035666551121	word	Ball_german	n/a	101	47.09892669999681	4.049998824484646e-05	n/a	n/a	n/a	n/a	1	n/a
2	n/a	n/a	word	47.09892669999681	0.0	trigger	n/a	n/a	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	1	1	possible_button_press	48.60037870000815	0.0	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	m	m	1	1
2	1	1	fix_cross_after_trial	48.61450379999587	1.2329206666802435	fixation cross	n/a	n/a	94	48.614529700003914	2.5900008040480316e-05	n/a	n/a	n/a	n/a	n/a	n/a
2	n/a	n/a	fix_cross_iti	48.614529700003914	0.0	trigger	n/a	n/a	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
